uid,band_lo,band_hi,pt_min,pt_max,band_lo_nohoff,band_hi_nohoff,band_lo_core,band_hi_core,n_tech,techs_used
A:OpenELM-3B,2.24427183598253,6.815185478407176,2.24427183598253,4.282096827284764,2.27430905965105,6.815185478407176,2.5639751901054755,4.707660924097907,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:OpenELM-450M,3.921751520357358,11.581894902673767,4.570528344308993,7.348895688866193,3.921751520357358,11.581894902673767,5.962785438704446,9.843727709328746,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:OpenELM-270M,4.064999021805436,11.624169685180913,4.959240821174489,8.355022871461088,4.064999021805436,11.624169685180913,6.482910434859372,10.19900892287174,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Arctic,1.3617909883822534,6.104702475843296,1.526439396372486,3.5720005914903448,1.3617909883822534,6.104702475843296,1.3617909883822534,3.458039534779769,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:HGRN2 3B,0.9895710691437885,2.37946937525505,0.9895710691437885,1.851138346093309,1.0655993429569424,2.37946937525505,1.0655993429569424,1.3651692697369446,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:HGRN2 1B,1.420013230406531,2.886187684472758,1.420013230406531,2.3461875714115488,1.5144064196167841,2.886187684472758,1.5582922008475113,2.052742823675585,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Viking,0.8039018198958364,4.5197750599199535,1.0183003853737538,2.566635932568511,0.8039018198958364,4.5197750599199535,0.8039018198958364,2.1510620916798917,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DBRX,1.3283456322555416,7.996757110244163,1.6472264964468806,4.2309721228724815,1.3283456322555416,7.996757110244163,1.3283456322555416,4.36720645295376,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Aramco Metabrain AI,0.42141302567558564,4.654063469470451,0.6094929796334816,2.351102161883084,0.42141302567558564,4.654063469470451,0.42141302567558564,1.847038046698063,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:StarCoder 2 15B,1.4961115810295988,6.478995442783434,1.6325124748683895,3.7664598137166037,1.4961115810295988,6.478995442783434,1.4961115810295988,3.7493795283163776,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:StarCoder 2 7B,2.020394311454105,7.193871063777286,2.020394311454105,4.261652878433561,2.085726693223674,7.193871063777286,2.085726693223674,4.580859773039689,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:StarCoder 2 3B,2.5694133722489436,8.252294649281476,2.6017303511005347,4.968633726287457,2.5694133722489436,8.252294649281476,2.9864142032319654,5.860153298474679,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Griffin,0.6903145807429345,2.5873592575277122,0.7933368117730264,1.7926939991694104,0.6903145807429345,2.5873592575277122,0.6903145807429345,1.280620066628356,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Hawk,0.9783188762212401,2.9659471323304594,1.0036146242940878,2.0917586499542633,0.9783188762212401,2.9659471323304594,0.9783188762212401,1.611880365012423,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Nemotron-4 15B,1.8590758904847406,8.451428862821793,1.998075701838924,4.625830621350941,1.8590758904847406,8.451428862821793,1.8590758904847406,5.130246787658479,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeciCoder-6B,0.9468321763335869,2.6262673915016395,0.9553087677978497,1.95221065617337,0.9468321763335869,2.6262673915016395,0.9468321763335869,1.4678631388154277,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:InternLM2-20B,1.1202349618418073,5.294363795497611,1.3004957075035632,3.095929743803692,1.1202349618418073,5.294363795497611,1.1202349618418073,2.805756723886589,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Stable Code 3B,2.0597984624489274,5.972011018466907,2.0597984624489274,3.884442695526513,2.1189745019960537,5.972011018466907,2.3665062333527884,4.08723774237242,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeepSeek-LLM-1.3b-base,2.0548463812462883,4.979428608486801,2.0548463812462883,3.5281169008368445,2.096260577243903,4.979428608486801,2.421701132609558,3.5691148554959904,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Poro 34B,0.6369054306633037,3.351212444575427,0.8086993661145526,2.082960946108652,0.6369054306633037,3.351212444575427,0.6369054306633037,1.570827740422882,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CRYSTALCODER,1.5740501285323898,5.128352389991224,1.5740501285323898,3.288345282734039,1.5992667211132123,5.128352389991224,1.5992667211132123,3.1314685903936863,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:XVERSE-65B-2,0.65782629614937,4.670021919915916,0.8726195310842919,2.5292000486973745,0.65782629614937,4.670021919915916,0.65782629614937,2.0898132419472777,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Mamba-2.8B,1.3694564694500748,3.5234548283504523,1.3694564694500748,2.56500316918369,1.5165029068555074,3.5234548283504523,1.5460783744282736,2.2035761284880517,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:SEA-LION V1 3B,1.8743607015710575,5.361269915578231,1.8743607015710575,3.559525599991462,1.962315033689246,5.361269915578231,2.131123301956652,3.588315709536113,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:SEA-LION V1 7B,1.4061622821357407,4.475924265881899,1.4061622821357407,2.947713135699742,1.4102916781398442,4.475924265881899,1.4102916781398442,2.6638397522028603,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite 13B,1.4787483069575045,6.037599274863196,1.5865450736154405,3.5950859847917513,1.4787483069575045,6.037599274863196,1.4787483069575045,3.513490786508254,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Yuan 2.0,0.24719311199692953,1.8055728787847904,0.33523989496546847,1.1384858874761274,0.24719311199692953,1.8055728787847904,0.24719311199692953,0.6604817389516254,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Nemotron-3-8B,1.977172739098145,7.21075334216742,1.977172739098145,4.2376489077495725,2.005349139495836,7.21075334216742,2.005349139495836,4.534030871739353,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:HGRN 1B (WT 103),1.420013230406531,2.886187684472758,1.420013230406531,2.3461875714115488,1.5144064196167841,2.886187684472758,1.5582922008475113,2.052742823675585,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Jais-30b (phase 1),0.521461822234028,2.572095704641751,0.6571617318760703,1.675928285517114,0.521461822234028,2.572095704641751,0.521461822234028,1.1537405246826054,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:XVERSE-13B-2,1.489144625287155,6.089155640324531,1.5968349684491379,3.6188028427685053,1.489144625287155,6.089155640324531,1.489144625287155,3.5475975581294343,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeepSeek Coder 33B,0.8039018198958364,4.5197750599199535,1.0183003853737538,2.566635932568511,0.8039018198958364,4.5197750599199535,0.8039018198958364,2.1510620916798917,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BlueLM 70B,0.44234316442963095,2.9498629198979573,0.5866312696375181,1.7759899835897528,0.44234316442963095,2.9498629198979573,0.44234316442963095,1.2418089466676925,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BlueLM 130B,0.32196426945276335,2.6405617776974175,0.44449738716778936,1.547387200457484,0.32196426945276335,2.6405617776974175,0.32196426945276335,1.00882119003432,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BlueLM 175B,0.27656321739793016,2.5202424710173292,0.38905338338946793,1.4483188383694172,0.27656321739793016,2.5202424710173292,0.27656321739793016,0.9152453676273306,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeepSeek Coder 1.3B,2.8916640224479417,8.417756258330305,3.0500450316496432,5.272342734601935,2.8916640224479417,8.417756258330305,3.794034553239084,6.430536170993981,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeepSeek Coder 6.7B,1.748844773523912,5.8901846898294465,1.748844773523912,3.6600947161113204,1.7954836225799464,5.8901846898294465,1.7954836225799464,3.675012371122099,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Nanbeige-16B,1.2338904582836985,5.355786583123909,1.3871646124724064,3.21681599975732,1.2338904582836985,5.355786583123909,1.2338904582836985,2.969141334029416,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Calm2-7B,1.5240443198967626,4.965035730761193,1.5240443198967626,3.199229217974229,1.536593450069297,4.965035730761193,1.536593450069297,3.0044188160426812,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BlueLM 7B,1.8551530568441452,6.430182948657946,1.8551530568441452,3.9074000122680173,1.905506212464284,6.430182948657946,1.905506212464284,4.036728278658955,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Mi:dm 200B,0.2583092323310638,2.4634017057573603,0.3664521784698701,1.4059048120181221,0.2583092323310638,2.4634017057573603,0.2583092323310638,0.8768373918825279,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Skywork-13B,1.489144625287155,6.089155640324531,1.5968349684491379,3.6188028427685053,1.489144625287155,6.089155640324531,1.489144625287155,3.5475975581294343,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Stockmark-13B,0.6432455389896957,2.310808001010701,0.7408835208536038,1.660206783722616,0.6432455389896957,2.310808001010701,0.6432455389896957,1.1536751079848815,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Aquila2 34B,0.7917430294617722,4.484011513018727,1.0071752559681355,2.5496374683910794,0.7917430294617722,4.484011513018727,0.7917430294617722,2.129067430478728,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Jiutian,1.2378968046260042,5.102489090813303,1.365353840588587,3.1113262522002993,1.2378968046260042,5.102489090813303,1.2378968046260042,2.8366717436689037,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CodeFuse-13B,1.0383018991444408,4.2263024413094135,1.1464174966837006,2.583367254219858,1.0383018991444408,4.2263024413094135,1.0383018991444408,2.1923217206791055,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Phi-1,1.0187899836756273,2.086379496800558,1.0187899836756273,1.7283703618314576,1.0602529807825463,2.086379496800558,1.0602529807825463,1.3863292319726197,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:TinyLlama-1.1B (3T token checkpoint),3.389972308549228,10.585980025655994,3.7208107109022044,6.32310375049207,3.389972308549228,10.585980025655994,4.7355385746761325,8.372246665925617,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:PLaMo-13B,1.1706480760415638,4.738405627543808,1.286800453748656,2.905444771700198,1.1706480760415638,4.738405627543808,1.1706480760415638,2.5775623685091333,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Baichuan 2-7B,1.85678253483961,6.437612601991189,1.85678253483961,3.9108908141514154,1.907324772731325,6.437612601991189,1.907324772731325,4.041917090972741,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeciLM 6B,1.0760476049646306,3.0930629852611022,1.0760476049646306,2.189633898440337,1.08211309539161,3.0930629852611022,1.08211309539161,1.7293488994759727,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Persimmon-8B,1.1141101261938084,4.010729136133913,1.1774011669313347,2.547765410198206,1.1141101261938084,4.010729136133913,1.1141101261938084,2.15466439828694,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:FLM-101B,0.2550266734503656,1.8662732894898046,0.345580286753995,1.1674370584104807,0.2550266734503656,1.8662732894898046,0.2550266734503656,0.683405878331276,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:XGen-7B,1.589284017169358,5.193732710017421,1.589284017169358,3.3207173753066126,1.615745239989033,5.193732710017421,1.615745239989033,3.1768653262607778,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Baichuan2-13B,1.3953688848743249,5.633339665786423,1.5051116332829146,3.4074867787106626,1.3953688848743249,5.633339665786423,1.3953688848743249,3.247452958470916,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Jais,0.7800056048180845,2.948065156565432,0.8798594810711372,1.973744451686107,0.7800056048180845,2.948065156565432,0.7800056048180845,1.4676427269121173,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Refact-1.6B,2.432858526875343,6.6234039284402355,2.4576137583485664,4.341559130579706,2.432858526875343,6.6234039284402355,2.9873096595605704,4.856946987285036,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:PULI GPTrio,0.9219421836766034,2.666255848839169,0.945064223839989,1.9571796316866499,0.9219421836766034,2.666255848839169,0.9219421836766034,1.4716629764850162,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:VARCO LLM 2.0 base,1.1941507810871992,4.825071836864668,1.3106797472584233,2.960292255355444,1.1941507810871992,4.825071836864668,1.1941507810871992,2.6448419448283365,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:VARCO LLM 2.0 small Finetuning,1.6169214360327677,5.366776569144939,1.6169214360327677,3.397630142252195,1.6364496425067157,5.366776569144939,1.6364496425067157,3.282101077888971,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:VARCO LLM KO/EN-13B-IST ver.1,0.7514225883499265,2.7960835229813212,0.8500564979168944,1.9057653515683957,0.7514225883499265,2.7960835229813212,0.7514225883499265,1.3982073105009993,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:DeciCoder-1B,2.1049776704384127,4.966222914462532,2.1049776704384127,3.5424921207197935,2.133653563194921,4.966222914462532,2.472654478733103,3.59154149767533,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Japanese-LM-3.6B,0.8379268646029414,2.0579003863803287,0.8379268646029414,1.6049358341449589,0.8785196093845463,2.0579003863803287,0.8785196093845463,1.1163136502214115,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Japanese StableLM Base Alpha 7B,1.2985046229566035,4.149419923286426,1.3029870203704563,2.7278708351587158,1.2985046229566035,4.149419923286426,1.2985046229566035,2.3768090294226556,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Baichuan2-53B,0.6846048135481817,4.487677374727949,0.8960672738253607,2.4921949045960767,0.6846048135481817,4.487677374727949,0.6846048135481817,2.0482779790390975,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Weblab-10B,1.0121224899021928,3.6550046512449974,1.0830608406416191,2.361160923584907,1.0121224899021928,3.6550046512449974,1.0121224899021928,1.9207160805330767,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:bilingual-gpt-neox-4b,1.4491485075151656,4.030385762871577,1.4491485075151656,2.820382489394008,1.5829045895236895,4.030385762871577,1.5829045895236895,2.5323790183999244,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:RetNet,0.7087129111335192,2.0370638880218825,0.7448825796769715,1.5363462110917323,0.7087129111335192,2.0370638880218825,0.7087129111335192,1.04259103638829,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Baichuan 1-13B,1.1359408271248101,4.638014569376998,1.2531500205653796,2.8351763867529285,1.1359408271248101,4.638014569376998,1.1359408271248101,2.4917550866325957,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:InternLM,0.41834325286971213,3.190255357347553,0.569065703848777,1.8634526523853991,0.41834325286971213,3.190255357347553,0.41834325286971213,1.3231057527093417,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CodeGen2.5,1.5559302657779384,5.102112435891829,1.5559302657779384,3.26732019246915,1.570832461249536,5.102112435891829,1.570832461249536,3.0988342082587996,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:LongNet,1.386454582220882,3.5456341770965745,1.386454582220882,2.585851061279051,1.5299651683640767,3.5456341770965745,1.5711671404464382,2.231361146381025,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Polyglot-Ko-12.8B,0.5981605764216433,2.128693822308766,0.6903159533508477,1.5406613315547555,0.5981605764216433,2.128693822308766,0.5981605764216433,1.0367497447457126,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Baichuan1-7B,1.489642643200793,4.818243889081152,1.489642643200793,3.125823942691405,1.4996893477330666,4.818243889081152,1.4996893477330666,2.9036802439537146,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:WeLM,0.7840156001685994,2.611151103744455,0.8555914355906452,1.8577529370163623,0.7840156001685994,2.611151103744455,0.7840156001685994,1.3552753882973372,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:PaLM 2,0.2956957667279423,3.3530297598473626,0.43128863699006814,1.810766018718041,0.2956957667279423,3.3530297598473626,0.2956957667279423,1.2568766113695675,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:StarCoder,0.5796369018395097,2.1888435544019345,0.6864261025322689,1.5666727926074182,0.5796369018395097,2.1888435544019345,0.5796369018395097,1.0608300435834959,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:ruGPT-3.5 13B,1.0062172698292648,4.064562088068797,1.112516591649836,2.505687288213417,1.0062172698292648,4.064562088068797,1.0062172698292648,2.0943799308356335,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Incoder-6.7B,0.5816786874129296,1.6648787598679562,0.6182685711611804,1.2711434382590343,0.5816786874129296,1.6648787598679562,0.5816786874129296,0.8051637261485384,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Cerebras-GPT-13B,0.6822215701952365,2.472564483371194,0.7785399221008132,1.742808704328348,0.6822215701952365,2.472564483371194,0.6822215701952365,1.233087624305877,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BloombergGPT,0.43801971559127006,2.616204068838467,0.5689623969823044,1.6215502181751185,0.43801971559127006,2.616204068838467,0.43801971559127006,1.0958075386756163,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CPM-Bee,0.64329912890815,2.111185336529799,0.7157859564663681,1.5494566728575847,0.64329912890815,2.111185336529799,0.64329912890815,1.0496563665579255,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:LightOn Mini,0.5879533996856142,3.2736027781449804,0.7538664829508934,2.011581619656161,0.5879533996856142,3.2736027781449804,0.5879533996856142,1.4881609674568108,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Palmyra Large 20B,0.7810582824437823,3.4634418062953576,0.9295512806404708,2.2001949947388573,0.7810582824437823,3.4634418062953576,0.7810582824437823,1.7150651955316416,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:gpt-sw3-40b,0.4129499794188485,2.195213556671807,0.5278155033513527,1.445917568102683,0.4129499794188485,2.195213556671807,0.4129499794188485,0.9319867748305752,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CodeGen-Mono 16.1B,0.6417517279567732,2.504565656292973,0.7563931440511701,1.7372895811895797,0.6417517279567732,2.504565656292973,0.6417517279567732,1.2246731068842285,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Hyena-2 355M,1.1752312555960365,1.8608189391091075,1.1752312555960365,1.7050208590876414,1.1821317164771263,1.8608189391091075,1.1821317164771263,1.8200745710771937,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Hyena-2 153M,1.45688415305468,2.80102516612068,1.5635560600506946,2.4555602167727315,1.45688415305468,2.80102516612068,1.583512378344759,2.80102516612068,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Hybrid H3-1.3B,1.928278225739519,4.577449623599114,1.928278225739519,3.3072046617180066,1.9891065368638488,4.577449623599114,2.248363276423015,3.241420441499663,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:ALM 1.0,1.3486842156599124,2.1541882830571475,1.3486842156599124,1.9673257075404185,1.349888310686661,2.1541882830571475,1.3968755779466362,2.13923472490712,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Verbatim Memory Transformer (117M),1.402560872632722,2.8828473317418983,1.5539932563482457,2.4891282596496325,1.402560872632722,2.8828473317418983,1.5222953212599135,2.8828473317418983,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CPM-Ant,0.41347501588486196,1.355576473331313,0.47578172784385814,1.022751708902671,0.41347501588486196,1.355576473331313,0.41347501588486196,0.5939318579801336,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:NeMO Megatron GPT 20B,0.5980719857378426,2.5323989699150546,0.7291680463291956,1.7187468531946473,0.5980719857378426,2.5323989699150546,0.5980719857378426,1.20100984631125,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Luminous-supreme,0.4511069393320574,3.0122545997774326,0.5990580629658219,1.8108095566456472,0.4511069393320574,3.0122545997774326,0.4511069393320574,1.2772647555977796,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Luminous-extended,0.5340181418898804,2.656901526491888,0.672646043486923,1.7124731703022682,0.5340181418898804,2.656901526491888,0.5340181418898804,1.1882165025985214,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Luminous-base,0.7842462614864724,2.964416087534073,0.8842739030707292,1.9838169074241139,0.7842462614864724,2.964416087534073,0.7842462614864724,1.478009842717954,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:GLM-130B,0.2422347190220469,1.9549393133284207,0.33371437651583824,1.1865519876043307,0.2422347190220469,1.9549393133284207,0.2422347190220469,0.6970786522083455,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BLOOM-1.7B,1.7003375506554328,4.126111885641726,1.7003375506554328,3.0071426255793887,1.799021423925668,4.126111885641726,1.968943287082431,2.8120356360291567,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:GPT-SW3,0.932889595901287,2.312036825263109,0.932889595901287,1.7839455232965384,0.9913112026008847,2.312036825263109,0.9913112026008847,1.2910220847600558,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:YaLM,0.253340733533601,1.841822274275971,0.3430500058310138,1.1572980933060806,0.253340733533601,1.841822274275971,0.253340733533601,0.6754767200742086,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:CodeGeeX,0.988578909452725,3.9975572330336084,1.094546603385663,2.4645274969382442,0.988578909452725,3.9975572330336084,0.988578909452725,2.0429377929964345,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:BIG-G 137B,0.27821954131330306,2.314503702307861,0.3850356954855613,1.3684111181531335,0.27821954131330306,2.314503702307861,0.27821954131330306,0.8468926387399146,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:GPT-2 Medium (FlashAttention),1.0256402824736703,1.6572309804179066,1.050879849073424,1.5216987627232077,1.0256402824736703,1.6572309804179066,1.0256402824736703,1.6061734217585788,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:OPT-175B,0.19029567745640272,1.6638353382458957,0.2669506128508936,1.0217640255130553,0.19029567745640272,1.6638353382458957,0.19029567745640272,0.5676335283013021,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Sparse all-MLP,0.6002613806998018,1.9217504935165646,0.6638206993283099,1.4244728959734732,0.6002613806998018,1.9217504935165646,0.6002613806998018,0.936300911971804,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:PaLM (540B),0.1438494802959872,1.9218892697650702,0.21716850290492037,1.0485984025891193,0.1438494802959872,1.9218892697650702,0.1438494802959872,0.5775845130956221,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:NoPos,0.372040941521591,0.8918096700032577,0.407922491982409,0.7616748361744858,0.372040941521591,0.8918096700032577,0.372040941521591,0.5756507925734062,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Chinchilla,0.4903604395938356,3.2775655605791387,0.6517498065318305,1.9578727248119545,0.4903604395938356,3.2775655605791387,0.4903604395938356,1.4215676093867877,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:GPT3-6.7B + muP,0.9995037415268778,2.9926063912536907,1.018637506944935,2.1122528353855032,0.9995037415268778,2.9926063912536907,0.9995037415268778,1.6353140132193416,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Statement Curriculum Learning,2.2216073401409795,5.051778705663268,2.252055766253778,3.634590128504605,2.2216073401409795,5.051778705663268,2.6389847794161607,3.7340084693030766,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:PolyCoder,0.7769914494778241,1.7908825444941867,0.7769914494778241,1.4348703230303774,0.7923443985881863,1.7908825444941867,0.7923443985881863,1.0064715150399417,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:LaMDA,0.39486178320348087,3.286676325526711,0.545966042086527,1.8910160665639144,0.39486178320348087,3.286676325526711,0.39486178320348087,1.3462321492136813,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:RETRO-7B,1.0455247430256422,3.3506769008131445,1.0786173878388754,2.269944826082795,1.0455247430256422,3.3506769008131445,1.0455247430256422,1.8155499877799712,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:AlphaCode,0.5738728809964858,3.2102015408930975,0.7369780563595876,1.9801229702593584,0.5738728809964858,3.2102015408930975,0.5738728809964858,1.452879225906081,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Primer (GPT-3 XL-like 1.9B),2.624777262994244,7.728993056210156,2.681653214192194,4.845281244402026,2.624777262994244,7.728993056210156,3.214941903121147,5.702603941827433,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Fairseq-dense 13B,0.7831687673293263,2.96026136574459,0.8831524319619468,1.9812579475876513,0.7831687673293263,2.96026136574459,0.7831687673293263,1.4753741091513504,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:GLaM,0.3125750632499517,2.3296635042252363,0.42420935016807065,1.4115797342532062,0.3125750632499517,2.3296635042252363,0.3125750632499517,0.8869377424034149,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Gopher (280B),0.1490029690864654,1.5495401773138258,0.21624296499903034,0.9202664848159988,0.1490029690864654,1.5495401773138258,0.1490029690864654,0.4892067186110029,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Japanese dialog transformers,0.9496439175127424,2.00317773392722,0.9496439175127424,1.6505541769475278,0.9852792509930209,2.00317773392722,0.9852792509930209,1.2733001185850867,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Yuan 1.0,0.13501095015148473,1.3408596682663236,0.19541147756866056,0.8170497644397966,0.13501095015148473,1.3408596682663236,0.13501095015148473,0.41657086372930185,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Megatron-Turing NLG 530B,0.10306890378984818,1.362492549934581,0.1571893690775719,0.7744108967092344,0.10306890378984818,1.362492549934581,0.10306890378984818,0.3837574590764706,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:HyperCLOVA 82B,0.2803991986730177,1.91375660904024,0.3749608377993402,1.209564874676317,0.2803991986730177,1.91375660904024,0.2803991986730177,0.7205889444350176,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:HyperCLOVA 204B,0.21357364542006713,2.029401308914523,0.3029591908777026,1.1832413678964622,0.21357364542006713,2.029401308914523,0.21357364542006713,0.6885420723295926,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:NLM,1.384398799100093,2.3559763214335177,1.4169554033079883,2.1254350430156763,1.384398799100093,2.3559763214335177,1.4517691725246507,2.3559763214335177,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:MEB,0.2546526973259992,2.080142814497226,0.351841252044774,1.255221502539988,0.2546526973259992,2.080142814497226,0.2546526973259992,0.7510602408149124,5,"chin,besi,hoff,farseer_emb,gadre_rw"
"A:GPT-2 (1.5B, Curriculum Learning 45K)",1.608895473109047,3.7242460123813634,1.608895473109047,2.799509378328973,1.7157163132046167,3.7242460123813634,1.8345839747684904,2.5283172567638883,5,"chin,besi,hoff,farseer_emb,gadre_rw"
"A:GPT-2 (117M, SLW 110K)",2.7938508355645295,6.790809720737489,3.343301609780035,5.773139723785185,2.7938508355645295,6.790809720737489,3.8682780442459523,6.790809720737489,5,"chin,besi,hoff,farseer_emb,gadre_rw"
