uid,Mstar,rho,w,TD,C_over_Cmin
A:Hybrid H3-1.3B,41.0,0.4,2.239407420332526,3.718222260997578,1.4854057568275805
A:ALM 1.0,41.0,0.4,1.2225106318975318,0.6675318956925955,1.0255046778058996
A:Verbatim Memory Transformer (117M),41.0,0.4,1.3766501995635476,1.1299505986906428,1.0656567661831158
A:CPM-Ant,41.0,0.4,0.3667626010396596,-1.899712196881021,1.8295860685558083
A:NeMO Megatron GPT 20B,41.0,0.4,0.7041489048020366,-0.8875532855938901,1.0795094544392891
A:Luminous-supreme,41.0,0.4,0.6737318334941582,-0.9788044995175254,1.1016958992316366
A:Luminous-extended,41.0,0.4,0.6747471954281644,-0.9757584137155068,1.1008891648938206
A:Luminous-base,41.0,0.4,0.8933045326653797,-0.32008640200386096,1.007983796270369
A:GLM-130B,41.0,0.4,0.3549221575631924,-1.9352335273104226,1.9014677523717778
A:BLOOM-1.7B,41.0,0.4,1.915614843391756,2.7468445301752675,1.2963739649665307
A:GPT-SW3,41.0,0.4,0.8713399385948195,-0.3859801842155415,1.0119158590885255
A:YaLM,41.0,0.4,0.3513459560302554,-1.9459621319092337,1.9246215989216218
A:CodeGeeX,41.0,0.4,1.205248741507307,0.615746224521921,1.021988995655555
A:BIG-G 137B,41.0,0.4,0.43003924049307185,-1.7098822785207846,1.5410601134312742
A:GPT-2 Medium (FlashAttention),41.0,0.4,0.8650453864219405,-0.40486384073417847,1.0132108011805323
A:OPT-175B,41.0,0.4,0.28088155064538284,-2.1573553480638514,2.576836348439317
A:Sparse all-MLP,41.0,0.4,0.5827075000427275,-1.2518774998718174,1.197365674095784
A:PaLM (540B),41.0,0.4,0.2622130100953971,-2.2133609697138086,2.8436601565624158
A:NoPos,41.0,0.4,0.29503214223189334,-2.11490357330432,2.4075727982609445
A:Chinchilla,41.0,0.4,0.7504097282711673,-0.7487708151864982,1.0526947922371621
A:GPT3-6.7B + muP,41.0,0.4,1.035869481323223,0.10760844396966895,1.0007764729093058
A:Statement Curriculum Learning,41.0,0.4,2.6767465339543066,5.03023960186292,1.7912258892280581
A:PolyCoder,41.0,0.4,0.6608425096001733,-1.01747247119948,1.1123650959484186
A:LaMDA,41.0,0.4,0.6720840123233383,-0.9837479630299852,1.1030154165085095
A:RETRO-7B,41.0,0.4,1.1322072037790103,0.3966216113370309,1.009676547516226
A:AlphaCode,41.0,0.4,0.8007930922327738,-0.5976207233016785,1.0312603172787433
A:Primer (GPT-3 XL-like 1.9B),41.0,0.4,3.6626634548801955,7.987990364640586,2.682426509960271
A:Fairseq-dense 13B,41.0,0.4,0.891714313222106,-0.3248570603336819,1.0082388470703028
A:GLaM,41.0,0.4,0.4617464213767509,-1.6147607358697473,1.439465870950141
A:Gopher (280B),41.0,0.4,0.23274038407141737,-2.301778847785748,3.4043074298835045
A:Japanese dialog transformers,41.0,0.4,0.8416365690967605,-0.47509029270971836,1.01872784951027
A:Yuan 1.0,41.0,0.4,0.19989972059434716,-2.4003008382169586,4.35055150952755
A:Megatron-Turing NLG 530B,41.0,0.4,0.17287078938613928,-2.481387631841582,5.582090007561342
A:HyperCLOVA 82B,41.0,0.4,0.38037276912240403,-1.8588816926327878,1.7551263747640176
A:HyperCLOVA 204B,41.0,0.4,0.33908579849193354,-1.9827426045241994,2.009638951906009
A:NLM,41.0,0.4,1.2801856563378768,0.8405569690136305,1.0387682725956788
A:MEB,41.0,0.4,0.3822442416324182,-1.8532672751027452,1.7455069781822192
"A:GPT-2 (1.5B, Curriculum Learning 45K)",41.0,0.4,1.7557303143878917,2.2671909431636754,1.2158753976517367
"A:GPT-2 (117M, SLW 110K)",41.0,0.4,4.036193452699118,9.108580358097354,3.093371700988853
A:Jurassic-1-Jumbo,41.0,0.4,0.27897607404864655,-2.1630717778540602,2.6016251769939545
A:EMDR,41.0,0.4,4.30818465397453,9.924553961923591,3.4185690678255005
A:PanGu-α,41.0,0.4,0.11865499322165315,-2.6440350203350405,11.287968842518397
A:GLM-10B,41.0,0.4,0.5261482515243713,-1.421555245426886,1.288437362681727
A:GLM-2B,41.0,0.4,0.6948323577951652,-0.9155029266145045,1.0858845875881067
A:AraGPT2-Mega,41.0,0.4,1.6717254271363853,2.015176281409156,1.177326094143141
A:CPM-Large,41.0,0.4,0.47641311288912547,-1.5707606613326237,1.3993624758332388
A:GShard (dense),41.0,0.4,1.8885811531227596,2.665743459368279,1.2821350118133337
A:GShard (600B),41.0,0.4,0.3116028719652887,-2.065191384104134,2.237990233511152
A:GPT-3 6.7B,41.0,0.4,1.03835358704129,0.11506076112387031,1.0008856498964065
A:GPT-3 XL,41.0,0.4,1.9838342629256294,2.951502788776888,1.3333987320236667
A:GPT-3 Small,41.0,0.4,5.092968076922539,12.278904230767619,4.482983601843112
A:GPT-3 Medium,41.0,0.4,3.350849790360425,7.052549371081275,2.370462400363028
A:GPT-3 Large,41.0,0.4,2.474055981046496,4.422167943139488,1.6425185309041097
A:GPT-3 2.7B,41.0,0.4,1.50119327299192,1.5035798189757599,1.1078851915504193
A:GPT-3 13B,41.0,0.4,0.7983139312346192,-0.6050582062961423,1.032151135888582
A:GPT-3 175B (davinci),41.0,0.4,0.28113651919827143,-2.156590442405186,2.5735577513879484
A:GPT3-6.7B (rerun of original),41.0,0.4,1.035869481323223,0.10760844396966895,1.0007764729093058
A:FFN SwiGLU,41.0,0.4,1.9933239194876817,2.979971758463045,1.338671158506121
A:RMSNorm (Transformer-base),41.0,0.4,1.5126749674178885,1.5380249022536656,1.1121606812814637
A:Megatron-LM (8.3B),41.0,0.4,0.8151611684925526,-0.5545164945223422,1.026401491813465
A:Megatron-LM (2.5B),41.0,0.4,1.1867660846557135,0.5602982539671406,1.0184714363431666
A:Megatron-LM (355M),41.0,0.4,2.875963559368803,5.627890678106409,1.9489019981673368
A:Megatron-LM (1.2B),41.0,0.4,1.5906470334634886,1.7719411003904657,1.1427643976312807
A:Grover-Mega,41.0,0.4,2.3404987025759274,4.021496107727782,1.5510848178354286
A:GPT-2 (1.5B),41.0,0.4,1.644649818311007,1.933949454933021,1.1654866182653238
B:meta-llama/Llama-2-7b-hf,192.0,0.3,1.1395968818191893,0.41879064545756783,1.014321341921486
B:meta-llama/Llama-2-13b-hf,192.0,0.3,0.9353554921162446,-0.19393352365126626,1.0037279592483819
B:meta-llama/Llama-2-70b-hf,192.0,0.3,0.567163134987718,-1.298510595036846,1.3027710356208506
B:huggyllama/llama-7b,192.0,0.3,0.9256402981377302,-0.22307910558680943,1.0049866431298367
B:huggyllama/llama-13b,192.0,0.3,0.7597447399163856,-0.7207657802508433,1.0647284545382356
B:huggyllama/llama-30b,192.0,0.3,0.6385090229781656,-1.0844729310655032,1.1809607984947053
B:huggyllama/llama-65b,192.0,0.3,0.5180869950864946,-1.4457390147405162,1.4248488349941397
B:meta-llama/Meta-Llama-3-70B,192.0,0.3,1.0310531629898332,0.09315948896949955,1.0007795928458256
B:meta-llama/Meta-Llama-3-8B,192.0,0.3,1.9788738375638044,2.9366215126914135,1.4635932826369893
B:meta-llama/Llama-3.1-405B,192.0,0.3,0.6172146956696098,-1.1483559129911705,1.2118913807419058
B:meta-llama/Llama-3.1-70B,192.0,0.3,1.0310531629898332,0.09315948896949955,1.0007795928458256
B:meta-llama/Llama-3.1-8B,192.0,0.3,1.9788738375638044,2.9366215126914135,1.4635932826369893
B:Qwen/Qwen1.5-72B,192.0,0.3,0.6315769752370508,-1.1052690742888476,1.1905917034050713
B:Qwen/Qwen1.5-32B,192.0,0.3,0.8750112743324115,-0.37496617700276536,1.0149557051869618
B:Qwen/Qwen1.5-14B,192.0,0.3,1.1226427745394494,0.36792832361834815,1.0112087565321115
B:Qwen/Qwen1.5-7B,192.0,0.3,1.3468526547200252,1.0405579641600757,1.0763955597787764
B:Qwen/Qwen1.5-4B,192.0,0.3,1.4128032826158867,1.2384098478476602,1.104096783968877
B:Qwen/Qwen1.5-1.8B,192.0,0.3,1.7776751804818567,2.3330255414455703,1.3127087724505067
B:Qwen/Qwen1.5-0.5B,192.0,0.3,2.462894748203749,4.388684244611247,1.925643101902525
B:Qwen/Qwen-72B,192.0,0.3,0.6315769752370508,-1.1052690742888476,1.1905917034050713
B:Qwen/Qwen-14B,192.0,0.3,1.02981678127772,0.08945034383315975,1.0007195975212844
B:Qwen/Qwen-7B,192.0,0.3,1.1554880589481014,0.4664641768443041,1.0175426733783173
B:Qwen/Qwen2-72B,192.0,0.3,0.8129570522303348,-0.5611288433089957,1.0363142258847542
B:Qwen/Qwen2-7B,192.0,0.3,1.5996594035739962,1.7989782107219885,1.1999172575128647
B:Qwen/Qwen2-1.5B,192.0,0.3,2.582075666398966,4.746226999196898,2.0612714235966525
B:Qwen/Qwen2-0.5B,192.0,0.3,4.272059359715253,9.816178079145757,5.060705251194174
B:deepseek-ai/DeepSeek-V2,192.0,0.3,1.2327906976332994,0.6983720928998982,1.0371039638672244
B:deepseek-ai/DeepSeek-Coder-V2-Base,192.0,0.3,1.3210641114243395,0.9631923342730186,1.066517429679997
B:01-ai/Yi-6B,192.0,0.3,1.3285624057042407,0.985687217112722,1.0693323588209043
B:01-ai/Yi-34B,192.0,0.3,0.7892606615740345,-0.6322180152778965,1.0476653881212596
B:01-ai/Yi-1.5-34B,192.0,0.3,0.8336328710580748,-0.49910138682577554,1.027936998399762
B:01-ai/Yi-1.5-9B,192.0,0.3,1.2534901258973932,0.7604703776921795,1.0433612452566876
B:01-ai/Yi-1.5-6B,192.0,0.3,1.403254142222518,1.209762426667554,1.0998756385878474
B:google/gemma-7b,192.0,0.3,1.4758867401698177,1.427660220509453,1.1336920087927462
B:google/gemma-2b,192.0,0.3,1.7315806503193532,2.1947419509580595,1.281595969294822
B:google/gemma-2-27b,192.0,0.3,1.3142926695488724,0.9428780086466171,1.0640162851723902
B:google/gemma-2-9b,192.0,0.3,1.571125882427363,1.7133776472820892,1.1837291794192508
B:google/gemma-2-2b,192.0,0.3,1.513944364409053,1.5418330932271587,1.1529347374545715
B:tiiuae/falcon-180B,192.0,0.3,0.50349403666074,-1.4895178900177801,1.469479925544508
B:tiiuae/falcon-40b,192.0,0.3,0.5352352116970304,-1.3942943649089088,1.3776870969040782
B:tiiuae/falcon-7b,192.0,0.3,1.0240627564685958,0.07218826940578738,1.0004712534605045
B:tiiuae/falcon-rw-1b,192.0,0.3,1.1973746096747138,0.5921238290241413,1.0273708203325818
B:microsoft/phi-2,192.0,0.3,1.335517002518788,1.0065510075563637,1.0719853399010726
B:microsoft/phi-1_5,192.0,0.3,0.8361982763248721,-0.4914051710253837,1.0269902127161024
B:bigscience/bloom-560m,192.0,0.3,1.4143679173450732,1.2431037520352195,1.1047950430382032
B:bigscience/bloom-1b1,192.0,0.3,1.1657156246911748,0.49714687407352454,1.0197667220074866
B:bigscience/bloom-3b,192.0,0.3,0.8542570030928394,-0.4372289907214819,1.0208714438280317
B:bigscience/bloom-7b1,192.0,0.3,0.6607364330794115,-1.0177907007617653,1.152684895744355
B:bigscience/bloom,192.0,0.3,0.2571681829700426,-2.2284954510898722,4.185028777738719
B:EleutherAI/gpt-neox-20b,192.0,0.3,0.5288344315389031,-1.4134967053832908,1.3946674043544476
B:EleutherAI/gpt-neo-2.7B,192.0,0.3,0.943944341498816,-0.16816697550355197,1.0027767251661321
B:EleutherAI/gpt-neo-1.3B,192.0,0.3,1.130342212988456,0.3910266389653678,1.0125800346524951
B:EleutherAI/gpt-neo-125m,192.0,0.3,2.1323877275141716,3.397163182542515,1.5949590581678557
B:EleutherAI/gpt-j-6b,192.0,0.3,0.72736237969488,-0.8179128609153599,1.0877279582020947
B:facebook/opt-6.7b,192.0,0.3,0.6461354468501534,-1.0615936594495397,1.1708248133137305
B:facebook/opt-1.3b,192.0,0.3,1.0567274819367505,0.17018244581025144,1.002539969278884
B:facebook/opt-350m,192.0,0.3,1.5664826694803093,1.699448008440928,1.181146100272452
B:facebook/opt-13b,192.0,0.3,0.5296183233697934,-1.4111450298906196,1.3925491670340702
B:facebook/opt-2.7b,192.0,0.3,0.8486661467891868,-0.4540015596324395,1.0226656990860774
B:facebook/opt-30b,192.0,0.3,0.4121066583235064,-1.7636800250294806,1.8860415796921666
B:facebook/opt-125m,192.0,0.3,2.1334035032232417,3.400210509669725,1.5958749098103748
B:facebook/opt-66b,192.0,0.3,0.32529907409453734,-2.024102777716388,2.7182114370272004
B:mosaicml/mpt-30b,192.0,0.3,0.5913890173021293,-1.225832948093612,1.255253831976599
B:mosaicml/mpt-7b,192.0,0.3,0.91512457756471,-0.25462626730587,1.0065750535835825
B:facebook/xglm-564M,192.0,0.3,1.5824022854259485,1.7472068562778456,1.190062233737332
B:facebook/xglm-1.7B,192.0,0.3,1.136490883362254,0.40947265008676204,1.0137257255464467
B:facebook/xglm-4.5B,192.0,0.3,0.8185085285059,-0.5444744144823002,1.03393113508426
B:facebook/xglm-7.5B,192.0,0.3,0.7280852847650565,-0.8157441457048304,1.0871604973592028
B:codellama/CodeLlama-7b-hf,192.0,0.3,1.2214056400864688,0.6642169202594064,1.0338386396147743
B:codellama/CodeLlama-13b-hf,192.0,0.3,1.0025043130881597,0.007512939264479046,1.0000052132739028
B:codellama/CodeLlama-34b-hf,192.0,0.3,0.7533051552897422,-0.7400845341307735,1.068924329889573
B:codellama/CodeLlama-70b-hf,192.0,0.3,0.6418013009771789,-1.0745960970684632,1.1765273344863605
B:bigcode/starcoderbase-1b,192.0,0.3,1.578547810506874,1.735643431520622,1.187887969414649
B:bigcode/starcoderbase-3b,192.0,0.3,1.1799762197094172,0.5399286591282517,1.0230594857900277
B:bigcode/starcoderbase-7b,192.0,0.3,0.8953555716141206,-0.3139332851576382,1.01022831221694
B:bigcode/starcoderbase,192.0,0.3,0.7209582600711234,-0.8371252197866298,1.0928700809324357
B:bigcode/starcoder2-15b,192.0,0.3,1.1070252733061308,0.3210758199183923,1.0086485656536597
B:bigcode/starcoder2-7b,192.0,0.3,1.3450645293291958,1.0351935879875875,1.0756928457528139
B:bigcode/starcoder2-3b,192.0,0.3,1.6831199157785635,2.04935974733569,1.2503081205683666
B:deepseek-ai/deepseek-coder-1.3b-base,192.0,0.3,1.8669626274298285,2.6008878822894856,1.3766646441267885
B:deepseek-ai/deepseek-coder-6.7b-base,192.0,0.3,1.1394906065021926,0.41847181950657775,1.0143007763628242
B:deepseek-ai/deepseek-coder-33b-base,192.0,0.3,0.7053704504172754,-0.8838886487481737,1.1062859038675814
B:openlm-research/open_llama_3b_v2,192.0,0.3,1.1799762197094172,0.5399286591282517,1.0230594857900277
B:openlm-research/open_llama_7b_v2,192.0,0.3,0.91512457756471,-0.25462626730587,1.0065750535835825
B:openlm-research/open_llama_7b,192.0,0.3,0.91512457756471,-0.25462626730587,1.0065750535835825
B:openlm-research/open_llama_3b,192.0,0.3,1.1799762197094172,0.5399286591282517,1.0230594857900277
B:openlm-research/open_llama_13b,192.0,0.3,0.7600228083599445,-0.7199315749201665,1.0645512709251288
B:deepseek-ai/deepseek-llm-67b-base,192.0,0.3,0.5721319344518094,-1.2836041966445717,1.292426918645383
B:deepseek-ai/deepseek-llm-7b-base,192.0,0.3,1.126650511183419,0.37995153355025724,1.011913680614087
B:deepseek-ai/deepseek-moe-16b-base,192.0,0.3,1.4831026834259247,1.449308050277774,1.1372618958667686
B:stabilityai/stablelm-base-alpha-3b,192.0,0.3,1.3326025276407956,0.9978075829223867,1.0708686367011715
B:stabilityai/stablelm-base-alpha-7b-v2,192.0,0.3,0.9461777684065764,-0.16146669478027076,1.0025536253851008
B:stabilityai/stablelm-2-1_6b,192.0,0.3,1.7398317515563406,2.219495254669022,1.2870689601605703
B:stabilityai/stablelm-base-alpha-7b,192.0,0.3,1.0334931372339546,0.10047941170186392,1.0009048160606735
B:RWKV/rwkv-4-169m-pile,192.0,0.3,2.005385183838376,3.016155551515128,1.4852798734183141
B:RWKV/rwkv-4-430m-pile,192.0,0.3,1.5153860209587122,1.5461580628761367,1.1536836208123054
B:RWKV/rwkv-4-1b5-pile,192.0,0.3,1.0416850603468941,0.12505518104068236,1.0013907673075337
B:RWKV/rwkv-4-7b-pile,192.0,0.3,0.6561972429607331,-1.0314082711178005,1.1581524761710575
B:RWKV/rwkv-4-14b-pile,192.0,0.3,0.5329977830772104,-1.401006650768369,1.3835415262442594
B:RWKV/rwkv-4-3b-pile,192.0,0.3,0.8461111865152545,-0.46166644045423644,1.0235151258906356
B:togethercomputer/RedPajama-INCITE-Base-7B-v0.1,192.0,0.3,0.91512457756471,-0.25462626730587,1.0065750535835825
B:togethercomputer/RedPajama-INCITE-Base-3B-v1,192.0,0.3,1.1035709279508368,0.31071278385251033,1.0081231612215837
B:LLM360/Amber,192.0,0.3,0.991859168474523,-0.024422494576430864,1.0000556819889312
B:Salesforce/codegen-6B-nl,192.0,0.3,0.7054317565802319,-0.8837047302593042,1.106230542369309
B:Salesforce/codegen-16B-nl,192.0,0.3,0.5256109288968216,-1.4231672133095352,1.403494388718423
B:HuggingFaceTB/SmolLM-135M,192.0,0.3,2.56935305003397,4.70805915010191,2.0463698458187425
B:HuggingFaceTB/SmolLM-360M,192.0,0.3,1.9094435887663015,2.7283307662989045,1.4087811370793812
B:HuggingFaceTB/SmolLM-1.7B,192.0,0.3,1.3963875594359214,1.1891626783077642,1.0968834939150247
B:cerebras/Cerebras-GPT-111M,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/Cerebras-GPT-256M,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/Cerebras-GPT-590M,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/Cerebras-GPT-1.3B,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/Cerebras-GPT-2.7B,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/Cerebras-GPT-6.7B,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
B:cerebras/btlm-3b-8k-base,192.0,0.3,1.025778323031726,0.07733496909517767,1.0005399538189863
B:h2oai/h2o-danube-1.8b-base,192.0,0.3,1.3683235651850114,1.1049706955550342,1.085036254333567
B:h2oai/h2o-danube2-1.8b-base,192.0,0.3,1.9025022665212952,2.7075067995638857,1.4034594520380912
B:h2oai/h2o-danube3-500m-base,192.0,0.3,3.0369837082589948,6.110951124776984,2.663003885444472
B:h2oai/h2o-danube3-4b-base,192.0,0.3,1.858172154983321,2.574516464949963,1.3701541450405423
B:allenai/OLMo-1B-hf,192.0,0.3,2.1723967760170346,3.517190328051104,1.6314966858044202
B:allenai/OLMo-7B-hf,192.0,0.3,1.2104918825462667,0.6314756476388002,1.0308289024591215
B:allenai/OLMo-7B-0424-hf,192.0,0.3,1.1405282244687993,0.42158467340639794,1.0145021297269223
B:TinyLlama/TinyLlama_v1.1,192.0,0.3,1.9629119752013087,2.888735925603926,1.4507378507179145
B:EleutherAI/pythia-70m,192.0,0.3,2.533834618537284,4.601503855611853,2.0053058324749213
B:EleutherAI/pythia-160m,192.0,0.3,1.9723562700116042,2.9170688100348126,1.4583258264760186
B:EleutherAI/pythia-410m,192.0,0.3,1.498840563832496,1.496521691497488,1.1451759452925092
B:EleutherAI/pythia-1b,192.0,0.3,1.13913005918979,0.4173901775693698,1.0142311040358807
B:EleutherAI/pythia-1.4b,192.0,0.3,1.0301604695866935,0.09048140876008048,1.000736040852414
B:EleutherAI/pythia-2.8b,192.0,0.3,0.8416096249590839,-0.4751711251227484,1.0250574919235287
B:EleutherAI/pythia-6.9b,192.0,0.3,0.6415838485414168,-1.0752484543757497,1.1768174263555746
B:EleutherAI/pythia-12b,192.0,0.3,0.5445366247236083,-1.366390125829175,1.3542466966811515
B:meta-llama/Llama-3.2-1B,192.0,0.3,2.9764350412499705,5.929305123749911,2.5749647088951915
B:meta-llama/Llama-3.2-3B,192.0,0.3,2.2347004254689407,3.704101276406822,1.6902959894412264
B:meta-llama/Llama-4-Scout-17B-16E,192.0,0.3,2.1207669775155855,3.3623009325467565,1.5845251367476016
B:meta-llama/Llama-4-Maverick-17B-128E,192.0,0.3,1.7725633244962136,2.3176899734886405,1.3091939571958018
B:Qwen/Qwen2.5-0.5B,192.0,0.3,4.824637145984196,11.473911437952589,6.55707792801759
B:Qwen/Qwen2.5-1.5B,192.0,0.3,3.427846015148402,7.283538045445205,3.293662352936456
B:Qwen/Qwen2.5-3B,192.0,0.3,2.7846793543670643,5.354038063101193,2.312472905604317
B:Qwen/Qwen2.5-7B,192.0,0.3,2.1236349435812905,3.3709048307438714,1.587092732964751
B:Qwen/Qwen2.5-14B,192.0,0.3,1.7409124750660443,2.222737425198133,1.287788931111858
B:Qwen/Qwen2.5-32B,192.0,0.3,1.3707959083222165,1.1123877249666496,1.0860550124643187
B:Qwen/Qwen2.5-72B,192.0,0.3,1.079244744156139,0.23773423246841707,1.0048570954665812
B:Qwen/Qwen3-0.6B-Base,192.0,0.3,5.614558243458729,13.843674730376188,9.234648234978954
B:Qwen/Qwen3-1.7B-Base,192.0,0.3,4.085058694970105,9.255176084910314,4.6179103097627925
B:Qwen/Qwen3-4B-Base,192.0,0.3,3.1663039240691333,6.4989117722074,2.859549924818046
B:Qwen/Qwen3-8B-Base,192.0,0.3,2.55801751226213,4.67405253678639,2.0331785839879157
B:Qwen/Qwen3-14B-Base,192.0,0.3,2.1433898328985808,3.4301694986957423,1.6049115483145757
B:Qwen/Qwen3-32B,192.0,0.3,1.6876748154642869,2.063024446392861,1.2531862149129929
B:Qwen/Qwen3-30B-A3B-Base,192.0,0.3,3.3600535558239706,7.080160667471912,3.176324436987237
B:Qwen/Qwen3-235B-A22B,192.0,0.3,1.901838248420934,2.7055147452628017,1.402951881724155
B:google/gemma-3-270m,192.0,0.3,4.168375635260763,9.50512690578229,4.811394893663381
B:google/gemma-3-1b-pt,192.0,0.3,2.0199168407203776,3.0597505221611327,1.4973441214437104
B:google/gemma-3-4b-pt,192.0,0.3,1.6552924915454643,1.965877474636393,1.2330101773325728
B:google/gemma-3-12b-pt,192.0,0.3,1.6501653680706299,1.9504961042118896,1.2298768597720353
B:google/gemma-3-27b-pt,192.0,0.3,1.3469906756596115,1.0409720269788345,1.0764499094691766
B:allenai/OLMo-2-0425-1B,192.0,0.3,2.2168459140844874,3.650537742253462,1.6732084993720422
B:allenai/OLMo-2-1124-7B,192.0,0.3,1.3749090161229578,1.1247270483688734,1.0877606337566825
B:allenai/OLMo-2-1124-13B,192.0,0.3,1.2228738907148875,0.6686216721446625,1.034252593865659
B:allenai/OLMo-2-0325-32B,192.0,0.3,0.9981062478802182,-0.005681256359345466,1.0000029942544164
B:allenai/OLMoE-1B-7B-0924,192.0,0.3,2.4766340255031096,4.429902076509329,1.9408281673107224
B:allenai/Olmo-3-1025-7B,192.0,0.3,1.5493283526272041,1.6479850578816124,1.1717284481984078
B:allenai/Olmo-3-1125-32B,192.0,0.3,0.9704512200772566,-0.08864633976823022,1.0007499600221528
B:HuggingFaceTB/SmolLM2-135M,192.0,0.3,3.6871211485474484,8.061363445642346,3.7747065659707313
B:HuggingFaceTB/SmolLM2-360M,192.0,0.3,3.3734902142211407,7.120470642663422,3.199309390307499
B:HuggingFaceTB/SmolLM2-1.7B,192.0,0.3,2.8669741458580935,5.6009224375742805,2.4221213439860074
B:HuggingFaceTB/SmolLM3-3B-Base,192.0,0.3,2.417783021576428,4.253349064729285,1.8766021259457804
B:microsoft/Phi-3-mini-4k-instruct,192.0,0.3,1.7677165646338722,2.3031496939016165,1.3058762104163366
B:microsoft/Phi-3-small-8k-instruct,192.0,0.3,1.4412807236006053,1.323842170801816,1.117093644993685
B:microsoft/Phi-3-medium-4k-instruct,192.0,0.3,1.1910065643316399,0.5730196929949196,1.0257559306014077
B:microsoft/Phi-3.5-mini-instruct,192.0,0.3,1.584154307810078,1.7524629234302338,1.191053787322988
B:microsoft/Phi-3.5-MoE-instruct,192.0,0.3,1.5003938479014447,1.501181543704334,1.1459665057143653
B:microsoft/phi-4,192.0,0.3,1.4539237898512833,1.36177136955385,1.1230567249128642
B:microsoft/Phi-4-mini-instruct,192.0,0.3,1.7763817964458453,2.329145389337536,1.3118179535709555
B:deepseek-ai/DeepSeek-V2-Lite,192.0,0.3,2.1267121664289905,3.3801364992869716,1.5898531092934307
B:deepseek-ai/DeepSeek-V3-Base,192.0,0.3,1.246314445540556,0.7389433366216678,1.041145914819754
B:moonshotai/Kimi-K2-Base,192.0,0.3,1.3199702631448436,0.9599107894345307,1.0661107585528784
B:zai-org/GLM-4.5-Base,192.0,0.3,1.4858774393726217,1.4576323181178652,1.138644499920669
B:tiiuae/Falcon3-7B-Base,192.0,0.3,1.9820021800962262,2.9460065402886784,1.466130562109966
B:tiiuae/falcon-11B,192.0,0.3,1.3288881243678523,0.9866643731035569,1.069455708712575
B:ibm-granite/granite-3.0-2b-base,192.0,0.3,2.616052293449588,4.848156880348764,2.1015673276335334
B:ibm-granite/granite-3.0-8b-base,192.0,0.3,1.8411283169821218,2.5233849509463653,1.357663559503102
B:swiss-ai/Apertus-8B-2509,192.0,0.3,1.9771709833189424,2.931512949956827,1.4622146085784737
B:swiss-ai/Apertus-70B-2509,192.0,0.3,1.0308508868379007,0.09255266051370215,1.0007696178991388
B:marin-community/marin-8b-base,192.0,0.3,1.8824863914673629,2.6474591744020888,1.3882754652131775
B:apple/DCLM-7B,192.0,0.3,1.2104086480057883,0.6312259440173649,1.0308064074611565
B:m-a-p/neo_7b,192.0,0.3,1.3839262135991939,1.1517786407975816,1.0915466589191807
B:LLM360/K2,192.0,0.3,0.5180857591055386,-1.4457427226833843,1.4248524319111007
B:stabilityai/stablelm-3b-4e1t,192.0,0.3,1.8268059904903182,2.4804179714709544,1.3473030467693334
A:Nemotron 3.5 Lightning,192.0,0.3,2.8985597263945393,5.695679179183617,2.4653985165934396
A:LongCat-2.0,192.0,0.3,1.4923052727610802,1.4769158182832405,1.1418683247529202
A:Ring-2.6-1T,192.0,0.3,0.9330154523300693,-0.20095364300979202,1.0040131762555744
A:Granite 4.1 30B,192.0,0.3,1.3335333255882003,1.0005999767646008,1.071224510150284
A:Granite 4.1 8B,192.0,0.3,1.9825002634004334,2.9475007902013,1.4665350755327868
A:MiMo-V2.5-Pro,192.0,0.3,1.4369576656059044,1.3108729968177133,1.1150816839833602
A:Solar Open 100B,192.0,0.3,1.9036851644161168,2.7110554932483506,1.4043643037394073
A:K-EXAONE,192.0,0.3,1.3149495358936323,0.9448486076808968,1.0642571983144167
A:Kimi Linear,192.0,0.3,1.989004252618198,2.9670127578545937,1.4718307638993253
A:Ling-1T,192.0,0.3,1.246314445540556,0.7389433366216678,1.041145914819754
A:Granite-4.0-H-Tiny,192.0,0.3,4.175076013024021,9.525228039072061,4.827218541393229
A:Granite-4.0-H-Micro,192.0,0.3,2.7847401058608443,5.3542203175825325,2.312552205914858
A:Granite-4.0-H-Small,192.0,0.3,2.1596910771905047,3.479073231571514,1.6197901011957037
A:Qwen3-Next-80B-A3B,192.0,0.3,2.658891604233954,4.976674812701862,2.1534173628839044
A:Ling-mini-base-2.0-20T,192.0,0.3,3.643176562782511,7.929529688347532,3.6894980760789653
A:Ling-flash-base-2.0-20T,192.0,0.3,2.3427161938388146,4.028148581516444,1.79775759579476
A:LongCat-Flash,192.0,0.3,1.5635754862700801,1.6907264588102404,1.1795361428060307
A:Teuken 7B,192.0,0.3,1.3870694826356607,1.161208447906982,1.0928814225765306
A:NVIDIA-Nemotron-Nano-9B-v2,192.0,0.3,2.118466570218453,3.3553997106553592,1.5824691918612437
A:NVIDIA-Nemotron-Nano-12B-v2,192.0,0.3,1.9433006420780705,2.8299019262342116,1.4351508399678246
