block,cell,estimator,param,stat,v1,v2,diff
summary,iso16_sd0.005,primal,beta,q95,0.3755315134951171,0.37553151216219843,-1.332918664331828e-09
summary,iso16_sd0.005,primal,beta,wald_cover,0.95,0.95,0.0
summary,iso16_sd0.005,primal,beta,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,primal,a,bias,0.0002994062598546,0.0002994062590453711,-8.092289316939671e-13
summary,iso16_sd0.005,primal,a,median_bias,0.0005167628631932,0.0005167631439107478,2.8071754783979413e-10
summary,iso16_sd0.005,primal,a,rmse,0.0052986059164459,0.005298605899557082,-1.6888817601368178e-11
summary,iso16_sd0.005,primal,a,mae,0.0039338091238423,0.003933809123842336,3.5561831257524545e-17
summary,iso16_sd0.005,primal,a,q05,0.5045465239448038,0.5045465239448038,0.0
summary,iso16_sd0.005,primal,a,q95,0.5216307593307506,0.5216307593621816,3.1430968938650494e-11
summary,iso16_sd0.005,primal,a,wald_cover,0.946,0.946,0.0
summary,iso16_sd0.005,primal,a,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,primal,gamma,bias,-0.0002097444998142,-0.0002097444775381886,2.2276011411989302e-11
summary,iso16_sd0.005,primal,gamma,median_bias,-0.0002237290605261,-0.00022372906052617325,-7.323785675139582e-17
summary,iso16_sd0.005,primal,gamma,rmse,0.0022565124845709,0.00225651247979059,-4.780309828533724e-12
summary,iso16_sd0.005,primal,gamma,mae,0.0015047441125886,0.0015047443100478786,1.974592785287943e-10
summary,iso16_sd0.005,primal,gamma,q05,0.1741900412371783,0.17419004123912785,1.949551631241775e-12
summary,iso16_sd0.005,primal,gamma,q95,0.1817838283671185,0.18178382836711854,2.7755575615628914e-17
summary,iso16_sd0.005,primal,gamma,wald_cover,0.942,0.942,0.0
summary,iso16_sd0.005,primal,gamma,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,primal,sigma_star,bias,0.0002085499813745,0.0002085499572718581,-2.4102641892976076e-11
summary,iso16_sd0.005,primal,sigma_star,median_bias,0.0002191889560883,0.000219188737224707,-2.1886359299330346e-10
summary,iso16_sd0.005,primal,sigma_star,rmse,0.0024495793259296,0.0024495793210590174,-4.870582669819212e-12
summary,iso16_sd0.005,primal,sigma_star,mae,0.0016366143229339,0.001636614322933938,3.7947076036992655e-17
summary,iso16_sd0.005,primal,sigma_star,q05,0.7332771611843316,0.7332771611843316,0.0
summary,iso16_sd0.005,primal,sigma_star,q95,0.7414738253184809,0.7414738252705175,-4.796341102064616e-11
summary,iso16_sd0.005,primal,sigma_star,wald_cover,0.946,0.946,0.0
summary,iso16_sd0.005,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,primal,lnMstar,bias,-0.0068865445867658,-0.0068865446765175925,-8.975179280334977e-11
summary,iso16_sd0.005,primal,lnMstar,median_bias,-0.0071121939714773,-0.0071122040740216885,-1.0102544388719548e-08
summary,iso16_sd0.005,primal,lnMstar,rmse,0.1202827652967971,0.1202827649993075,-2.974896023966167e-10
summary,iso16_sd0.005,primal,lnMstar,mae,0.089550430193374,0.08955043019337405,5.551115123125783e-17
summary,iso16_sd0.005,primal,lnMstar,q05,2.696503232814551,2.696503232814551,0.0
summary,iso16_sd0.005,primal,lnMstar,q95,3.087382920594774,3.0873829207594023,1.646283109835167e-10
summary,iso16_sd0.005,primal,lnMstar,wald_cover,0.95,0.95,0.0
summary,iso16_sd0.005,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,dual,alpha,bias,0.0012897365591513,0.001289736419508959,-1.3964234109320461e-10
summary,iso16_sd0.005,dual,alpha,median_bias,0.0009066973663841,0.0009066974036508746,3.726677462716904e-11
summary,iso16_sd0.005,dual,alpha,rmse,0.0194849357250153,0.019484935791721125,6.67058248915442e-11
summary,iso16_sd0.005,dual,alpha,mae,0.013691291415244,0.013691291375161174,-4.0082825947251877e-11
summary,iso16_sd0.005,dual,alpha,q05,0.3170675556726786,0.3170675518119534,-3.86072518399061e-09
summary,iso16_sd0.005,dual,alpha,q95,0.3818525705463339,0.3818525706490584,1.0272449557646723e-10
summary,iso16_sd0.005,dual,beta,bias,0.0010476595669071,0.0010476594151584866,-1.5174861345799984e-10
summary,iso16_sd0.005,dual,beta,median_bias,0.0009180356402649,0.0009180350484375432,-5.918273567615331e-10
summary,iso16_sd0.005,dual,beta,rmse,0.020271190165625,0.020271190146276204,-1.9348796870266582e-11
summary,iso16_sd0.005,dual,beta,mae,0.0140725217172856,0.014072520776125697,-9.41159903483646e-10
summary,iso16_sd0.005,dual,beta,q05,0.3330745594110254,0.3330745596020153,1.909899460805775e-10
summary,iso16_sd0.005,dual,beta,q95,0.4010988226502117,0.40109882263490576,-1.5305923195541027e-11
summary,iso16_sd0.005,dual,a,bias,-0.0002050495901305,-0.00020504959013053215,-3.2146594414195206e-17
summary,iso16_sd0.005,dual,a,median_bias,-0.0002031120536835,-0.0002031120536835629,-6.288372600415926e-17
summary,iso16_sd0.005,dual,a,rmse,0.0048198864861456,0.004819886486145605,5.204170427930421e-18
summary,iso16_sd0.005,dual,a,mae,0.0033391117896486,0.00333911178964863,2.992397996059992e-17
summary,iso16_sd0.005,dual,a,q05,0.5046861538259912,0.5046861538259912,0.0
summary,iso16_sd0.005,dual,a,q95,0.5201175704136228,0.5201175704136228,0.0
summary,iso16_sd0.005,dual,gamma,bias,0.0005711151765396,0.0005711151038101336,-7.27294663296213e-11
summary,iso16_sd0.005,dual,gamma,median_bias,0.00051392001734,0.0005139200610620592,4.3722059176257155e-11
summary,iso16_sd0.005,dual,gamma,rmse,0.0097814543388543,0.009781454352575183,1.3720882069412355e-11
summary,iso16_sd0.005,dual,gamma,mae,0.0069020911340429,0.006902091134042901,8.673617379884035e-19
summary,iso16_sd0.005,dual,gamma,q05,0.162733532631362,0.16273353323735804,6.059960311333157e-10
summary,iso16_sd0.005,dual,gamma,q95,0.1950468313349667,0.19504683098645656,-3.485101374156585e-10
summary,iso16_sd0.005,dual,sigma_star,bias,-0.0004817428274949,-0.000481742748031504,7.94633959869985e-11
summary,iso16_sd0.005,dual,sigma_star,median_bias,-0.000552594444209,-0.0005525962450289579,-1.8008199578886316e-09
summary,iso16_sd0.005,dual,sigma_star,rmse,0.0106156414437173,0.010615641452599767,8.882467678050787e-12
summary,iso16_sd0.005,dual,sigma_star,mae,0.007492102709408,0.007492102754578345,4.517034489504024e-11
summary,iso16_sd0.005,dual,sigma_star,q05,0.7192896230981831,0.7192896234589652,3.607820708850795e-10
summary,iso16_sd0.005,dual,sigma_star,q95,0.754235818001504,0.7542358172852105,-7.162934689830536e-10
summary,iso16_sd0.005,dual,lnMstar,bias,0.0349225342377094,0.03492253423770941,1.3877787807814457e-17
summary,iso16_sd0.005,dual,lnMstar,median_bias,0.039678869272794,0.03967886927279407,6.938893903907228e-17
summary,iso16_sd0.005,dual,lnMstar,rmse,0.1025226817243438,0.10252268172434384,4.163336342344337e-17
summary,iso16_sd0.005,dual,lnMstar,mae,0.06773697114691,0.06773697114691002,1.3877787807814457e-17
summary,iso16_sd0.005,dual,lnMstar,q05,2.7707254343363403,2.7707254343363403,0.0
summary,iso16_sd0.005,dual,lnMstar,q95,3.090253852297888,3.090253852297888,0.0
summary,opt_s0.3_sd0.005,primal,alpha,bias,-0.0015970821656456,-0.0015970826087888538,-4.4314325386290987e-10
summary,opt_s0.3_sd0.005,primal,alpha,median_bias,-0.0040324967088189,-0.004032497790220996,-1.0814020954749703e-09
summary,opt_s0.3_sd0.005,primal,alpha,rmse,0.0465344237752019,0.046534424154224534,3.790226327238244e-10
summary,opt_s0.3_sd0.005,primal,alpha,mae,0.0285675690161041,0.028567569016104105,3.469446951953614e-18
summary,opt_s0.3_sd0.005,primal,alpha,q05,0.274599752105144,0.2745997637977607,1.1692616708192105e-08
summary,opt_s0.3_sd0.005,primal,alpha,q95,0.4282814889097387,0.4282814889097387,0.0
summary,opt_s0.3_sd0.005,primal,alpha,wald_cover,0.942,0.942,0.0
summary,opt_s0.3_sd0.005,primal,alpha,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,primal,beta,bias,0.0036284779645681,0.0036284786283744272,6.638063271800776e-10
summary,opt_s0.3_sd0.005,primal,beta,median_bias,0.0047639282053668,0.004763928205366891,9.107298248878237e-17
summary,opt_s0.3_sd0.005,primal,beta,rmse,0.0510402749847714,0.05104027590183177,9.170603720853876e-10
summary,opt_s0.3_sd0.005,primal,beta,mae,0.0329341100825109,0.032934108852322175,-1.2301887286625401e-09
summary,opt_s0.3_sd0.005,primal,beta,q05,0.2864941570941609,0.28649415709416093,5.551115123125783e-17
summary,opt_s0.3_sd0.005,primal,beta,q95,0.4500442006385199,0.4500441997244341,-9.140858070466606e-10
summary,opt_s0.3_sd0.005,primal,beta,wald_cover,0.938,0.938,0.0
summary,opt_s0.3_sd0.005,primal,beta,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,primal,a,bias,0.0032074686872009,0.003207469395616422,7.084155219903854e-10
summary,opt_s0.3_sd0.005,primal,a,median_bias,0.0052226840434156,0.005222684043415693,9.280770596475918e-17
summary,opt_s0.3_sd0.005,primal,a,rmse,0.0649420198167568,0.06494202108682329,1.270066482539356e-09
summary,opt_s0.3_sd0.005,primal,a,mae,0.0417102788644383,0.04171027886443837,6.938893903907228e-17
summary,opt_s0.3_sd0.005,primal,a,q05,0.40729160458085,0.40729160458085,0.0
summary,opt_s0.3_sd0.005,primal,a,q95,0.6155052641793213,0.6155052624212491,-1.758072132318489e-09
summary,opt_s0.3_sd0.005,primal,a,wald_cover,0.936,0.936,0.0
summary,opt_s0.3_sd0.005,primal,a,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,primal,gamma,bias,-0.0025806606833435,-0.002580660762566854,-7.922335400548097e-11
summary,opt_s0.3_sd0.005,primal,gamma,median_bias,-0.0023251706629058,-0.0023251706629058427,-4.2934406030425976e-17
summary,opt_s0.3_sd0.005,primal,gamma,rmse,0.0086807230147707,0.008680722518969773,-4.958009263561491e-10
summary,opt_s0.3_sd0.005,primal,gamma,mae,0.0054713972076305,0.005471397207630527,2.688821387764051e-17
summary,opt_s0.3_sd0.005,primal,gamma,q05,0.1629250920879438,0.1629250920514003,-3.6543518211473724e-11
summary,opt_s0.3_sd0.005,primal,gamma,q95,0.1880083232747053,0.18800832330087972,2.617442373953338e-11
summary,opt_s0.3_sd0.005,primal,gamma,wald_cover,0.986,0.986,0.0
summary,opt_s0.3_sd0.005,primal,gamma,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,primal,sigma_star,bias,-0.0004683685341645,-0.00046836860379869516,-6.963419516567773e-11
summary,opt_s0.3_sd0.005,primal,sigma_star,median_bias,-0.0006175865880957,-0.0006175770434630468,9.544632653245982e-09
summary,opt_s0.3_sd0.005,primal,sigma_star,rmse,0.0078285948846917,0.007828594430038053,-4.546536463284623e-10
summary,opt_s0.3_sd0.005,primal,sigma_star,mae,0.00551879045698,0.005518790425575404,-3.140459593764522e-11
summary,opt_s0.3_sd0.005,primal,sigma_star,q05,0.7234990540632776,0.7234990540632776,0.0
summary,opt_s0.3_sd0.005,primal,sigma_star,q95,0.7491034405023816,0.7491034279086947,-1.2593686982143026e-08
summary,opt_s0.3_sd0.005,primal,sigma_star,wald_cover,0.968,0.968,0.0
summary,opt_s0.3_sd0.005,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,primal,lnMstar,bias,-0.0563353830980236,-0.05633540178033663,-1.86823130299274e-08
summary,opt_s0.3_sd0.005,primal,lnMstar,median_bias,-0.1595154984302305,-0.15951598238869402,-4.83958463526335e-07
summary,opt_s0.3_sd0.005,primal,lnMstar,rmse,1.2962628397621376,1.2962628643395346,2.457739700645334e-08
summary,opt_s0.3_sd0.005,primal,lnMstar,mae,0.8448326242055448,0.8448326586831487,3.447760388297638e-08
summary,opt_s0.3_sd0.005,primal,lnMstar,q05,0.828158973237653,0.8281589799459473,6.7082943644436455e-09
summary,opt_s0.3_sd0.005,primal,lnMstar,q95,5.151041411094272,5.151041411094272,0.0
summary,opt_s0.3_sd0.005,primal,lnMstar,wald_cover,0.94,0.94,0.0
summary,opt_s0.3_sd0.005,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.005,dual,alpha,bias,0.000846284612068,0.0008462845824742419,-2.9593758108133195e-11
summary,opt_s0.3_sd0.005,dual,alpha,median_bias,0.0011551933934228,0.0011551918167745645,-1.5766482355794587e-09
summary,opt_s0.3_sd0.005,dual,alpha,rmse,0.0148626573587956,0.014862657474619127,1.1582352611727575e-10
summary,opt_s0.3_sd0.005,dual,alpha,mae,0.0097492668327737,0.009749266625686731,-2.0708696910065605e-10
summary,opt_s0.3_sd0.005,dual,alpha,q05,0.322933421791304,0.3229334252974158,3.506111789786104e-09
summary,opt_s0.3_sd0.005,dual,alpha,q95,0.3736487138501552,0.373648713673341,-1.7681417441295366e-10
summary,opt_s0.3_sd0.005,dual,beta,bias,0.0005857611455052,0.0005857611145647696,-3.094043033932681e-11
summary,opt_s0.3_sd0.005,dual,beta,median_bias,0.0008225854266824,0.0008225887183132274,3.2916308273902087e-09
summary,opt_s0.3_sd0.005,dual,beta,rmse,0.0154640436358399,0.015464043775296865,1.3945696507311478e-10
summary,opt_s0.3_sd0.005,dual,beta,mae,0.0105962853037801,0.010596285334886213,3.1106112477474746e-11
summary,opt_s0.3_sd0.005,dual,beta,q05,0.3423377888064271,0.34233778973020246,9.237753340052279e-10
summary,opt_s0.3_sd0.005,dual,beta,q95,0.3921906856408672,0.3921906847555789,-8.85288287122421e-10
summary,opt_s0.3_sd0.005,dual,a,bias,-0.0002056212655023,-0.0002056212655023384,-3.838075690598686e-17
summary,opt_s0.3_sd0.005,dual,a,median_bias,-4.86694852618319e-05,-4.86694852618319e-05,0.0
summary,opt_s0.3_sd0.005,dual,a,rmse,0.0075223542457129,0.007522354245712976,7.632783294297951e-17
summary,opt_s0.3_sd0.005,dual,a,mae,0.0047450039383216,0.0047450039383216125,1.214306433183765e-17
summary,opt_s0.3_sd0.005,dual,a,q05,0.5006513246688787,0.5006513246688787,0.0
summary,opt_s0.3_sd0.005,dual,a,q95,0.52428393524339,0.52428393524339,0.0
summary,opt_s0.3_sd0.005,dual,gamma,bias,0.0003210008115373,0.00032100079645053177,-1.5086768206246104e-11
summary,opt_s0.3_sd0.005,dual,gamma,median_bias,0.000659251098314,0.0006592515690099221,4.706959221261603e-10
summary,opt_s0.3_sd0.005,dual,gamma,rmse,0.0070790247432739,0.007079024813216056,6.99421562333491e-11
summary,opt_s0.3_sd0.005,dual,gamma,mae,0.0048884900561114,0.004888488821273906,-1.2348374935425288e-09
summary,opt_s0.3_sd0.005,dual,gamma,q05,0.16671050490215,0.16671050671557772,1.8134277135484211e-09
summary,opt_s0.3_sd0.005,dual,gamma,q95,0.1900929063915839,0.19009290939018597,2.9986020610994757e-09
summary,opt_s0.3_sd0.005,dual,sigma_star,bias,-0.0003086517823023,-0.00030865176425365413,1.804864585694052e-11
summary,opt_s0.3_sd0.005,dual,sigma_star,median_bias,-0.0006837671638459,-0.0006837679019707221,-7.381248221145775e-10
summary,opt_s0.3_sd0.005,dual,sigma_star,rmse,0.0076888352382146,0.00768883531701567,7.880107070340481e-11
summary,opt_s0.3_sd0.005,dual,sigma_star,mae,0.0053583716612139,0.0053583712292310515,-4.319828487975297e-10
summary,opt_s0.3_sd0.005,dual,sigma_star,q05,0.7244678229617556,0.7244678240741335,1.1123778564936515e-09
summary,opt_s0.3_sd0.005,dual,sigma_star,q95,0.7496932340961158,0.7496932355682647,1.4721489582925074e-09
summary,opt_s0.3_sd0.005,dual,lnMstar,bias,0.0019533671554923,0.001953367155492341,4.0766001685454967e-17
summary,opt_s0.3_sd0.005,dual,lnMstar,median_bias,0.0034781032473634,0.0034781032473634177,1.7780915628762273e-17
summary,opt_s0.3_sd0.005,dual,lnMstar,rmse,0.1363574806721282,0.13635748067212822,2.7755575615628914e-17
summary,opt_s0.3_sd0.005,dual,lnMstar,mae,0.0879871124312465,0.08798711243124657,6.938893903907228e-17
summary,opt_s0.3_sd0.005,dual,lnMstar,q05,2.6789857473709455,2.6789857473709455,0.0
summary,opt_s0.3_sd0.005,dual,lnMstar,q95,3.122719604280922,3.122719604280922,0.0
summary,iso16_sd0.015,primal,alpha,bias,0.0001048566671706,0.0001048565035467992,-1.6362380080134267e-10
summary,iso16_sd0.015,primal,alpha,median_bias,-0.0010870969252124,-0.0010870977246861813,-7.994737812305058e-10
summary,iso16_sd0.015,primal,alpha,rmse,0.0176354464339287,0.017635446377011244,-5.6917456858762705e-11
summary,iso16_sd0.015,primal,alpha,mae,0.0127757676233878,0.01277576820764506,5.842572606273855e-10
summary,iso16_sd0.015,primal,alpha,q05,0.3211393764409033,0.32113937887190974,2.4310064516974705e-09
summary,iso16_sd0.015,primal,alpha,q95,0.3783703589924352,0.3783703589710376,-2.1397605909356798e-11
summary,iso16_sd0.015,primal,alpha,wald_cover,0.956,0.956,0.0
summary,iso16_sd0.015,primal,alpha,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,primal,beta,bias,-0.0007469928223339,-0.000746992846170034,-2.3836134021432143e-11
summary,iso16_sd0.015,primal,beta,median_bias,-0.0014322123299302,-0.0014322123299302658,-6.591949208711867e-17
summary,iso16_sd0.015,primal,beta,rmse,0.01825434014185,0.01825434020002087,5.817086742854194e-11
summary,iso16_sd0.015,primal,beta,mae,0.012882171474841,0.012882171474841025,2.6020852139652106e-17
summary,iso16_sd0.015,primal,beta,q05,0.3383394620807875,0.3383394620807875,0.0
summary,iso16_sd0.015,primal,beta,q95,0.3961671281003117,0.3961671255212814,-2.5790302671246934e-09
summary,iso16_sd0.015,primal,beta,wald_cover,0.948,0.948,0.0
summary,iso16_sd0.015,primal,beta,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,primal,a,bias,-0.0005885813244799,-0.0005885812270888753,9.739102471532923e-11
summary,iso16_sd0.015,primal,a,median_bias,2.5507476559938347e-05,2.5507476559938347e-05,0.0
summary,iso16_sd0.015,primal,a,rmse,0.0151531500167855,0.015153149879458847,-1.3732665352095275e-10
summary,iso16_sd0.015,primal,a,mae,0.0104445596488088,0.01044456001846883,3.6966003001681624e-10
summary,iso16_sd0.015,primal,a,q05,0.4874936782216993,0.48749367925740067,1.0357013580097885e-09
summary,iso16_sd0.015,primal,a,q95,0.5369227077372546,0.5369227077372546,0.0
summary,iso16_sd0.015,primal,a,wald_cover,0.942,0.942,0.0
summary,iso16_sd0.015,primal,a,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,primal,gamma,bias,-0.0003142790676353,-0.00031427911321327083,-4.557797081373646e-11
summary,iso16_sd0.015,primal,gamma,median_bias,-6.754161345938481e-05,-6.754193919418505e-05,-3.257348002438931e-10
summary,iso16_sd0.015,primal,gamma,rmse,0.0071287393948187,0.007128739435798199,4.097949930781386e-11
summary,iso16_sd0.015,primal,gamma,mae,0.0051151423990649,0.005115142205922157,-1.9314274225107342e-10
summary,iso16_sd0.015,primal,gamma,q05,0.166739994622172,0.1667399943646982,-2.574738200422644e-10
summary,iso16_sd0.015,primal,gamma,q95,0.1899756625345904,0.18997566253459042,2.7755575615628914e-17
summary,iso16_sd0.015,primal,gamma,wald_cover,0.944,0.944,0.0
summary,iso16_sd0.015,primal,gamma,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,primal,sigma_star,bias,0.0002561319962083,0.00025613204804742607,5.183912609070529e-11
summary,iso16_sd0.015,primal,sigma_star,median_bias,-9.381625329329955e-05,-9.381625329329957e-05,-1.3552527156068805e-20
summary,iso16_sd0.015,primal,sigma_star,rmse,0.0077623186879984,0.0077623187323080664,4.4309666179243035e-11
summary,iso16_sd0.015,primal,sigma_star,mae,0.0055785935305666,0.005578593530566611,1.1275702593849246e-17
summary,iso16_sd0.015,primal,sigma_star,q05,0.7243685055717582,0.7243685051710841,-4.006741605167008e-10
summary,iso16_sd0.015,primal,sigma_star,q95,0.7497189768028276,0.7497189738979005,-2.904927076663455e-09
summary,iso16_sd0.015,primal,sigma_star,wald_cover,0.946,0.946,0.0
summary,iso16_sd0.015,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,primal,lnMstar,bias,0.0104264504758295,0.010426448013319696,-2.4625098037078796e-09
summary,iso16_sd0.015,primal,lnMstar,median_bias,-0.0031197305251404,-0.0031197229121058268,7.613034573410171e-09
summary,iso16_sd0.015,primal,lnMstar,rmse,0.3412774706785342,0.3412774676122589,-3.066275289231868e-09
summary,iso16_sd0.015,primal,lnMstar,mae,0.2271988556708728,0.22719885567087283,2.7755575615628914e-17
summary,iso16_sd0.015,primal,lnMstar,q05,2.342553234292856,2.342553234292856,0.0
summary,iso16_sd0.015,primal,lnMstar,q95,3.4682590298598677,3.4682590298598677,0.0
summary,iso16_sd0.015,primal,lnMstar,wald_cover,0.942,0.942,0.0
summary,iso16_sd0.015,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,iso16_sd0.015,dual,alpha,bias,-0.0009466896389805,-0.0009466896424575268,-3.4770267177616776e-12
summary,iso16_sd0.015,dual,alpha,median_bias,-0.0047965186837674,-0.004796521998006342,-3.31423894231464e-09
summary,iso16_sd0.015,dual,alpha,rmse,0.063082385201665,0.0630823854224596,2.2079460482160584e-10
summary,iso16_sd0.015,dual,alpha,mae,0.0395981637648397,0.03959816493849497,1.1736552701924197e-09
summary,iso16_sd0.015,dual,alpha,q05,0.2472575146057391,0.24725750802857158,-6.577167532828554e-09
summary,iso16_sd0.015,dual,alpha,q95,0.4508737277606908,0.4508737327393736,4.9786827993614224e-09
summary,iso16_sd0.015,dual,beta,bias,-0.0020692677876492,-0.002069267835232351,-4.758315096109467e-11
summary,iso16_sd0.015,dual,beta,median_bias,-0.0049183888055794,-0.00491838779451062,1.0110687799144702e-09
summary,iso16_sd0.015,dual,beta,rmse,0.0666790511735209,0.06667905116499677,-8.524125849618258e-12
summary,iso16_sd0.015,dual,beta,mae,0.0425539644999879,0.042553964499987995,9.71445146547012e-17
summary,iso16_sd0.015,dual,beta,q05,0.2544595129987694,0.2544595112325951,-1.7661743179075984e-09
summary,iso16_sd0.015,dual,beta,q95,0.4761415265986727,0.4761415269127018,3.1402908051703093e-10
summary,iso16_sd0.015,dual,a,bias,-0.0008052897103963,-0.0008052897103963449,-4.4885969940899884e-17
summary,iso16_sd0.015,dual,a,median_bias,-0.0011027689544145,-0.0011027689544145236,-2.3635607360183997e-17
summary,iso16_sd0.015,dual,a,rmse,0.0142393360943408,0.014239336094340834,3.2959746043559335e-17
summary,iso16_sd0.015,dual,a,mae,0.0091756150505949,0.009175615050594943,4.336808689942018e-17
summary,iso16_sd0.015,dual,a,q05,0.4873478287444654,0.4873478287444654,0.0
summary,iso16_sd0.015,dual,a,q95,0.5344703880130672,0.5344703880130672,0.0
summary,iso16_sd0.015,dual,gamma,bias,-0.0008871361502253,-0.0008871361626424544,-1.2417154327329372e-11
summary,iso16_sd0.015,dual,gamma,median_bias,-0.0015407162162622,-0.0015407160202357134,1.960264864927369e-10
summary,iso16_sd0.015,dual,gamma,rmse,0.031957090062828,0.031957090117114326,5.428632543491574e-11
summary,iso16_sd0.015,dual,gamma,mae,0.0203367415090401,0.02033674140164951,-1.0739058947661917e-10
summary,iso16_sd0.015,dual,gamma,q05,0.1270732060343461,0.12707320956256168,3.528215580805849e-09
summary,iso16_sd0.015,dual,gamma,q95,0.2298995593423631,0.2298995584714021,-8.709610255230871e-10
summary,iso16_sd0.015,dual,sigma_star,bias,0.0024675835666181,0.002467583582584972,1.5966872355527295e-11
summary,iso16_sd0.015,dual,sigma_star,median_bias,0.0015381269446334,0.0015381264891795587,-4.5545384130818434e-10
summary,iso16_sd0.015,dual,sigma_star,rmse,0.035055554841231,0.035055554829854084,-1.1376913300331637e-11
summary,iso16_sd0.015,dual,sigma_star,mae,0.022153350952665,0.022153355728588897,4.7759238959443895e-09
summary,iso16_sd0.015,dual,sigma_star,q05,0.6847893579358989,0.6847893587537064,8.17807488395772e-10
summary,iso16_sd0.015,dual,sigma_star,q95,0.7973006537968943,0.7973006493127057,-4.484188576014958e-09
summary,iso16_sd0.015,dual,lnMstar,bias,0.0441888859763552,0.04418888597635521,6.938893903907228e-18
summary,iso16_sd0.015,dual,lnMstar,median_bias,0.0460127320559986,0.04601273205599865,4.85722573273506e-17
summary,iso16_sd0.015,dual,lnMstar,rmse,0.2841827253241319,0.2841827253241319,0.0
summary,iso16_sd0.015,dual,lnMstar,mae,0.1765371891650673,0.17653718916506733,2.7755575615628914e-17
summary,iso16_sd0.015,dual,lnMstar,q05,2.4955293660040416,2.4955293660040416,0.0
summary,iso16_sd0.015,dual,lnMstar,q95,3.399949767306107,3.3999497673061074,4.440892098500626e-16
summary,opt_s0.3_sd0.015,primal,alpha,bias,0.0113789870596693,0.011378984794314349,-2.265354950500842e-09
summary,opt_s0.3_sd0.015,primal,alpha,median_bias,0.0002222211546942,0.00022222115469422432,2.4313233717987437e-17
summary,opt_s0.3_sd0.015,primal,alpha,rmse,0.1369590909801903,0.1369590909383082,-4.1882108892110637e-11
summary,opt_s0.3_sd0.015,primal,alpha,mae,0.0888374797746348,0.0888374797746348,0.0
summary,opt_s0.3_sd0.015,primal,alpha,q05,0.1485552089106972,0.148555217279629,8.368931797564372e-09
summary,opt_s0.3_sd0.015,primal,alpha,q95,0.5851875090287733,0.5851875001210077,-8.907765525201228e-09
summary,opt_s0.3_sd0.015,primal,alpha,wald_cover,0.9574036511156186,0.9574036511156186,0.0
summary,opt_s0.3_sd0.015,primal,alpha,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,primal,beta,bias,0.0129486347289516,0.012948635933696455,1.2047448559593388e-09
summary,opt_s0.3_sd0.015,primal,beta,median_bias,0.0075887788506254,0.0075887788506254494,4.9439619065339e-17
summary,opt_s0.3_sd0.015,primal,beta,rmse,0.153676167690674,0.15367616392645658,-3.764217409996107e-09
summary,opt_s0.3_sd0.015,primal,beta,mae,0.0921950410599961,0.09219504105999615,5.551115123125783e-17
summary,opt_s0.3_sd0.015,primal,beta,q05,0.1418027985906033,0.1418027985906033,0.0
summary,opt_s0.3_sd0.015,primal,beta,q95,0.6390818034079865,0.6390818034079865,0.0
summary,opt_s0.3_sd0.015,primal,beta,wald_cover,0.9553752535496958,0.9553752535496958,0.0
summary,opt_s0.3_sd0.015,primal,beta,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,primal,a,bias,-0.0033140337340741,-0.0033140297976409325,3.936433167709558e-09
summary,opt_s0.3_sd0.015,primal,a,median_bias,-0.0046509353381116,-0.0046509353381116725,-7.28583859910259e-17
summary,opt_s0.3_sd0.015,primal,a,rmse,0.1809337454010123,0.18093374456756514,-8.33447172388091e-10
summary,opt_s0.3_sd0.015,primal,a,mae,0.1244126737311103,0.12441266749809116,-6.233019142487528e-09
summary,opt_s0.3_sd0.015,primal,a,q05,0.2082190249666383,0.20821904702626068,2.2059622378778343e-08
summary,opt_s0.3_sd0.015,primal,a,q95,0.8127098334833378,0.8127098334833378,0.0
summary,opt_s0.3_sd0.015,primal,a,wald_cover,0.9188640973630832,0.9188640973630832,0.0
summary,opt_s0.3_sd0.015,primal,a,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,primal,gamma,bias,-0.0181566035670687,-0.01815660335095896,2.1610974121344384e-10
summary,opt_s0.3_sd0.015,primal,gamma,median_bias,-0.0132767919388735,-0.013276791938873503,-3.469446951953614e-18
summary,opt_s0.3_sd0.015,primal,gamma,rmse,0.0407795589328136,0.040779557720544424,-1.2122691739335778e-09
