set,tau,level,year,n,share_gt1,share_gt1_cw,share_lt1,share_lt1_cw
S2(a)+Comma,10.0,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(a)+Comma,10.0,decisions (56),all,56,0.0,0.0,0.0,0.0
S2(a)+Comma,10.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(a)+Comma,10.0,decisions (56),2024,30,0.0,0.0,0.0,0.0
S2(a)+Comma,10.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(b),1.0,models,all,77,0.6753246753246753,0.1716563759521036,0.0,0.0
S2(b),1.0,models,2023,24,0.375,0.05454149943680644,0.0,0.0
S2(b),1.0,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S2(b),1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(b),1.0,models below 15B,all,59,0.8813559322033898,0.9614236111367574,0.0,0.0
S2(b),1.0,models below 15B,2023,16,0.5625,0.4262392295409229,0.0,0.0
S2(b),1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(b),1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(b),1.0,decisions (49),all,49,0.6326530612244898,0.11530510098957326,0.0,0.0
S2(b),1.0,decisions (49),2023,16,0.375,0.031290424129635376,0.0,0.0
S2(b),1.0,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S2(b),1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(b),1.0,decisions (56),all,56,0.625,0.11935046948579676,0.0,0.0
S2(b),1.0,decisions (56),2023,19,0.3157894736842105,0.031290424129635376,0.0,0.0
S2(b),1.0,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S2(b),1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(b),1.3,models,all,77,0.6493506493506493,0.16651637577459955,0.0,0.0
S2(b),1.3,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S2(b),1.3,models,2024,40,0.8,0.10437892807270924,0.0,0.0
S2(b),1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(b),1.3,models below 15B,all,59,0.847457627118644,0.9326351813188145,0.0,0.0
S2(b),1.3,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S2(b),1.3,models below 15B,2024,33,0.9696969696969697,0.9447065710987969,0.0,0.0
S2(b),1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(b),1.3,decisions (49),all,49,0.5918367346938775,0.11016510081206919,0.0,0.0
S2(b),1.3,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S2(b),1.3,decisions (49),2024,27,0.7777777777777778,0.04487678456326096,0.0,0.0
S2(b),1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(b),1.3,decisions (56),all,56,0.5892857142857143,0.11421046930829269,0.0,0.0
S2(b),1.3,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S2(b),1.3,decisions (56),2024,30,0.8,0.0499251142341767,0.0,0.0
S2(b),1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(b),1.84,models,all,77,0.5324675324675324,0.15746732980646963,0.0,0.0
S2(b),1.84,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S2(b),1.84,models,2024,40,0.7,0.09517621220173272,0.0,0.0
S2(b),1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(b),1.84,models below 15B,all,59,0.6949152542372882,0.8819527268875884,0.0,0.0
S2(b),1.84,models below 15B,2023,16,0.1875,0.17479787236245106,0.0,0.0
S2(b),1.84,models below 15B,2024,33,0.8484848484848485,0.8614151796676579,0.0,0.0
S2(b),1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(b),1.84,decisions (49),all,49,0.46938775510204084,0.10303337000107163,0.0,0.0
S2(b),1.84,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S2(b),1.84,decisions (49),2024,27,0.6666666666666666,0.03688903460487899,0.0,0.0
S2(b),1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(b),1.84,decisions (56),all,56,0.48214285714285715,0.10707873849729516,0.0,0.0
S2(b),1.84,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S2(b),1.84,decisions (56),2024,30,0.7,0.04193320966812614,0.0,0.0
S2(b),1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(b),3.4,models,all,77,0.42857142857142855,0.12588911079679957,0.0,0.0
S2(b),3.4,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(b),3.4,models,2024,40,0.575,0.057606152946432725,0.0,0.0
S2(b),3.4,models,2025,13,0.6923076923076923,0.47075048707443057,0.0,0.0
S2(b),3.4,models below 15B,all,59,0.559322033898305,0.7050874914126436,0.0,0.0
S2(b),3.4,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(b),3.4,models below 15B,2024,33,0.696969696969697,0.5213783301770285,0.0,0.0
S2(b),3.4,models below 15B,2025,10,0.9,0.967688930870336,0.0,0.0
S2(b),3.4,decisions (49),all,49,0.3877551020408163,0.09513768865246938,0.0,0.0
S2(b),3.4,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(b),3.4,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S2(b),3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(b),3.4,decisions (56),all,56,0.39285714285714285,0.09619894437639226,0.0,0.0
S2(b),3.4,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(b),3.4,decisions (56),2024,30,0.5666666666666667,0.02735650950005152,0.0,0.0
S2(b),3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(b),4.4,models,all,77,0.38961038961038963,0.07972277079769362,0.0,0.0
S2(b),4.4,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(b),4.4,models,2024,40,0.55,0.0491261467515039,0.0,0.0
S2(b),4.4,models,2025,13,0.5384615384615384,0.2444271180974783,0.0,0.0
S2(b),4.4,models below 15B,all,59,0.5084745762711864,0.4465162087048438,0.0,0.0
S2(b),4.4,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(b),4.4,models below 15B,2024,33,0.6666666666666666,0.4446279963383125,0.0,0.0
S2(b),4.4,models below 15B,2025,10,0.7,0.5024517723973557,0.0,0.0
S2(b),4.4,decisions (49),all,49,0.32653061224489793,0.014049663224840482,0.0,0.0
S2(b),4.4,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(b),4.4,decisions (49),2024,27,0.5185185185185185,0.015304579980646868,0.0,0.0
S2(b),4.4,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b),4.4,decisions (56),all,56,0.3392857142857143,0.01511091894876336,0.0,0.0
S2(b),4.4,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(b),4.4,decisions (56),2024,30,0.5333333333333333,0.016247113600927114,0.0,0.0
S2(b),4.4,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b),8.0,models,all,77,0.2727272727272727,0.046362655398308826,0.0,0.0
S2(b),8.0,models,2023,24,0.0,0.0,0.0,0.0
S2(b),8.0,models,2024,40,0.375,0.014813064337657583,0.0,0.0
S2(b),8.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S2(b),8.0,models below 15B,all,59,0.3559322033898305,0.25967081809631376,0.0,0.0
S2(b),8.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b),8.0,models below 15B,2024,33,0.45454545454545453,0.13406919841278978,0.0,0.0
S2(b),8.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S2(b),8.0,decisions (49),all,49,0.20408163265306123,0.004560674893068762,0.0,0.0
S2(b),8.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b),8.0,decisions (49),2024,27,0.3333333333333333,0.00327106423284779,0.0,0.0
S2(b),8.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b),8.0,decisions (56),all,56,0.23214285714285715,0.005621930616991643,0.0,0.0
S2(b),8.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b),8.0,decisions (56),2024,30,0.36666666666666664,0.004207338952052466,0.0,0.0
S2(b),8.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b),10.0,models,all,77,0.24675324675324675,0.027550475064958696,0.0,0.0
S2(b),10.0,models,2023,24,0.0,0.0,0.0,0.0
S2(b),10.0,models,2024,40,0.35,0.014528607516190947,0.0,0.0
S2(b),10.0,models,2025,13,0.38461538461538464,0.09596024165154965,0.0,0.0
S2(b),10.0,models below 15B,all,59,0.3220338983050847,0.15430639892383896,0.0,0.0
S2(b),10.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b),10.0,models below 15B,2024,33,0.42424242424242425,0.13149465359425877,0.0,0.0
S2(b),10.0,models below 15B,2025,10,0.5,0.19725877338320225,0.0,0.0
S2(b),10.0,decisions (49),all,49,0.1836734693877551,0.00435315285482969,0.0,0.0
S2(b),10.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b),10.0,decisions (49),2024,27,0.2962962962962963,0.002986755286832125,0.0,0.0
S2(b),10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b),10.0,decisions (56),all,56,0.21428571428571427,0.005414408578752573,0.0,0.0
S2(b),10.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b),10.0,decisions (56),2024,30,0.3333333333333333,0.003922882130585828,0.0,0.0
S2(b),10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b'),1.0,models,all,77,0.44155844155844154,0.09260293903961228,0.0,0.0
S2(b'),1.0,models,2023,24,0.125,0.010280871919197992,0.0,0.0
S2(b'),1.0,models,2024,40,0.575,0.057606152946432725,0.0,0.0
S2(b'),1.0,models,2025,13,0.6153846153846154,0.28085365585442706,0.0,0.0
S2(b'),1.0,models below 15B,all,59,0.576271186440678,0.5186562489131356,0.0,0.0
S2(b'),1.0,models below 15B,2023,16,0.1875,0.08034452611492864,0.0,0.0
S2(b'),1.0,models below 15B,2024,33,0.696969696969697,0.5213783301770285,0.0,0.0
S2(b'),1.0,models below 15B,2025,10,0.8,0.5773312644960147,0.0,0.0
S2(b'),1.0,decisions (49),all,49,0.40816326530612246,0.028848070965907458,0.0,0.0
S2(b'),1.0,decisions (49),2023,16,0.1875,0.010280871919197989,0.0,0.0
S2(b'),1.0,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S2(b'),1.0,decisions (49),2025,6,0.3333333333333333,0.048833032023827896,0.0,0.0
S2(b'),1.0,decisions (56),all,56,0.4107142857142857,0.02990932668983034,0.0,0.0
S2(b'),1.0,decisions (56),2023,19,0.15789473684210525,0.01028087191919799,0.0,0.0
S2(b'),1.0,decisions (56),2024,30,0.5666666666666667,0.02735650950005152,0.0,0.0
S2(b'),1.0,decisions (56),2025,7,0.42857142857142855,0.05087617323762121,0.0,0.0
S2(b'),1.3,models,all,77,0.38961038961038963,0.06475976409923671,0.0,0.0
S2(b'),1.3,models,2023,24,0.125,0.010280871919197992,0.0,0.0
S2(b'),1.3,models,2024,40,0.525,0.038708506286588756,0.0,0.0
S2(b'),1.3,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S2(b'),1.3,models below 15B,all,59,0.5084745762711864,0.36271047848537374,0.0,0.0
S2(b'),1.3,models below 15B,2023,16,0.1875,0.08034452611492864,0.0,0.0
S2(b'),1.3,models below 15B,2024,33,0.6363636363636364,0.3503406379196238,0.0,0.0
S2(b'),1.3,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S2(b'),1.3,decisions (49),all,49,0.3673469387755102,0.01430862471601005,0.0,0.0
S2(b'),1.3,decisions (49),2023,16,0.1875,0.010280871919197989,0.0,0.0
S2(b'),1.3,decisions (49),2024,27,0.5185185185185185,0.015304579980646868,0.0,0.0
S2(b'),1.3,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b'),1.3,decisions (56),all,56,0.375,0.015369880439932931,0.0,0.0
S2(b'),1.3,decisions (56),2023,19,0.15789473684210525,0.01028087191919799,0.0,0.0
S2(b'),1.3,decisions (56),2024,30,0.5333333333333333,0.016247113600927114,0.0,0.0
S2(b'),1.3,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b'),1.84,models,all,77,0.33766233766233766,0.04926591174267721,0.0,0.0
S2(b'),1.84,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(b'),1.84,models,2024,40,0.475,0.017825574200274828,0.0,0.0
S2(b'),1.84,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S2(b'),1.84,models below 15B,all,59,0.4406779661016949,0.2759315551832786,0.0,0.0
S2(b'),1.84,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(b'),1.84,models below 15B,2024,33,0.5757575757575758,0.16133464283977214,0.0,0.0
S2(b'),1.84,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S2(b'),1.84,decisions (49),all,49,0.30612244897959184,0.007463931237437142,0.0,0.0
S2(b'),1.84,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(b'),1.84,decisions (49),2024,27,0.48148148148148145,0.006282008036151702,0.0,0.0
S2(b'),1.84,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b'),1.84,decisions (56),all,56,0.32142857142857145,0.008525186961360023,0.0,0.0
S2(b'),1.84,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(b'),1.84,decisions (56),2024,30,0.5,0.00721984881466971,0.0,0.0
S2(b'),1.84,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b'),3.4,models,all,77,0.2597402597402597,0.027757997103197766,0.0,0.0
S2(b'),3.4,models,2023,24,0.0,0.0,0.0,0.0
S2(b'),3.4,models,2024,40,0.375,0.014813064337657583,0.0,0.0
S2(b'),3.4,models,2025,13,0.38461538461538464,0.09596024165154965,0.0,0.0
S2(b'),3.4,models below 15B,all,59,0.3389830508474576,0.1554687011470313,0.0,0.0
S2(b'),3.4,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b'),3.4,models below 15B,2024,33,0.45454545454545453,0.13406919841278978,0.0,0.0
S2(b'),3.4,models below 15B,2025,10,0.5,0.19725877338320225,0.0,0.0
S2(b'),3.4,decisions (49),all,49,0.20408163265306123,0.004560674893068762,0.0,0.0
S2(b'),3.4,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b'),3.4,decisions (49),2024,27,0.3333333333333333,0.00327106423284779,0.0,0.0
S2(b'),3.4,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(b'),3.4,decisions (56),all,56,0.23214285714285715,0.005621930616991643,0.0,0.0
S2(b'),3.4,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b'),3.4,decisions (56),2024,30,0.36666666666666664,0.004207338952052466,0.0,0.0
S2(b'),3.4,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(b'),4.4,models,all,77,0.23376623376623376,0.02537740677493398,0.0,0.0
S2(b'),4.4,models,2023,24,0.0,0.0,0.0,0.0
S2(b'),4.4,models,2024,40,0.35,0.014528607516190947,0.0,0.0
S2(b'),4.4,models,2025,13,0.3076923076923077,0.08365864251211033,0.0,0.0
S2(b'),4.4,models below 15B,all,59,0.3050847457627119,0.14213534409960518,0.0,0.0
S2(b'),4.4,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b'),4.4,models below 15B,2024,33,0.42424242424242425,0.13149465359425877,0.0,0.0
S2(b'),4.4,models below 15B,2025,10,0.4,0.17197123434480435,0.0,0.0
S2(b'),4.4,decisions (49),all,49,0.16326530612244897,0.0021800845648049785,0.0,0.0
S2(b'),4.4,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b'),4.4,decisions (49),2024,27,0.2962962962962963,0.002986755286832125,0.0,0.0
S2(b'),4.4,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(b'),4.4,decisions (56),all,56,0.19642857142857142,0.00324134028872786,0.0,0.0
S2(b'),4.4,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b'),4.4,decisions (56),2024,30,0.3333333333333333,0.003922882130585828,0.0,0.0
S2(b'),4.4,decisions (56),2025,7,0.14285714285714285,0.002148036341233098,0.0,0.0
S2(b'),8.0,models,all,77,0.16883116883116883,0.010299423383492887,0.0,0.0
S2(b'),8.0,models,2023,24,0.0,0.0,0.0,0.0
S2(b'),8.0,models,2024,40,0.275,0.006904889600128442,0.0,0.0
S2(b'),8.0,models,2025,13,0.15384615384615385,0.02978809425604108,0.0,0.0
S2(b'),8.0,models below 15B,all,59,0.22033898305084745,0.057685645331036386,0.0,0.0
S2(b'),8.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b'),8.0,models below 15B,2024,33,0.3333333333333333,0.06249436259212362,0.0,0.0
S2(b'),8.0,models below 15B,2025,10,0.2,0.061233306974222114,0.0,0.0
S2(b'),8.0,decisions (49),all,49,0.14285714285714285,0.0020412751306961483,0.0,0.0
S2(b'),8.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b'),8.0,decisions (49),2024,27,0.25925925925925924,0.002796583851338378,0.0,0.0
S2(b'),8.0,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(b'),8.0,decisions (56),all,56,0.16071428571428573,0.0027230818410359796,0.0,0.0
S2(b'),8.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b'),8.0,decisions (56),2024,30,0.3,0.003732611782668886,0.0,0.0
S2(b'),8.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(b'),10.0,models,all,77,0.14285714285714285,0.009394872124065283,0.0,0.0
S2(b'),10.0,models,2023,24,0.0,0.0,0.0,0.0
S2(b'),10.0,models,2024,40,0.225,0.0056649934508144146,0.0,0.0
S2(b'),10.0,models,2025,13,0.15384615384615385,0.02978809425604108,0.0,0.0
S2(b'),10.0,models below 15B,all,59,0.1864406779661017,0.052619378881721114,0.0,0.0
S2(b'),10.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(b'),10.0,models below 15B,2024,33,0.2727272727272727,0.05127238454190725,0.0,0.0
S2(b'),10.0,models below 15B,2025,10,0.2,0.061233306974222114,0.0,0.0
S2(b'),10.0,decisions (49),all,49,0.12244897959183673,0.0018185305816083735,0.0,0.0
S2(b'),10.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(b'),10.0,decisions (49),2024,27,0.2222222222222222,0.0024914197901174484,0.0,0.0
S2(b'),10.0,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(b'),10.0,decisions (56),all,56,0.125,0.0018185305816083735,0.0,0.0
S2(b'),10.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(b'),10.0,decisions (56),2024,30,0.23333333333333334,0.002492715633354859,0.0,0.0
S2(b'),10.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(c),1.0,models,all,77,0.7142857142857143,0.1730013620003787,0.0,0.0
S2(c),1.0,models,2023,24,0.5,0.06887840943264799,0.0,0.0
S2(c),1.0,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S2(c),1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(c),1.0,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S2(c),1.0,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S2(c),1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(c),1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(c),1.0,decisions (49),all,49,0.6530612244897959,0.11578325886444348,0.0,0.0
S2(c),1.0,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S2(c),1.0,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S2(c),1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(c),1.0,decisions (56),all,56,0.6607142857142857,0.12025378915281643,0.0,0.0
S2(c),1.0,decisions (56),2023,19,0.42105263157894735,0.040919381084351836,0.0,0.0
S2(c),1.0,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S2(c),1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(c),1.3,models,all,77,0.6623376623376623,0.17097332093407522,0.0,0.0
S2(c),1.3,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S2(c),1.3,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S2(c),1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(c),1.3,models below 15B,all,59,0.864406779661017,0.9575979144890477,0.0,0.0
S2(c),1.3,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S2(c),1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(c),1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(c),1.3,decisions (49),all,49,0.6122448979591837,0.11462204597154485,0.0,0.0
S2(c),1.3,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S2(c),1.3,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S2(c),1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(c),1.3,decisions (56),all,56,0.6071428571428571,0.11866741446776838,0.0,0.0
S2(c),1.3,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S2(c),1.3,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S2(c),1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(c),1.84,models,all,77,0.5974025974025974,0.160038836383612,0.0,0.0
S2(c),1.84,models,2023,24,0.2916666666666667,0.038196414638856084,0.0,0.0
S2(c),1.84,models,2024,40,0.725,0.09666553080820554,0.0,0.0
S2(c),1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(c),1.84,models below 15B,all,59,0.7796610169491526,0.8963553794295942,0.0,0.0
S2(c),1.84,models below 15B,2023,16,0.4375,0.2985031675881064,0.0,0.0
S2(c),1.84,models below 15B,2024,33,0.8787878787878788,0.8748946156033718,0.0,0.0
S2(c),1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(c),1.84,decisions (49),all,49,0.5510204081632653,0.10542121776789128,0.0,0.0
S2(c),1.84,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S2(c),1.84,decisions (49),2024,27,0.7037037037037037,0.03837757898607769,0.0,0.0
S2(c),1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(c),1.84,decisions (56),all,56,0.5535714285714286,0.10946658626411478,0.0,0.0
S2(c),1.84,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S2(c),1.84,decisions (56),2024,30,0.7333333333333333,0.04342252827459896,0.0,0.0
S2(c),1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(c),3.4,models,all,77,0.4675324675324675,0.13227484196290618,0.0,0.0
S2(c),3.4,models,2023,24,0.08333333333333333,0.01013779009171165,0.0,0.0
S2(c),3.4,models,2024,40,0.6,0.06221669022978804,0.0,0.0
S2(c),3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(c),3.4,models below 15B,all,59,0.6101694915254238,0.740853088136996,0.0,0.0
S2(c),3.4,models below 15B,2023,16,0.125,0.07922634842383404,0.0,0.0
S2(c),3.4,models below 15B,2024,33,0.7272727272727273,0.5631071057862941,0.0,0.0
S2(c),3.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(c),3.4,decisions (49),all,49,0.40816326530612246,0.09538322723299875,0.0,0.0
S2(c),3.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S2(c),3.4,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S2(c),3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(c),3.4,decisions (56),all,56,0.42857142857142855,0.0998080447428053,0.0,0.0
S2(c),3.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S2(c),3.4,decisions (56),2024,30,0.6,0.03196704678340683,0.0,0.0
S2(c),3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(c),4.4,models,all,77,0.4155844155844156,0.11970262470454052,0.0,0.0
S2(c),4.4,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(c),4.4,models,2024,40,0.55,0.0491261467515039,0.0,0.0
S2(c),4.4,models,2025,13,0.6923076923076923,0.47075048707443057,0.0,0.0
S2(c),4.4,models below 15B,all,59,0.5423728813559322,0.670437838779137,0.0,0.0
S2(c),4.4,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(c),4.4,models below 15B,2024,33,0.6666666666666666,0.4446279963383125,0.0,0.0
S2(c),4.4,models below 15B,2025,10,0.9,0.967688930870336,0.0,0.0
S2(c),4.4,decisions (49),all,49,0.3673469387755102,0.087032963061062,0.0,0.0
S2(c),4.4,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(c),4.4,decisions (49),2024,27,0.5185185185185185,0.015304579980646868,0.0,0.0
S2(c),4.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(c),4.4,decisions (56),all,56,0.375,0.08809421878498487,0.0,0.0
S2(c),4.4,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(c),4.4,decisions (56),2024,30,0.5333333333333333,0.016247113600927114,0.0,0.0
S2(c),4.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(c),8.0,models,all,77,0.2987012987012987,0.04754255388886968,0.0,0.0
S2(c),8.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(c),8.0,models,2024,40,0.4,0.015463314743383258,0.0,0.0
S2(c),8.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S2(c),8.0,models below 15B,all,59,0.3898305084745763,0.266279266289851,0.0,0.0
S2(c),8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(c),8.0,models below 15B,2024,33,0.48484848484848486,0.139954445966978,0.0,0.0
S2(c),8.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S2(c),8.0,decisions (49),all,49,0.24489795918367346,0.005740573383629613,0.0,0.0
S2(c),8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(c),8.0,decisions (49),2024,27,0.37037037037037035,0.003920976604591726,0.0,0.0
S2(c),8.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
