corpus,conv,sample,tag,d,L,D,N,M,restricted,bpb,eN_local,eD_local,lnw_local,n_eff,eN_chin_r,eD_chin_r,lnw_chin_r,eN_chin_f,eD_chin_f,lnw_chin_f,lnw_kappa_r,lnw_kappa_f,delta,delta_lo,delta_hi,scheme
edu,P,main,main,384,6,25001984.0,10621824.0,2.353831507658195,True,1.4979380208467081,0.020758843723019088,0.09414888745634248,-1.5119050789222,8.641644531152284,0.033309938640115465,0.09586501941225661,-1.0570853441482058,0.03411620284645685,0.10222642923103434,-1.0974178191551673,-1.4274263966325922,-1.3422560780639166,0.4548197347739942,,,cr2
edu,P,main,main,384,6,50003968.0,10621824.0,4.70766301531639,True,1.4119180915039355,0.02975157990805921,0.07621329405759053,-0.9406536734389846,12.404570857336996,0.035354190895724315,0.07652583985094287,-0.7722115199783319,0.036289994298968495,0.07693909167633407,-0.7514720275155597,-0.9468579272107664,-0.9078776063588356,0.16844215346065272,,,cr2
edu,P,main,main,384,6,100007936.0,10621824.0,9.41532603063278,True,1.3472900962670256,0.03840683458847463,0.06048347362103892,-0.454134736601041,13.58930854667649,0.03706501641555384,0.06034096744330215,-0.4873376958084599,0.03800330533131008,0.05700844268930505,-0.4055262358759539,-0.46628945778894254,-0.47349913465375826,-0.03320295920741895,,,cr2
edu,P,main,main,384,6,200015872.0,10621824.0,18.83065206126556,True,1.2983935914156883,0.046277212537638196,0.047661406186891485,-0.02947230566271123,13.077417988309467,0.038464961464960694,0.047097108417505085,-0.20246387163858517,0.039316664873439676,0.04173035976458632,-0.059580444236346376,0.014279011632885003,-0.03912066294867914,-0.17299156597587395,,,cr2
edu,P,main,main,384,6,400015360.0,10621824.0,37.65976163792584,True,1.2617658709739916,0.05315099314603531,0.03722671498519427,0.3561101420338793,10.657158137424814,0.03958952973185571,0.03645838827777313,0.08239311953366446,0.040302095516371324,0.030267016638562943,0.2863449057052363,0.49481908459558704,0.39523214163235604,-0.27371702250021485,,,cr2
edu,P,main,main,384,6,800014336.0,10621824.0,75.3179807912464,True,1.2334987249639464,0.058810834697223355,0.027621835854575776,0.7557194874114325,6.7005658475126095,0.04047966645606976,0.028037453974551384,0.36725852694618055,0.041029750549736024,0.02180233230520172,0.6322804761818559,0.9753733553516941,0.8295977793811802,-0.3884609604652519,,,cr2
edu,P,main,main,448,7,25001984.0,16865856.0,1.482402316253619,True,1.4811868492481384,0.017012104341982266,0.10051668090796509,-1.7763985821030845,8.499812372716779,0.031001219238594207,0.0973005068956553,-1.143777664805616,0.030436557524426183,0.103762034847216,-1.226455714837376,-1.6489994136238266,-1.5243184184021188,0.6326209172974686,,,cr2
edu,P,main,main,448,7,50003968.0,16865856.0,2.964804632507238,True,1.390142390443975,0.026383231799078144,0.08223639353364437,-1.1368692985709243,12.19537672462548,0.032934049209913205,0.07774318493343788,-0.8589038406357421,0.03240690982964832,0.0781696597558839,-0.8805099231977684,-1.1684309442020009,-1.0899399466970379,0.27796545793518224,,,cr2
edu,P,main,main,448,7,100007936.0,16865856.0,5.929609265014476,True,1.3218500294316158,0.03505536275630288,0.06594964336312824,-0.631962866653283,13.268371456435434,0.034554361082510615,0.06134807442614072,-0.57403001646587,0.03396253929721454,0.05796400783690123,-0.5345641315581625,-0.687862474780177,-0.6555614749919605,0.05793285018741301,,,cr2
edu,P,main,main,448,7,200015872.0,16865856.0,11.859218530028953,True,1.2706841407927567,0.04284846175009343,0.052351217346157976,-0.200305445113479,12.24125120831928,0.035882098480553265,0.04791337599942052,-0.2891561922959954,0.03515661893851424,0.0424544291752212,-0.18861833991855506,-0.2072940053583494,-0.2211830032868814,-0.08885074718251637,,,cr2
