N,N_emb,D,M,M_emb,lnw_local_ne,sigma_local_ne,neff_ne,se_lnw_local_ne,lnw_chin_full_ne,lnw_chin_M100_ne,lnw_kappa_full_ne,lnw_kappa_M100_ne,lnw_eq3_full_ne,lnw_eq3_M100_ne,lnw_local_emb,sigma_local_emb,neff_emb,se_lnw_local_emb,lnw_chin_full_emb,lnw_chin_M100_emb,lnw_kappa_full_emb,lnw_kappa_M100_emb,lnw_eq3_full_emb,lnw_eq3_M100_emb
99620352.0,208672256.0,65350565155.51646,655.9961277341848,313.1732335108145,1.4905620039643075,0.6046127533687425,20.875593789976815,0.03557284361431781,0.9188937986648261,0.4662631796552011,1.2907901874061625,1.014274441718137,1.2925992685559087,0.9821841676675799,1.9890842589004023,0.5548613788731894,31.75600567954318,0.01832627799469451,1.2196886888750704,0.8200308611786585,1.5597361162713952,1.3244771922203027,1.5960591840678338,1.2888818042775145
99620352.0,208672256.0,91940594921.74596,922.9097576541985,440.598077981895,1.6947156943621522,0.5896446962244816,19.48907792661894,0.02715554935921538,1.0252893550867976,0.5424964699796795,1.4359809111368995,1.1337199963241522,1.4541214996820373,1.1064305415286388,2.2189426047856697,0.5362819387692364,29.11304432169106,0.013176909842818801,1.3264872891059953,0.8990246741205454,1.7036942497345837,1.4482674256631833,1.760732197491638,1.4186169321861795
99620352.0,208672256.0,129349654045.81538,1298.425988755946,619.8699171863814,1.9224471068323274,0.5614935078382406,17.244038073025113,0.025837653575837304,1.131684911508771,0.6187297603041597,1.5811716348676383,1.2531655509301691,1.6142465559494816,1.2299869089381388,2.477912140610531,0.5059186910063662,25.9432226107279,0.011346181985808392,1.4332858893369211,0.9780184870624331,1.847652383197774,1.5720576591060658,1.9236319420780486,1.547623273666214
99620352.0,208672256.0,181979820948.65472,1826.7333661765692,872.0844085217285,2.1927715339688456,0.5170068702579669,14.51444636174781,0.0344622687519257,1.2380804679307427,0.6949630506286391,1.7263623585983754,1.3726111055361843,1.7729875448827537,1.3528460703611482,2.791104707744103,0.4571303738562412,22.648247222464185,0.024321095968193228,1.540084489567847,1.0570123000043203,1.9916105166609626,1.6958478925489464,2.0848226400480945,1.675900252103004
99620352.0,208672256.0,256024304639.9999,2569.999999999999,1226.9206723868454,2.5372670597643734,0.4508142982323709,11.87698474641213,0.057131723308505564,1.3444760243527152,0.7711963409531184,1.8715530823291124,1.4920566601421994,1.930385220466324,1.475012303878895,3.214857181582554,0.378074798029469,19.5770362716433,0.0591800326116905,1.646883089798771,1.1360061129462071,2.135568650124151,1.819638125991827,2.244389465257484,1.8034584937853821
118460160.0,227512064.0,1818176373.4457867,15.348420713308059,7.991560278077327,-0.35911844154407035,0.6466359681418626,18.032074857287217,0.03853453046791536,-0.24606469356825975,-0.37096915830900157,-0.3004580373147748,-0.29713278843045643,-0.44802385803184563,-0.37867795816494215,0.07592783350995802,0.5868848398808609,25.150771996151953,0.03285530388270343,0.06035082720783173,-0.040343075940346015,-0.0003079777633203156,-0.01783932827440359,-0.205798052951189,-0.12139266809927945
118460160.0,227512064.0,2557961312.950592,21.593431183535394,11.243189780699243,-0.23505211419799685,0.6701052094919498,21.5123460427467,0.02794300250417482,-0.13966913714628723,-0.2947358679845222,-0.15526731358403764,-0.17768723382444132,-0.30133858754693776,-0.25588014987524305,0.2041051038365943,0.5966665491165261,28.893542944968182,0.021922515612629728,0.16714942743875572,0.038650737001540786,0.1436501556998663,0.10595090516847695,-0.04980118190844003,0.007664007277638228
118460160.0,227512064.0,3598752120.04399,30.379429844126413,15.817851839469885,-0.1206088808397367,0.6890529527458381,24.778593447367726,0.017646337668532054,-0.033273580724315625,-0.21850257766004375,-0.010076589853300578,-0.05824167921842527,-0.14739733921546816,-0.13135735712444463,0.3313089263811725,0.6033705873982547,32.704043711985754,0.012914250184635469,0.2739480276696807,0.11764454994342748,0.2876082891630549,0.22974113861135778,0.11323114127186015,0.13847696375540372
118460160.0,227512064.0,5063022945.637199,42.74030142823713,22.25386582417537,-0.001968446980695623,0.6974088700163417,27.175753753118673,0.008917960587936756,0.07312197569765778,-0.14226928733556354,0.13511413387743818,0.06120387538759173,0.01149929698794823,-0.0057072640542638825,0.46353204296261247,0.6063843452635658,36.14962195755583,0.006274085939643721,0.3807466279006065,0.19663836288531517,0.4315664226262453,0.3535313720542392,0.2807213304218133,0.27040529705245
118460160.0,227512064.0,7123080582.648032,60.130600723889216,31.308584069845335,0.13175675132579065,0.6911001640598736,28.496200398820353,0.008314880242092227,0.17951753211962948,-0.06603599701108424,0.2803048576081752,0.1806494299936067,0.1735064109448224,0.1205889316669785,0.6052786594202589,0.6056289187596183,38.83222844934531,0.004241210276932621,0.48754522813153134,0.275632175827202,0.5755245560894338,0.47732160549711994,0.4506762297878563,0.4029394239436724
118460160.0,227512064.0,10021340517.64837,84.59671604063654,44.04751265255266,0.28616782414604014,0.6728705774118656,29.043428552451047,0.0111414790484974,0.28591308854160097,0.010197293313394196,0.42549558133891235,0.30009498459962275,0.33720178128599587,0.24715062972065902,0.7590184169828779,0.6018885705522549,40.58981486250007,0.005880129223938433,0.5943438283624563,0.35462598876908885,0.7194826895526224,0.6011118389400005,0.6216176461146422,0.5356818014649534
118460160.0,227512064.0,14098852961.919828,119.01767616994464,61.9696938880561,0.46047561007643556,0.6516360980570738,29.217802928825645,0.012244717753163664,0.39230864496357437,0.08643058363787456,0.5706863050696493,0.4195405392056397,0.5015256720996377,0.37368212991055894,0.9251103044631424,0.5965639156268806,41.522510470544894,0.007630512584748576,0.7011424285933822,0.4336198017109765,0.8634408230158108,0.7249020723828812,0.7924896891956813,0.6683282821542003
118460160.0,227512064.0,19835435637.75451,167.44393758842222,87.18410482951141,0.648567819489787,0.6358995907722145,29.255147438826828,0.013770341502601159,0.498704201385546,0.1626638739623538,0.7158770288003864,0.5389860938116549,0.6657134211290544,0.49995810611859703,1.1023980419670512,0.5908871163880036,41.823851629299234,0.009546723411605165,0.807941028824307,0.5126136146528633,1.0073989564789994,0.8486923058257618,0.962566546962803,0.8006511697191903
118460160.0,227512064.0,27906135910.64264,235.57401839270383,122.65782930369195,0.8423119935864529,0.6285843325255658,29.22679834250722,0.016237766080097284,0.6050997578075186,0.2388971642868331,0.8610677525311234,0.65843164841767,0.8292319291221784,0.6258107245191907,1.2892443166908287,0.5851962879603618,41.58967749703976,0.011551459145678325,0.9147396290552319,0.59160742759475,1.1513570899421879,0.9724825392686425,1.1313717749274566,0.9324844351765362
118460160.0,227512064.0,39260666399.531525,331.42506644876664,172.56520691373765,1.0357496596335356,0.6265085701936692,29.075117191596977,0.016953555563324983,0.711495314229491,0.31513045461131256,1.0062584762618623,0.7778772030236868,0.9917249696018346,0.7511185533526468,1.4845778978681643,0.5787236008280247,40.73760865126835,0.012656965120983837,1.0215382292861577,0.6706012405366377,1.2953152234053782,1.096272772711525,1.2986125500060135,1.0637111783423987
118460160.0,227512064.0,55235161581.34446,466.2762702780788,242.77904481295752,1.228151231621644,0.6232495888956925,28.57920941493154,0.014504362916384213,0.8178908706514627,0.39136374493579185,1.1514491999925993,0.897322757629702,1.1529685756334669,0.875797216477175,1.6888330036676502,0.5697771657771116,39.07048940993549,0.01188418757999217,1.1283368295170826,0.7495950534785245,1.4392733568685667,1.2200630061544055,1.464128433943072,1.1942532085181898
118460160.0,227512064.0,77709406250.77197,655.9961277341848,341.56169516695155,1.4246286243765278,0.6130232211751593,27.3397759011484,0.009977257368028477,0.9242864270734353,0.46759703526027124,1.2966399237233364,1.016768312235719,1.3128359030749017,0.9997916402025869,1.9050538018427208,0.5559262732139504,36.4644543179091,0.00908109669099014,1.2351354297480075,0.8285888664204114,1.5832314903317553,1.3438532395972862,1.6278525851070365,1.3240625158421795
118460160.0,227512064.0,109328037557.27759,922.9097576541985,480.53732024196125,1.6344740307823664,0.5926539431563641,25.023227814445654,0.007812557206624911,1.0306819834954077,0.5438303255847505,1.4418306474540752,1.1362138668417359,1.4712702088835161,1.1230696985485076,2.1405577056874794,0.5339260288357416,33.05889199176327,0.007399593482271773,1.3419340299789333,0.907582679362299,1.7271896237949438,1.4676434730401668,1.7897829706201196,1.4531143706039842
118460160.0,227512064.0,153811750376.18756,1298.425988755946,676.059755566138,1.8688783841189822,0.560966716110672,21.809157239197194,0.018003924590047796,1.1370775399173803,0.6200636159092299,1.5870213711848122,1.255659421447751,1.6282644169328824,1.2456170530626482,2.4099069085801985,0.4992162015321474,29.255602612334247,0.015919761074416332,1.4487326302098582,0.9865764923041858,1.8711477572581323,1.5914337064830475,1.949961304054564,1.5814017887285967
118460160.0,227512064.0,216395126834.615,1826.7333661765692,951.1369332688001,2.141110349246708,0.5168410929403916,18.3731136524581,0.0477620107915896,1.243473096339351,0.6962969062337093,1.7322120949155493,1.3751049760537661,1.783845858427195,1.3674329932542753,2.742092754868341,0.4445816967713204,25.514673291593716,0.038176414703760146,1.555531230440784,1.065570305246072,2.015105890721321,1.7152239399259281,2.108457804605181,1.7089311257360338
140718592.0,258159104.0,1535172613.2935927,10.909522270472921,5.946614275875364,-0.568047108569568,0.817847162400029,19.47296563099287,0.04992310438909099,-0.3470995279704759,-0.4458764850084216,-0.43983363567266526,-0.41409922792134957,-0.5542819105290185,-0.47951119660086183,-0.16452743543385062,0.7206585801650347,28.45676681416304,0.04284637572787955,-0.04922018058551552,-0.12557936241706052,-0.14409363520358018,-0.14269138644013873,-0.31826339457222197,-0.22788610117049282
