scenario,estimator,param,R,n_fail_v1,n_fail_v2,bias_v1,bias_v2,median_bias_v1,median_bias_v2,max_abs_diff,share_diff_gt_1e4
predet_me,E1_pooled_huber,alpha,100,0,0,0.07865644817669867,0.07865644875430626,0.08296233399913094,0.08296233326494706,2.9253132416418026e-08,0.0
predet_me,E1_pooled_huber,beta,100,0,0,0.054227953305811455,0.05422795233720965,0.03708893917577821,0.03708893917577821,6.482951742103893e-08,0.0
predet_me,E1_pooled_huber,a,100,0,0,-0.02395396588347449,-0.023953966955511993,-0.028796834343614214,-0.02879683431426236,6.24793838888138e-08,0.0
predet_me,E1_pooled_huber,gamma,100,0,0,0.021181861423908446,0.02118186116082451,0.02327845892295813,0.023278458967322377,1.7080474395969603e-08,0.0
predet_me,E1_pooled_huber,sigma_star,100,0,0,-0.033853989882257886,-0.03385398978562023,-0.03116503792456904,-0.03116503792044195,9.069619055779299e-09,0.0
predet_me,E1_pooled_huber,lnMstar,100,0,0,0.49503503271715493,0.49503504630593503,0.5552342261179328,0.5552342261179328,1.0721107237543492e-06,0.0
predet_me,E1_pooled_huber,sd_omega,100,0,0,-0.04807426571592332,-0.048074265949542616,-0.04576825339851383,-0.04576825327958975,1.5424325927604343e-08,0.0
predet_me,E1_pooled_huber,tfp_growth,100,0,0,-0.08621311121285621,-0.08621311129971813,-0.08563044387375321,-0.08563044387375321,8.87198163546099e-09,0.0
predet_me,E1b_pooled_huber_Etrue,alpha,100,0,0,0.11476732958894856,0.11398014178378127,0.11411275115496547,0.11411275585531233,0.0787187851655754,0.01
predet_me,E1b_pooled_huber_Etrue,beta,100,0,0,0.11087130593965146,0.1118304000424742,0.10470081349827506,0.10700962324196969,0.09590941223182808,0.01
predet_me,E1b_pooled_huber_Etrue,a,100,0,0,-0.005799577176003512,-0.004917647951920432,-0.006720653886312988,-0.006400834622781237,0.08819292832978759,0.01
predet_me,E1b_pooled_huber_Etrue,gamma,100,0,0,0.05493692213918881,0.055022995688732736,0.05493756889450907,0.05493756875253805,0.008607356837355834,0.01
predet_me,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.056495393694145975,-0.056533726361587676,-0.056291330789894956,-0.05629133085867771,0.0038332664402090932,0.01
predet_me,E1b_pooled_huber_Etrue,lnMstar,100,0,0,0.3839976713261882,0.37051351170772223,0.30096754381076907,0.3009675476287683,1.3484164120992999,0.01
predet_me,E1b_pooled_huber_Etrue,sd_omega,100,0,0,-0.007719581815100517,-0.007727502198533896,-0.008010245056606038,-0.008010245056606038,0.0007920390406025435,0.01
predet_me,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.06042943902549752,-0.06047935907274711,-0.05940120354614246,-0.05940120347213611,0.0049920042202583614,0.01
predet_me,E2_pooled_nls,alpha,100,0,0,0.036130999718549266,0.03613226983472976,0.039684194972546855,0.03965426310824077,8.142437543356973e-05,0.0
predet_me,E2_pooled_nls,beta,100,0,0,0.03695270458197108,0.03695104712668513,0.02808608639437507,0.028101283238535335,0.00016673070996064965,0.1
predet_me,E2_pooled_nls,a,100,0,0,-0.0024742856300500175,-0.0024758883139682987,-0.00947363276896701,-0.009425033643965797,0.00013599581370660196,0.11
predet_me,E2_pooled_nls,gamma,100,0,0,0.01610681193205973,0.016106770250659822,0.01609741110312933,0.01609784068364635,1.9137561206500342e-05,0.0
predet_me,E2_pooled_nls,sigma_star,100,0,0,-0.019193237887493813,-0.019193157698065982,-0.01806165183008196,-0.018062955795352498,2.677739012413305e-05,0.0
predet_me,E2_pooled_nls,lnMstar,100,0,0,-0.06717623134342002,-0.06716155538074035,-0.005435830109105089,-0.005537940975721023,0.00161090339014347,0.7
predet_me,E2_pooled_nls,sd_omega,100,0,0,-0.007755007039634894,-0.007755026053869087,-0.008274349785001592,-0.00827438244210972,6.25868641912497e-07,0.0
predet_me,E2_pooled_nls,tfp_growth,100,0,0,-0.016629964267324663,-0.016629987165079144,-0.0176164612804786,-0.01761643312425651,3.0583312917997763e-06,0.0
predet_me,E3_lab_fe,alpha,100,0,0,0.013816719144942362,0.013818605044680998,0.013404921801647984,0.013391872337343735,5.370399483906052e-05,0.0
predet_me,E3_lab_fe,beta,100,0,0,0.007186174349062713,0.007182348026064937,-0.0004714204144091738,-0.0004520700998792704,0.0001210331049700808,0.02
predet_me,E3_lab_fe,a,100,0,0,-0.007732306949547444,-0.0077362259503941854,-0.011360256576547934,-0.011417963774393247,0.00011549099264807072,0.02
predet_me,E3_lab_fe,gamma,100,0,0,0.0020287346863949907,0.002028224126958724,0.0025641692282611372,0.002556932460455838,1.4723717146475357e-05,0.0
predet_me,E3_lab_fe,sigma_star,100,0,0,-0.005531646173163652,-0.005531122160280278,-0.0036272831303502673,-0.003627224125512085,1.9153826259610263e-05,0.0
predet_me,E3_lab_fe,lnMstar,100,0,0,-0.23650625482888443,-0.23646468946084917,-0.19732480704654698,-0.19724516995677033,0.001152410221066269,0.39
predet_me,E3_lab_fe,sd_omega,100,0,0,-0.002984588240718957,-0.0029845766586055556,-0.0030872190217140355,-0.003087203065299124,7.094687163311519e-07,0.0
predet_me,E3_lab_fe,tfp_growth,100,0,0,-0.0014951529778727318,-0.0014951210557251232,-0.001844839335221421,-0.0018447498770392534,1.4609365930340346e-06,0.0
predet_me,E4_mundlak,alpha,100,0,0,0.014646179321721227,0.01464650891149117,0.018848461798689597,0.018821293162148534,8.376979602070511e-05,0.0
predet_me,E4_mundlak,beta,100,0,0,0.011157129576519636,0.011157062240153478,0.0015682260196588915,0.0015825579819556679,0.00022085394298543282,0.2
predet_me,E4_mundlak,a,100,0,0,-0.005025878696214983,-0.005026172825739535,-0.012629941930918653,-0.012675165278828365,0.00016441502251351992,0.25
predet_me,E4_mundlak,gamma,100,0,0,0.004135359456375919,0.004135331884015878,0.004702214980832287,0.004707716020772204,2.0935780440739515e-05,0.0
predet_me,E4_mundlak,sigma_star,100,0,0,-0.006828359822924105,-0.006828426716894672,-0.0052523763612724594,-0.005262927534689654,4.269992756289476e-05,0.0
predet_me,E4_mundlak,lnMstar,100,0,0,-0.2427748238441601,-0.2428204218943317,-0.23956943803661646,-0.24107512142363396,0.0019814919185128232,0.78
predet_me,E4_mundlak,sd_omega,100,0,0,-0.0037447187867635577,-0.0037447108496058584,-0.003732812068360236,-0.003732665767396129,1.2180861753141592e-06,0.0
predet_me,E4_mundlak,tfp_growth,100,0,0,-0.0036361220389589865,-0.0036360770129617984,-0.004246463503375264,-0.004246917710814868,2.9222143878016027e-06,0.0
predet_me,E5_labgen_fe,alpha,100,0,0,0.0008570806147513471,0.0008580642142913447,0.0011692728199113045,0.0011709232669884773,7.46339628343029e-05,0.0
predet_me,E5_labgen_fe,beta,100,0,0,-0.0026348192535813105,-0.002636706876659775,-0.003376367987803025,-0.0034523634456664065,0.00015472633621926857,0.01
predet_me,E5_labgen_fe,a,100,0,0,-0.0027914338909651136,-0.002793456833263274,-0.0031897955853860682,-0.0032008393797836043,0.00015991303490325848,0.01
predet_me,E5_labgen_fe,gamma,100,0,0,-0.0008244514594140767,-0.0008246582828211879,-0.0008937182218638345,-0.0008929212403552406,1.816521346242883e-05,0.0
predet_me,E5_labgen_fe,sigma_star,100,0,0,0.0004978864272999028,0.0004981334451467567,0.0009841863736784195,0.000984081503940415,2.1761983004409124e-05,0.0
predet_me,E5_labgen_fe,lnMstar,100,0,0,-0.30749815677112036,-0.3074721772953314,-0.28693148312119576,-0.28705461414030475,0.00189719593363602,0.27
predet_me,E5_labgen_fe,sd_omega,100,0,0,-0.001493487310030034,-0.001493492416741795,-0.0015792215586201558,-0.0015792635979546,3.2642372194136016e-07,0.0
predet_me,E5_labgen_fe,tfp_growth,100,0,0,0.0019067386779474326,0.0019067445906784121,0.0019667076929690136,0.001966686134352788,9.010686582711092e-07,0.0
predet_me,E6_acf,alpha,100,0,0,0.027964452167794262,0.027964848391946472,0.018525539116277773,0.01852553742816135,4.1197941301251984e-05,0.0
predet_me,E6_acf,beta,100,0,0,-0.0033101429566772,-0.003310307516854018,-0.033694049499877254,-0.03369404056112593,1.9017738898008396e-05,0.0
predet_me,E6_acf,a,100,0,0,-0.02845351141504017,-0.028453858959805737,-0.03464977266789018,-0.03464967200460731,3.747821827965181e-05,0.0
predet_me,E6_acf,gamma,100,0,0,-0.004206700278247313,-0.004206719812002498,-0.002826436340541,-0.002826437171523838,2.142071288069314e-06,0.0
predet_me,E6_acf,sigma_star,100,0,0,-0.006199418587252082,-0.006199480993337542,-0.0001770112540920299,-0.00017701138982922915,5.9789674407007e-06,0.0
predet_me,E6_acf,lnMstar,100,0,0,0.007816266495726101,0.007820554709966001,0.03799406011516604,0.03800085448366897,0.0004699697343752973,0.01
predet_me,E6_acf,sd_omega,100,0,0,-0.0008710817295351289,-0.0008710729213148472,-0.0010196741017297617,-0.0010196740867117748,8.765072073424474e-07,0.0
predet_me,E6_acf,tfp_growth,100,0,0,0.0033527751508990985,0.0033527879844501202,0.002745184219188429,0.002745184253905311,1.289904019763366e-06,0.0
predet_me,E6b_acf_lagonly,alpha,100,0,0,0.024857136173097833,0.02485703006455149,0.017786602942172658,0.017786598145845017,8.50252217948766e-06,0.0
predet_me,E6b_acf_lagonly,beta,100,0,0,0.004509938804926458,0.004510284477153978,-0.043801885352858894,-0.04380187183696141,2.9323039117679084e-05,0.0
predet_me,E6b_acf_lagonly,a,100,0,0,-0.023538351177992994,-0.023538070997446665,-0.04496333184135326,-0.0449633184603877,2.266138343498536e-05,0.0
predet_me,E6b_acf_lagonly,gamma,100,0,0,-0.0037763122025935725,-0.0037762821631443454,-0.006768321114191789,-0.006768320477593945,2.3240475811037165e-06,0.0
predet_me,E6b_acf_lagonly,sigma_star,100,0,0,-0.007254619711915918,-0.007254683073213601,0.0008368939221475857,0.0008368955478403883,5.460912600119272e-06,0.0
predet_me,E6b_acf_lagonly,lnMstar,100,0,0,-0.05065195574316375,-0.05065539876650453,0.06330093157592964,0.06330104654661461,0.00022664955499962502,0.02
predet_me,E6b_acf_lagonly,sd_omega,100,0,0,-0.0006028288735686904,-0.0006028268977704113,-0.0006417341835737445,-0.0006417342384086727,1.215335855286881e-07,0.0
predet_me,E6b_acf_lagonly,tfp_growth,100,0,0,0.0037373307478817054,0.0037373349248679484,0.003310742681189374,0.00331074361934873,3.834203427255378e-07,0.0
predet_me,E7_iv_path,alpha,100,0,0,-0.004756846931714228,-0.004756846931714228,-0.0020125933028242726,-0.0020125933028242726,0.0,0.0
predet_me,E7_iv_path,beta,100,0,0,-0.007116232871626693,-0.007116232871626693,-0.004682839392036703,-0.004682839392036703,0.0,0.0
predet_me,E7_iv_path,a,100,0,0,-0.0015151746469469606,-0.0015151746469469606,-0.00163082000331094,-0.00163082000331094,0.0,0.0
predet_me,E7_iv_path,gamma,100,0,0,-0.002951672294751785,-0.002951672294751785,-0.001523533894985954,-0.001523533894985954,0.0,0.0
predet_me,E7_iv_path,sigma_star,100,0,0,0.007175600575921346,0.007175600575921346,0.0017282183594584666,0.0017282183594584666,0.0,0.0
predet_me,E7_iv_path,lnMstar,100,0,0,1.294120324823058,1.294120324823058,1.3017937697620705,1.3017937697620705,0.0,0.0
predet_me,E7_iv_path,sd_omega,100,0,0,0.00854795709960247,0.00854795709960247,0.004378824407916204,0.004378824407916204,0.0,0.0
predet_me,E7_iv_path,tfp_growth,100,0,0,0.003956936105905462,0.003956936105905462,0.0001925763074827891,0.0001925763074827891,0.0,0.0
predet_me,E8_heckman,alpha,100,0,0,0.03612986877405384,0.03613254348458394,0.03966647942461443,0.039647465974575274,9.28118488900398e-05,0.0
predet_me,E8_heckman,beta,100,0,0,0.036954557952469574,0.03695240631393831,0.02812707403876416,0.028113479786422563,0.00016673070996064965,0.15
predet_me,E8_heckman,a,100,0,0,-0.0024722386103817285,-0.002475597169577997,-0.009470519694194324,-0.009356479216934721,0.00015157370211271726,0.13
predet_me,E8_heckman,gamma,100,0,0,0.01610698568499774,0.016106635679565596,0.016097449625071703,0.016095594993179432,1.7484022741542926e-05,0.0
predet_me,E8_heckman,sigma_star,100,0,0,-0.019193438178945223,-0.01919355925193502,-0.01806165183008196,-0.018062955795352498,2.677739012413305e-05,0.0
predet_me,E8_heckman,lnMstar,100,0,0,-0.06715704523696657,-0.06714437845709903,-0.005458492074479793,-0.005485416192231085,0.0018815531810219,0.73
predet_me,E8_heckman,sd_omega,100,0,0,-0.007755010123979552,-0.0077550279381965745,-0.008274440206221173,-0.008274485099702591,1.3884183874268707e-06,0.0
predet_me,E8_heckman,tfp_growth,100,0,0,-0.016630009058664616,-0.016629849863172126,-0.01761628223137282,-0.017616390353456024,3.0583312917997763e-06,0.0
predet_me,E9_foc_system,alpha,100,0,0,-0.003912808836283002,-0.003912816447295911,-0.004219291304234513,-0.004219587810543324,1.0237444336702595e-06,0.0
predet_me,E9_foc_system,beta,100,0,0,-0.009655293930120136,-0.009655294061259994,-0.009414643640105552,-0.00941466928107762,9.360230049937357e-07,0.0
predet_me,E9_foc_system,a,100,0,0,-0.003862528721424625,-0.003862523176558015,-0.003718033924067665,-0.0037180103864851155,2.1877314759777278e-07,0.0
predet_me,E9_foc_system,gamma,100,0,0,-0.0033404215364378383,-0.003340423548082293,-0.0034801464037838292,-0.0034799971366555327,4.907482596405721e-07,0.0
predet_me,E9_foc_system,sigma_star,100,0,0,0.003706800894664588,0.0037068030407104223,0.003844198036432045,0.003844207826266155,5.347611740091907e-07,0.0
predet_me,E9_foc_system,lnMstar,100,0,0,1.2598573904561166,1.259857254339908,1.265789607444563,1.2657901520676806,1.6928230662571764e-05,0.0
predet_me,E9_foc_system,sd_omega,100,0,0,0.00032148154651526537,0.0003214840629607274,0.00153862614576733,0.001538632847214061,1.9697396375084608e-07,0.0
predet_me,E9_foc_system,tfp_growth,100,0,0,0.0046522218291371745,0.004652222914446034,0.004426029418702557,0.0044260501653448775,5.641770382536215e-07,0.0
predet_psiD,E10_foc_system_T,alpha,100,0,0,-0.0008064552903696426,-0.0008064498078431265,-0.0007907441087190992,-0.0007907431048564395,2.1262269300770242e-07,0.0
predet_psiD,E10_foc_system_T,beta,100,0,0,-0.0032828732713613136,-0.003282856834152155,-0.0035628536767353947,-0.0035624665083596185,7.63736680731153e-07,0.0
predet_psiD,E10_foc_system_T,a,100,0,0,-0.0016808181004128425,-0.0016808107280730051,-0.0014558486362289402,-0.0014558376478182589,3.981751813819656e-07,0.0
predet_psiD,E10_foc_system_T,gamma,100,0,0,-0.0010063879282821687,-0.0010063825400777452,-0.0010191037353932259,-0.0010190755352310343,2.3278673144666584e-07,0.0
predet_psiD,E10_foc_system_T,sigma_star,100,0,0,0.001114546648799376,0.0011145406979569793,0.0011300006804514373,0.0011299975304216447,2.5641415157817704e-07,0.0
predet_psiD,E10_foc_system_T,lnMstar,100,0,0,-0.0030291254448816664,-0.003029172178582562,-0.008649280087151823,-0.008649589487568665,4.69249664014626e-06,0.0
predet_psiD,E10_foc_system_T,sd_omega,100,0,0,0.003920825123656768,0.00392082357152688,0.003494708665084001,0.003494714988523745,7.976758595318323e-08,0.0
predet_psiD,E10_foc_system_T,tfp_growth,100,0,0,0.0025574061293950068,0.002557400931875439,0.0038840410287338256,0.003884057155405421,2.1879657163825783e-07,0.0
predet_psiD,E1_pooled_huber,alpha,100,0,0,0.07469246730246361,0.07415429325897425,0.06990963243067444,0.06990963243067444,0.05381745261009052,0.01
predet_psiD,E1_pooled_huber,beta,100,0,0,0.06590364598761432,0.06665376581417468,0.06880127384114779,0.06921711378809894,0.07501192578607108,0.01
predet_psiD,E1_pooled_huber,a,100,0,0,-0.02009587627822462,-0.019364255246042822,-0.019007118662596134,-0.011276580216283916,0.07316207371098671,0.01
predet_psiD,E1_pooled_huber,gamma,100,0,0,0.022157025636639033,0.022243306863865907,0.025438254905875493,0.025438254905875493,0.008628078779060105,0.01
predet_psiD,E1_pooled_huber,sigma_star,100,0,0,-0.03512861054672147,-0.035179435787112995,-0.03290236686763198,-0.0329023663141062,0.005082496711763973,0.01
predet_psiD,E1_pooled_huber,lnMstar,100,0,0,0.037859831949619754,0.027444255051170683,0.1548788688505751,0.14069138890573418,1.0415582002272998,0.01
predet_psiD,E1_pooled_huber,sd_omega,100,0,0,-0.04548708254346089,-0.0454679397547593,-0.045252679834134196,-0.045252679834134196,0.0019142458633190085,0.01
predet_psiD,E1_pooled_huber,tfp_growth,100,0,0,-0.08645852733382593,-0.08645084881129315,-0.08671974106313066,-0.08671974106313066,0.0007678500038779054,0.01
predet_psiD,E1b_pooled_huber_Etrue,alpha,100,0,0,0.11311183368765867,0.11311183342870289,0.11292877131500961,0.11292877000245022,6.677387420772618e-09,0.0
predet_psiD,E1b_pooled_huber_Etrue,beta,100,0,0,0.11962687586977529,0.11962687621431474,0.11578927465060701,0.11578927465060701,1.444569963648945e-08,0.0
predet_psiD,E1b_pooled_huber_Etrue,a,100,0,0,-0.0010546586753205122,-0.0010546583630325157,-0.000678912389948938,-0.0006789102946164194,8.577171528578731e-09,0.0
predet_psiD,E1b_pooled_huber_Etrue,gamma,100,0,0,0.056439578383345436,0.056439578398572776,0.05697158134253606,0.05697158134253606,1.8754272301801933e-09,0.0
predet_psiD,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.05806141351994576,-0.058061413538810856,-0.05718900162229129,-0.05718900162229129,2.6453442769636126e-09,0.0
predet_psiD,E1b_pooled_huber_Etrue,lnMstar,100,0,0,-0.039700042283511344,-0.03970004504972262,0.08496359866618008,0.08496359866618008,3.287181176148124e-07,0.0
predet_psiD,E1b_pooled_huber_Etrue,sd_omega,100,0,0,-0.0035806718123575164,-0.003580671818767288,-0.005212696156881191,-0.005212696126579472,7.18552106704351e-10,0.0
predet_psiD,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.06055854638346185,-0.060558546368640956,-0.059962259488925536,-0.059962259488925536,1.4803696601894956e-09,0.0
predet_psiD,E2_pooled_nls,alpha,100,0,0,0.037426431284099775,0.03743181932501331,0.03453006861096514,0.034526238224699274,9.101345636680636e-05,0.0
predet_psiD,E2_pooled_nls,beta,100,0,0,0.03491079337342645,0.03489972476221926,0.03068871826153413,0.030700122326689783,0.00018191647547122214,0.28
predet_psiD,E2_pooled_nls,a,100,0,0,-0.004962431575059622,-0.004972393285427652,-0.002846189248332187,-0.002884828083977553,0.00015985745696744935,0.22
predet_psiD,E2_pooled_nls,gamma,100,0,0,0.01601775893447811,0.01601668825238076,0.0161230340514541,0.016129725090953284,3.44839796737606e-05,0.0
predet_psiD,E2_pooled_nls,sigma_star,100,0,0,-0.01894539609709507,-0.01894396728836569,-0.01709225992282315,-0.017097968583004053,3.478381133337205e-05,0.0
predet_psiD,E2_pooled_nls,lnMstar,100,0,0,-0.5885960651676329,-0.5885577389319923,-0.45121231785245763,-0.45090337158191107,0.001871639405223391,0.77
predet_psiD,E2_pooled_nls,sd_omega,100,0,0,-0.0034318461081441955,-0.003431859949558214,-0.0042509334899545614,-0.0042512694622991315,7.761353396640303e-07,0.0
predet_psiD,E2_pooled_nls,tfp_growth,100,0,0,-0.016625996157509114,-0.016625811555824873,-0.015738056333594097,-0.01573821636601648,3.0774201513483757e-06,0.0
predet_psiD,E3_lab_fe,alpha,100,0,0,0.010289456258654342,0.01206296345944801,0.006250291321138107,0.007645174715952968,0.09537392405894707,0.03
predet_psiD,E3_lab_fe,beta,100,0,0,0.012987267258184585,0.009629295529269612,0.007796443188589769,0.004040778877831719,0.18668754878935584,0.05
predet_psiD,E3_lab_fe,a,100,0,0,-0.0007737701144474745,-0.004138612474939335,0.0016014437278363824,-0.003643583006875173,0.18228648583213158,0.05
predet_psiD,E3_lab_fe,gamma,100,0,0,0.003001945354515568,0.002709761010942657,0.002738726398208477,0.002443421933920234,0.017979800725312328,0.02
predet_psiD,E3_lab_fe,sigma_star,100,0,0,-0.00617451304153474,-0.005756881317340115,-0.004274478725243835,-0.0038328423878228324,0.023870462398874026,0.02
predet_psiD,E3_lab_fe,lnMstar,100,0,0,0.028519526593507608,0.06756279326886955,0.03148522883454907,0.0747746502040556,1.9718384043235542,0.43
predet_psiD,E3_lab_fe,sd_omega,100,0,0,0.002243355233234599,0.002225504982851942,0.0016645671171996168,0.0016401651604858736,0.0010974580105794773,0.02
predet_psiD,E3_lab_fe,tfp_growth,100,0,0,-0.0016414874329215485,-0.0016514660211456754,-0.0004021583350305863,-0.0004022825978687167,0.0006647947564885626,0.02
predet_psiD,E4_mundlak,alpha,100,0,0,0.016639018231601996,0.016633346161973032,0.015406271773834551,0.015418152235352867,8.694972033590487e-05,0.0
predet_psiD,E4_mundlak,beta,100,0,0,0.009318724281182241,0.009325810525969954,0.005735018171606404,0.005721155738794836,0.00016315863899912797,0.12
predet_psiD,E4_mundlak,a,100,0,0,-0.006923585206961441,-0.00691456068798707,-0.008989181857411543,-0.00896417823194623,0.0001707014692293174,0.15
predet_psiD,E4_mundlak,gamma,100,0,0,0.004618699480143531,0.004619564107299187,0.005310863481111927,0.005312855557023141,2.3939461165078946e-05,0.0
predet_psiD,E4_mundlak,sigma_star,100,0,0,-0.006914210122911098,-0.006914606141599685,-0.006562621310187089,-0.006565192693176514,2.5619925005604394e-05,0.0
predet_psiD,E4_mundlak,lnMstar,100,0,0,0.12054168636013511,0.12048882364647298,0.19843770718628928,0.19817495259843176,0.0018755823341578548,0.76
predet_psiD,E4_mundlak,sd_omega,100,0,0,0.001399738664217063,0.001399758638727178,0.0005654813552740112,0.0005656585905833011,2.7347134926025696e-06,0.0
predet_psiD,E4_mundlak,tfp_growth,100,0,0,-0.004033731397223892,-0.004033907295866544,-0.002154780840139134,-0.0021538988357329564,3.138837809224526e-06,0.0
predet_psiD,E5_labgen_fe,alpha,100,0,0,0.00022285534208966673,0.00022265370258740426,0.0013955267888974832,0.0013887951626660455,2.990743950131991e-05,0.0
predet_psiD,E5_labgen_fe,beta,100,0,0,0.001984366195361314,0.0019848521992242314,-0.00042315827490288505,-0.0004282316166271394,4.637424192355244e-05,0.0
predet_psiD,E5_labgen_fe,a,100,0,0,0.000885611358116849,0.0008860593007579737,-0.0002943263676687957,-0.0002982720717969456,5.30213566904969e-05,0.0
predet_psiD,E5_labgen_fe,gamma,100,0,0,0.0001854143060729846,0.00018544404584288382,0.00019250998290065713,0.0001925627565404625,3.816777206622213e-06,0.0
predet_psiD,E5_labgen_fe,sigma_star,100,0,0,-0.0005867686964748208,-0.0005868447849910408,-0.000156550754902951,-0.00015662661484466822,4.45758813338859e-06,0.0
predet_psiD,E5_labgen_fe,lnMstar,100,0,0,-0.04572419270807719,-0.045730327706692234,-0.04414346800056057,-0.04415559071289432,0.0006751576398928982,0.2
predet_psiD,E5_labgen_fe,sd_omega,100,0,0,0.0035696221744335923,0.0035696299198456054,0.0031124472836877026,0.0031124460492104322,2.224701605157975e-07,0.0
predet_psiD,E5_labgen_fe,tfp_growth,100,0,0,0.0015656967285825405,0.0015657031138148487,0.003017009885674271,0.003016995142856374,3.710878609120005e-07,0.0
predet_psiD,E6_acf,alpha,100,0,0,0.0239438815404956,0.02394377347480504,0.0062521865134232135,0.00625222106928236,1.0338775101925712e-05,0.0
predet_psiD,E6_acf,beta,100,0,0,0.01651785266954679,0.016518086867923245,-0.01559039096864176,-0.015590448304288795,2.35088356417279e-05,0.0
predet_psiD,E6_acf,a,100,0,0,-0.012807907245285516,-0.012807687739245826,-0.016707167715517002,-0.016707164305705624,2.160072061085927e-05,0.0
predet_psiD,E6_acf,gamma,100,0,0,-0.0025713304541576643,-0.0025713231596899166,-0.0018307124066501562,-0.0018307182101206243,7.722461494164001e-07,0.0
predet_psiD,E6_acf,sigma_star,100,0,0,-0.010345747116480003,-0.010345780857680596,-0.0031312097012849427,-0.003131211041872306,3.5169588625816317e-06,0.0
predet_psiD,E6_acf,lnMstar,100,0,0,0.23066531444111885,0.2306627405572369,0.1140315165449024,0.1140324335653844,0.00026279726134426085,0.01
predet_psiD,E6_acf,sd_omega,100,0,0,0.004568125554892826,0.004568125435079236,0.003306666054296137,0.003306666087483867,4.2695470436893146e-08,0.0
predet_psiD,E6_acf,tfp_growth,100,0,0,0.0036529827940265814,0.0036529860550493566,0.0053777378271094994,0.005377737809033417,3.142019851243294e-07,0.0
predet_psiD,E6b_acf_lagonly,alpha,100,0,0,0.026437818239407527,0.026438070524384485,0.009873726785261827,0.009873830720577986,2.484975306460413e-05,0.0
predet_psiD,E6b_acf_lagonly,beta,100,0,0,0.011023436816815908,0.011023280539535593,-0.019204195300298682,-0.019203943678636926,1.68854765690285e-05,0.0
predet_psiD,E6b_acf_lagonly,a,100,0,0,-0.01792387584494974,-0.017924155156583153,-0.023019171729518256,-0.023019221704606324,2.84657767171681e-05,0.0
predet_psiD,E6b_acf_lagonly,gamma,100,0,0,-0.0028447778312103095,-0.002844812039255922,-0.0034401115920958264,-0.003440114909014441,3.4728789388149828e-06,0.0
predet_psiD,E6b_acf_lagonly,sigma_star,100,0,0,-0.00952716969652094,-0.009527196073360838,-0.002216936523759594,-0.0022169349799793236,2.1923138882051774e-06,0.0
predet_psiD,E6b_acf_lagonly,lnMstar,100,0,0,0.29522326486825556,0.295226847750813,0.30039989859147664,0.30040007431566784,0.0003596043007298988,0.01
predet_psiD,E6b_acf_lagonly,sd_omega,100,0,0,0.004725411923721528,0.0047254153465601245,0.004119057889550581,0.004119058017615473,3.1125490412842183e-07,0.0
predet_psiD,E6b_acf_lagonly,tfp_growth,100,0,0,0.003591825720128664,0.0035918401892573826,0.00528797604226218,0.0052879759670378945,1.359945496548498e-06,0.0
predet_psiD,E7_iv_path,alpha,100,0,0,-0.008516702665263123,-0.008516702665263123,-0.010307122457575896,-0.010307122457575896,0.0,0.0
predet_psiD,E7_iv_path,beta,100,0,0,-0.009170858385018568,-0.009170858385018568,-0.01373654987582884,-0.01373654987582884,0.0,0.0
predet_psiD,E7_iv_path,a,100,0,0,-0.00011713267513501436,-0.00011713267513501436,0.0003479211639229596,0.0003479211639229596,0.0,0.0
predet_psiD,E7_iv_path,gamma,100,0,0,-0.004429159801668957,-0.004429159801668957,-0.00583545925758433,-0.00583545925758433,0.0,0.0
predet_psiD,E7_iv_path,sigma_star,100,0,0,0.00906158822973284,0.00906158822973284,0.006468619441315715,0.006468619441315715,0.0,0.0
predet_psiD,E7_iv_path,lnMstar,100,0,0,1.2911968125380044,1.2911968125380044,1.2921835500416559,1.2921835500416559,0.0,0.0
predet_psiD,E7_iv_path,sd_omega,100,0,0,0.016042091659739445,0.016042091659739445,0.010616993528875046,0.010616993528875046,0.0,0.0
predet_psiD,E7_iv_path,tfp_growth,100,0,0,0.006567245260822547,0.006567245260822547,0.010040646559529548,0.010040646559529548,0.0,0.0
predet_psiD,E8_heckman,alpha,100,0,0,0.0374267339950934,0.037428106278897866,0.03449263912231318,0.034466770867631,9.101345636680636e-05,0.0
predet_psiD,E8_heckman,beta,100,0,0,0.03491075245339366,0.03490557700507619,0.03069165892188122,0.03060707459816328,0.00023999373399663515,0.2
predet_psiD,E8_heckman,a,100,0,0,-0.004961470613187764,-0.004966121317242387,-0.002899818260759579,-0.0028399254350966463,0.0001999171038530867,0.13
predet_psiD,E8_heckman,gamma,100,0,0,0.016018352127084457,0.01601729199437512,0.016131948940946134,0.016129145732967157,5.724799676412595e-05,0.0
predet_psiD,E8_heckman,sigma_star,100,0,0,-0.018945563446975063,-0.01894452956550825,-0.01710019497932641,-0.017097527603379625,5.235751716770043e-05,0.0
predet_psiD,E8_heckman,lnMstar,100,0,0,-0.5886327196317428,-0.5886221285927309,-0.45081399051245863,-0.45083545130126224,0.0018154520634316995,0.75
predet_psiD,E8_heckman,sd_omega,100,0,0,-0.003431835957759658,-0.0034318878863545434,-0.004250867064938241,-0.004251204623751795,1.1202480649230573e-06,0.0
