E,obj,sigma_kappa,kappa,fine,QLR,tech
2.0670072738411074,0.001754134082653626,0.7103662910361627,1.244944580144463,False,292.25931103866606,Chinchilla
0.0092401146,0.0012138280273869054,0.7286865114444075,0.27973353413086804,False,593.1385358115228,Farseer
0.022110274221428573,0.0011868063736813882,0.7279647369609996,0.28511548261199154,False,574.9479955563813,Farseer
0.03498043384285714,0.0011586070220149921,0.7272851769541334,0.29085066932240755,False,555.517583673868,Farseer
0.04785059346428572,0.0011292112549834581,0.7265642889812644,0.29681329479035407,False,534.7527465295872,Farseer
0.060720753085714285,0.001098575369377206,0.7257914688254793,0.303002824409614,False,512.5285749055067,Farseer
0.07359091270714285,0.0010666656300235293,0.725011523200989,0.3095164371694432,False,488.71142362160384,Farseer
0.08646107232857143,0.001033504329376817,0.724204005939447,0.31635389803647174,False,463.1929574532106,Farseer
0.09933123195,0.0009990837418977572,0.7233847978053769,0.3235728854509081,False,435.8244078763922,Farseer
0.11220139157142857,0.0009634007216958482,0.7225463732417852,0.3311984684926114,False,406.43812857630235,Farseer
0.12507155119285715,0.0009264849116805337,0.7216509570683599,0.3391913363959682,False,374.86820870860527,Farseer
0.13794171081428572,0.000888395845882559,0.720728292654918,0.3476557587055039,False,340.94809055523683,Farseer
0.1508118704357143,0.0008493041934871838,0.7197185530135293,0.35653254628876163,False,304.588092412753,Farseer
0.16368203005714288,0.0008094355778150243,0.7186825364809251,0.3659787542713609,False,265.7392656917546,Farseer
0.17655218967857145,0.000769308053450519,0.7176540521708973,0.3760841840541593,False,224.65593337694642,Farseer
0.18942234930000001,0.0007296697487656989,0.7165663536665967,0.3868549357723332,False,181.91318090751022,Farseer
0.20229250892142858,0.0006920001126739162,0.7153710151303435,0.3982752285122429,False,139.08440208295534,Farseer
0.21516266854285715,0.0006576857669597657,0.7142744296746656,0.41083805782225874,False,97.99044401509815,Farseer
0.22803282816428574,0.0006279287273651898,0.7132625490443888,0.42474369528541833,False,60.57956658768613,Farseer
0.2409029877857143,0.0006040824647939682,0.7121604678755381,0.43952261383073055,False,29.29707992519227,Farseer
0.2537731474071429,0.0005879482363062386,0.7111720900045234,0.45601996288641883,False,7.423058091211064,Farseer
0.25476315968571434,0.0005870998873032651,0.7110879966970707,0.457335357663256,True,6.256355043518984,Farseer
0.25575317196428576,0.0005863157915118209,0.7110022884450771,0.4586588846741464,True,5.176516917574001,Farseer
