cell,label,estimator,param,truth,R,mean,median,bias,mc_se_bias,median_bias,sd,rmse,mae,q05,q95,wald_computable,wald_cover,wald_median_width,boot_R,boot_cover,boot_median_width,corner_share,wald_cover_mcse,boot_cover_mcse,share_obj_above_truth,median_obj_minus_truth
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",dual,beta,0.3658,500,0.3717895737612604,0.37066864335334826,0.005989573761260367,0.002201297954064519,0.004868643353348218,0.04922251864019474,0.049536709846772504,0.029858618383027502,0.2947255962699848,0.44992175739285273,,,,,,,,,,,
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",dual,a,0.5126121076233184,500,0.5122765058863763,0.5125965043070059,-0.00033560173694210314,0.00017118045374978555,-1.56033163125624e-05,0.0038277113100377924,0.0038385804213385715,0.002385301018960284,0.5057033870897645,0.5187239333353563,,,,,,,,,,,
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",dual,gamma,0.17828649103139016,500,0.1813215115166975,0.1807825526755933,0.0030350204853073627,0.0010729352293804585,0.002496061644203129,0.02399156108349035,0.024158956156312677,0.014766006493391035,0.14311344415656294,0.21921918093490397,,,,,,,,,,,
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",dual,sigma_star,0.7370283018867925,500,0.7346425886739728,0.7343449210405016,-0.00238571321281973,0.0011514929483885325,-0.002683380846290828,0.025748165082084155,0.0258328027247895,0.016303932384329423,0.6950558203201629,0.7773274265350328,,,,,,,,,,,
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",dual,lnMstar,2.8979598554678856,500,2.9361951130991284,2.934336968082615,0.03823525763124268,0.002849567781859103,0.03637711261472942,0.06371827266730247,0.07425518945695847,0.05008891279429717,2.832583258988746,3.0480678302407695,,,,,,,,,,,
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,alpha,0.3478,500,0.35003969327724854,0.35011204241251576,0.0022396932772485644,0.0007696360848432545,0.002312042412515758,0.017209586036463127,0.01733763933814192,0.011640197466504965,0.3232528065357243,0.38135026101173,1.0,0.63,0.029605031456926126,,,,0.0,0.021591665058535898,,0.0,-3.515436905791655e-05
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,beta,0.3658,500,0.3655955400813427,0.3655784173277405,-0.00020445991865730717,0.0003066905252053125,-0.00022158267225952377,0.006857808624141914,0.006853997658698306,0.004314296351102226,0.35431661896605854,0.37634299805840743,1.0,0.962,0.03011828269101917,,,,0.0,0.008550555537507495,,0.0,-3.515436905791655e-05
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,a,0.5126121076233184,500,0.51111837537025,0.5111060747995425,-0.0014937322530685,0.0005740436175911587,-0.0015060328237759268,0.01283600550983725,0.01290987015494471,0.00820669692616488,0.4896884705292005,0.5327415616365082,1.0,0.754,0.02957014466587041,,,,0.0,0.019260529587734602,,0.0,-3.515436905791655e-05
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,gamma,0.17828649103139016,500,0.17870646731918954,0.178942224988149,0.0004199762877993937,0.00021803624473818977,0.0006557339567588166,0.004875438647933732,0.0048886339899874,0.0033824612446100855,0.17109863365995026,0.18676048111704946,1.0,0.728,0.010580780535238934,,,,0.0,0.019900552756142227,,0.0,-3.515436905791655e-05
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,sigma_star,0.7370283018867925,500,0.7365116760444782,0.7363675362970661,-0.0005166258423142309,0.00022963086641417975,-0.0006607655897263864,0.005134702270342793,0.0051555154282768075,0.0034933364351192875,0.7280033425423423,0.7445293505400272,1.0,0.74,0.01146619371519863,,,,0.0,0.019616319736382767,,0.0,-3.515436905791655e-05
fact_hc,"(iii) Factorial grid, het./clustered noise",primal,lnMstar,2.8979598554678856,500,2.9276414091218275,2.929065211700834,0.029681553653941664,0.01193204284039949,0.03110535623294819,0.26680858901572935,0.26818919469943425,0.17305294157068007,2.478465707075341,3.364449678255034,1.0,0.8,0.6781721193686396,,,,0.0,0.017888543819998316,,0.0,-3.515436905791655e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,alpha,0.3478,500,0.33163948811144134,0.32281055765378464,-0.016160511888558715,0.007459321127694682,-0.024989442346215335,0.16679549107525699,0.16741044326997734,0.09589353862080044,0.056305458795456585,0.6154306364432731,0.868,0.8248847926267281,0.45778684950507836,,,,0.0,0.01824373331709724,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,beta,0.3658,500,0.39192330640736844,0.3518138463664785,0.02612330640736843,0.011069846306212756,-0.013986153633521486,0.24752928841166677,0.24865766479639473,0.10094347343583807,0.05475608261836234,0.8236682176570072,0.868,0.7949308755760369,0.5338582293148588,,,,0.0,0.019380722204324075,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,a,0.5126121076233184,500,0.5238734595511871,0.5198617406514733,0.01126135192786871,0.010545641733569786,0.007249633028154845,0.23580771782620769,0.2358408091787231,0.13904644382591277,0.0842426213435969,0.9315496292276165,0.868,0.804147465437788,0.7212828463665365,,,,0.0,0.01904967549754276,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,gamma,0.17828649103139016,500,0.13708337501530646,0.15014520589697483,-0.04120311601608372,0.0021246673800748277,-0.028141285134415314,0.04750900691423697,0.06285131896735276,0.029848499747767862,0.04419125151781434,0.1947071890944051,0.868,0.9170506912442397,0.12561507296934132,,,,0.0,0.01323909175646802,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,sigma_star,0.7370283018867925,500,0.7365872771263038,0.7399695096550586,-0.0004410247604887034,0.0016782781464545191,0.0029412077682661186,0.03752744020624653,0.03749248796406963,0.01921989795842116,0.6766255269851787,0.7860145686299699,0.868,0.7350230414746544,0.06008527258169124,,,,0.0,0.021184082906944582,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",primal,lnMstar,2.8979598554678856,500,2.6138581744539477,2.755961774721303,-0.28410168101393757,0.18591761431173742,-0.14199808074658238,4.157244238156327,4.162790898126827,2.2372912675502095,-4.839109793908029,9.953527013463733,0.868,0.8294930875576036,14.286224653748265,,,,0.0,0.018052298910991672,,0.0,-5.138019402418188e-05
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,alpha,0.3478,500,0.34638138950536507,0.34685060218409025,-0.0014186104946349643,0.001809475474748128,-0.0009493978159097471,0.040461101651555184,0.04044550656252503,0.02776954638589363,0.2778936951627716,0.40658348886727064,,,,,,,,,,,
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,beta,0.3658,500,0.3642438119503313,0.36529113597937746,-0.0015561880496687518,0.0018981314509765956,-0.0005088640206225292,0.04244350954613978,0.04242959251317415,0.029912679786664315,0.292141220958792,0.4290421099195395,,,,,,,,,,,
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,a,0.5126121076233184,500,0.512573921559771,0.5124625960909093,-3.818606354753462e-05,0.00011561188661852357,-0.00014951153240910786,0.0025851603748601702,0.002582856215678476,0.0016538510387507088,0.5085587643589219,0.5168232245749108,,,,,,,,,,,
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,gamma,0.17828649103139016,500,0.17753935990495257,0.17766088374533262,-0.0007471311264376125,0.0009254633952093345,-0.0006256072860575251,0.020693990623758252,0.020686782503821468,0.01422057122721504,0.14240322725255183,0.2086554199763817,,,,,,,,,,,
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,sigma_star,0.7370283018867925,500,0.738525898127104,0.7375781728820643,0.0014975962403115056,0.0010110446621295365,0.0005498709952717618,0.022607645928099513,0.022634624750600327,0.015656236497284037,0.7053891816926748,0.7782104105515287,,,,,,,,,,,
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",dual,lnMstar,2.8979598554678856,500,2.89833840936916,2.899935906070425,0.0003785539012746106,0.002126728758288217,0.0019760506025394697,0.04755510073236173,0.04750903002072249,0.03051492236342268,2.8195346189022996,2.977923881642376,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,alpha,0.3478,500,0.3508042413685444,0.3545343945853061,0.003004241368544319,0.003195215914584312,0.0067343945853061415,0.07144719987799683,0.07143891398856853,0.04457687767315727,0.23171872465394946,0.45347914862330546,1.0,0.832,0.1886176357313914,,,,0.0,0.01671980861134481,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,beta,0.3658,500,0.3647265364567469,0.36263008092586685,-0.0010734635432531588,0.003457896740496508,-0.003169919074133165,0.07732092170925142,0.07725102075752104,0.0483605406921814,0.2493371458633005,0.4863677835310516,1.0,0.852,0.2077631853552609,,,,0.0,0.015880554146502572,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,a,0.5126121076233184,500,0.5091344359718523,0.5094823849308636,-0.0034776716514662203,0.003949545204138034,-0.0031297226924547616,0.08831451556660928,0.08829467114475684,0.051144745130324604,0.3663379298283874,0.6494720765079275,1.0,0.894,0.26556185950418565,,,,0.0,0.013766916866168691,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,gamma,0.17828649103139016,500,0.17332507248248571,0.175485021886593,-0.0049614185489044275,0.0009823679716829306,-0.0028014691447971474,0.021966415636016215,0.022498312005122565,0.012912240404271053,0.13391479618410443,0.20480273861300122,1.0,0.704,0.03871241522817821,,,,0.0,0.020414896521902825,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,sigma_star,0.7370283018867925,500,0.7371395292118834,0.7354948466718119,0.00011122732509082889,0.0009733560634559125,-0.0015334552149805503,0.021764903241990194,0.021743411936142307,0.014018376246810738,0.7046393164210593,0.7789621743949108,1.0,0.606,0.03498505450228295,,,,0.0,0.021852414054287,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",primal,lnMstar,2.8979598554678856,500,2.942580734637902,2.964752864846835,0.04462087917001642,0.0659291224259218,0.06679300937894928,1.4742199944126702,1.4734208379143232,0.9245115887268933,0.47874940407872457,5.231675985452905,1.0,0.944,5.310267693315878,,,,0.0,0.010282412168358165,,0.0,-4.6107151373498816e-05
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,alpha,0.3478,500,0.3499724389815706,0.3525318226498334,0.0021724389815706317,0.0016814505758449834,0.004731822649833378,0.03759837788395549,0.037623532989265525,0.024655961223347594,0.28028692286492324,0.4099346247853006,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,beta,0.3658,500,0.3681634358124531,0.37071687357382965,0.0023634358124530594,0.001783241859549897,0.0049168735738296665,0.039874500182767024,0.039904656897853684,0.026961261054494368,0.2959157643410555,0.4277651715227838,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,a,0.5126121076233184,500,0.5126371851519724,0.5124899140475052,2.5077528653940086e-05,0.0003510038871309743,-0.0001221935758131676,0.007848685519915223,0.007840873009058955,0.0051138215220561944,0.4993140793828619,0.5254070923815096,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,gamma,0.17828649103139016,500,0.17937469118937355,0.18046895286410994,0.001088200157983397,0.0008559814409525447,0.0021824618327197787,0.019140326894481124,0.019152117088827993,0.013065137780513617,0.1444333029487856,0.20666910318575343,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,sigma_star,0.7370283018867925,500,0.7363876966272449,0.7345699696649826,-0.0006406052595476927,0.0009372939725416651,-0.0024583322218099113,0.020958530375039846,0.0209473590361426,0.014159973698811112,0.7075264141619936,0.7757731019531647,,,,,,,,,,,
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",dual,lnMstar,2.8979598554678856,500,2.9003921773172494,2.8956805573270543,0.0024323218493637134,0.006485579305126396,-0.0022792981408312762,0.14502196199728473,0.14489728400559382,0.0954954868846869,2.6681845846261063,3.1347034570717365,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,alpha,0.3478,500,0.3500879857878239,0.35052897186855886,0.0022879857878239096,0.001727254494165332,0.0027289718685588604,0.038622584633956965,0.03865172072087915,0.026459223128215303,0.2873180306961685,0.41149167256704827,1.0,0.71,0.0788476974181225,,,,0.0,0.020292855885754475,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,beta,0.3658,500,0.3671766705214505,0.3674663275322351,0.0013766705214504937,0.0017509471143425485,0.0016663275322351123,0.03915236772677036,0.03913741565994944,0.025132659235455712,0.3036449799306963,0.4301815046516231,1.0,0.72,0.08320471162656456,,,,0.0,0.020079840636817812,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,a,0.5126121076233184,500,0.5119861094679856,0.51169441576508,-0.000625998155332682,0.001145592603949976,-0.000917691858238423,0.025616229369531403,0.02559825576848349,0.01589669943435948,0.47494478723819655,0.553926281929973,1.0,0.906,0.0801128238966129,,,,0.0,0.013050976974924135,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,gamma,0.17828649103139016,500,0.1787489354165675,0.18001089746060733,0.0004624443851773482,0.0007678134909594585,0.0017244064292171735,0.017168831598267695,0.017157887273850415,0.011599400806485624,0.14975771382875958,0.20669410644217534,1.0,0.602,0.028827984801204954,,,,0.0,0.02189045454073533,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,sigma_star,0.7370283018867925,500,0.7365048418591322,0.7349399320616173,-0.0005234600276601979,0.0008355003569518678,-0.0020883698251751293,0.018682355933697155,0.01867100352920112,0.012709681573467135,0.7072014443739852,0.7674526680970869,1.0,0.604,0.030996853263127178,,,,0.0,0.02187162545399861,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",primal,lnMstar,2.8979598554678856,500,2.904270075911776,2.8832762649507924,0.0063102204438905095,0.01919140552220102,-0.014683590517093448,0.4291328733140633,0.4287499641923213,0.26192897589319464,2.1824762915161853,3.5393269388371484,1.0,0.948,1.6373430947621692,,,,0.0,0.009929350431926557,,0.0,-4.497326612706848e-05
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,alpha,0.3478,500,0.3500494435774502,0.34888103207501187,0.002249443577450248,0.0020227427903473307,0.0010810320750118674,0.04522990380214237,0.04524060903616664,0.03089790177913629,0.2784404388975032,0.42866746246968906,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,beta,0.3658,500,0.3680818528590855,0.3709823410845146,0.0022818528590854733,0.002065678076683694,0.005182341084514597,0.04618996599095764,0.04620013836342753,0.03061281546571165,0.2924421053358317,0.44482664198112987,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,a,0.5126121076233184,500,0.5125940644582342,0.5120826177576082,-1.8043165084126622e-05,0.00117362992142946,-0.0005294898657102198,0.026243162847440094,0.02621691275876303,0.01851033445592737,0.4694982101441545,0.5525306553302967,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,gamma,0.17828649103139016,500,0.17891941431584518,0.17925694687567884,0.000632923284455034,0.0009232647107401273,0.0009704558442886896,0.02064482654441605,0.02063388080819827,0.014458346230248331,0.1446038218270168,0.2137162545881823,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,sigma_star,0.7370283018867925,500,0.7364858436777669,0.7352534317565841,-0.0005424582090254459,0.001008417372397733,-0.0017748701302083836,0.022548897943730512,0.022532868299183745,0.015843914887094745,0.698971810474652,0.775462337750255,,,,,,,,,,,
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",dual,lnMstar,2.8979598554678856,500,2.9040279192990877,2.9068412083438027,0.006068063831201642,0.021766061099882238,0.00888135287591707,0.48670392221750525,0.4862548384178394,0.33324841399386784,2.186151961857587,3.7152732080384223,,,,,,,,,,,
