path,corpus,C,Mstar_point,Mstar_lo,Mstar_hi
Marin,DCLM,2.7640752859607925e+22,36.896788521147336,20.800095906234667,65.4503233692403
Marin,DCLM,3.0496839751840047e+22,37.62404636334602,21.055255375326574,67.23114203639788
Marin,DCLM,3.364804278571318e+22,38.36563889401593,21.31324461984063,69.06138760195181
Marin,DCLM,3.712485596940848e+22,39.121848658468615,21.574102245293208,70.94242091997286
Marin,DCLM,4.096092422155727e+22,39.89296377115313,21.837867085464563,72.8756408406669
Marin,DCLM,4.519336895116015e+22,40.67927802542734,22.104578216299547,74.86248524976561
Marin,DCLM,4.986314727929862e+22,41.48109100549248,22.374274969341286,76.90443213752134
Marin,DCLM,5.501544837880871e+22,42.29870820053403,22.646996944729697,79.00300069808124
Marin,DCLM,6.070013076727637e+22,43.13244112111282,22.922784023795177,81.1597524600438
Marin,DCLM,6.697220478500459e+22,43.982607417849536,23.201676381275547,83.37629244901665
Marin,DCLM,7.389236492687456e+22,44.849531002449424,23.483714497183485,85.65427038303156
Marin,DCLM,8.152757717943578e+22,45.73354217111176,23.76893916834925,87.99538190168693
Marin,DCLM,8.995172704685484e+22,46.63497773037194,24.057391519662783,90.40136982992298
Marin,DCLM,9.924633453663895e+22,47.55418112542454,24.349113015037712,92.87402547735807
Marin,DCLM,1.095013430239946e+23,48.49150257097471,24.644145468117838,95.41518997414173
Marin,DCLM,1.2081598962863416e+23,49.44729918466987,24.94253105274658,98.02675564431202
Marin,DCLM,1.332997655266006e+23,50.42193512316049,25.24431231321745,100.71066741766884
Marin,DCLM,1.4707347548999628e+23,51.41578172084295,25.549532174323538,103.46892428120788
Marin,DCLM,1.6227040690773158e+23,52.4292176313377,25.85823395122245,106.30358077119263
Marin,DCLM,1.790376195998145e+23,53.46262897175496,26.17046135913189,109.21674850696421
Marin,DCLM,1.9753736890666912e+23,54.516409469805176,26.48625852287123,112.21059776763371
Marin,DCLM,2.179486758246097e+23,55.59096061380811,26.805669986261936,115.28735911282159
Marin,DCLM,2.4046905938158805e+23,56.68669180565906,27.12874072140067,118.4493250486514
Marin,DCLM,2.653164480173288e+23,57.804020516810596,27.455516137816783,121.6988517402374
Marin,DCLM,2.927312884641416e+23,58.943372447328144,27.78604209152578,125.03836077193762
Marin,DCLM,3.2297887253593506e+23,60.1051816880806,28.120364893989603,128.47034095668286
Marin,DCLM,3.56351904341657e+23,61.289890886128525,28.45853132099428,131.99735019573373
Marin,DCLM,3.931733327658998e+23,62.49795141337182,28.80058862145415,135.6220173902463
Marin,DCLM,4.33799476626434e+23,63.72982353852107,29.146584526151898,139.34704440607248
Marin,DCLM,4.786234727506692e+23,64.98597660245959,29.49656725642332,143.17520809326592
Marin,DCLM,5.280790803378062e+23,66.26688919706088,29.850585532794543,147.10936236179217
Marin,DCLM,5.8264487842136085e+23,67.57304934753171,30.20868858357982,151.1524403149995
Marin,DCLM,6.428488970505828e+23,68.90495469834858,30.57092615344681,155.30745644243933
Marin,DCLM,7.092737270064659e+23,70.26311270285882,30.937348511956273,159.57750887367385
Marin,DCLM,7.825621574988284e+23,71.64804081662027,31.308006462083522,163.96578169475876
Marin,DCLM,8.634233964000107e+23,73.06026669454985,31.68295134872643,168.47554732912582
Marin,DCLM,9.52639933208176e+23,74.50032839195974,32.06223506720732,173.11016898465041
Marin,DCLM,1.051075111152586e+24,75.96877456955539,32.44591007177358,177.87310316873024
Marin,DCLM,1.1596814817157105e+24,77.46616470247356,32.83402938410236,182.76790227325364
Marin,DCLM,1.2795100224184836e+24,78.99306929344203,33.226646601814885,187.7982172313983
Marin,DCLM,1.4117203070684833e+24,80.55007009013933,33.623815907004825,192.96780024823576
Marin,DCLM,1.5575917268881748e+24,82.13776030684019,34.02559207478565,198.2805076071974
Marin,DCLM,1.7185358711092142e+24,83.75674485042865,34.43203048186128,203.740302554489
Marin,DCLM,1.8961101868391718e+24,85.40764055086596,34.843187115124046,209.35125826361863
Marin,DCLM,2.092033050386543e+24,87.09107639620268,35.25911858028485,215.11756088225886
Marin,DCLM,2.308200395888077e+24,88.80769377222072,35.67988211053816,221.04351266371305
Marin,DCLM,2.546704062153065e+24,90.55814670680085,36.10553557526691,227.13353518534095
Marin,DCLM,2.809852035265576e+24,92.34310211910602,36.536137488790025,233.3921726563452
Marin,DCLM,3.100190782831376e+24,94.16324007367591,36.97174701915618,239.82409531739486
Marin,DCLM,3.4205298959965136e+24,96.01925403953005,37.412423996987556,246.43410293463415
Marin,DCLM,3.7739692776973153e+24,97.91185115437915,37.858228924376476,253.22712839069214
Marin,DCLM,4.1639291402403257e+24,99.84175249404177,38.309222983837834,260.20824137537386
Marin,DCLM,4.594183102497722e+24,101.8096933471742,38.765468047321164,267.38265217880996
Marin,DCLM,5.068894706997238e+24,103.81642349541308,39.227026685284066,274.75571558989054
Marin,DCLM,5.592657710280533e+24,105.86270749904075,39.69396217583097,282.3329349029101
Marin,DCLM,6.170540536417887e+24,107.94932498828217,40.16633851391942,290.1199660354269
Marin,DCLM,6.808135323852344e+24,110.07707096034117,40.644220420636444,298.12262176040633
Marin,DCLM,7.511612040197942e+24,112.24675608229384,41.127673352548065,306.34687605583645
Marin,DCLM,8.287778188656761e+24,114.45920699995105,41.61676351112423,314.7988685750575
Marin,DCLM,9.144144683830643e+24,116.71526665280798,42.11155785224147,323.48490924115714
Marin,DCLM,1.0088998534404637e+25,119.01579459520386,42.61212409576634,332.41148296888286
Marin,DCLM,1.1131483036046788e+25,121.36166732380892,43.11853073522112,341.5852545175862
Marin,DCLM,1.2281686250548103e+25,123.75377861156944,43.63084704753521,351.01307347885916
Marin,DCLM,1.3550738627408657e+25,126.19303984823252,44.14914310288324,360.70197940257685
Marin,DCLM,1.4950920712548661e+25,128.68038038758377,44.67348977461336,370.65920706519455
Marin,DCLM,1.6495781986436588e+25,131.21674790153,45.20395874926715,380.8921918842521
Marin,DCLM,1.8200271981621495e+25,133.8031087411598,45.74062253669366,391.408575483126
Marin,DCLM,2.008088494848936e+25,136.44044830492146,46.28355448025939,402.2162114102092
Marin,DCLM,2.215581946916289e+25,139.12977141405855,46.832828767157125,413.3231710167997
Marin,DCLM,2.4445154564120037e+25,141.87210269544335,47.38852043881439,424.73774949809354
Marin,DCLM,2.697104399570649e+25,144.66848697195968,47.95070540140524,436.46847210182494
Marin,DCLM,2.9757930648802013e+25,147.51998966057639,48.51946043646579,448.52410050917973
Marin,DCLM,3.2832783063194664e+25,150.4276971782709,49.094863211617195,460.9136393927878
Marin,DCLM,3.622535640656854e+25,153.39271735595077,49.67699229139633,473.64634315668303
Marin,DCLM,3.996848041352849e+25,156.41617986053572,50.265927148197704,486.7317228633013
Marin,Nemotron-CC,2.9999999999999954e+20,15.5155295748299,11.827216494298774,20.354041722620387
Marin,Nemotron-CC,3.309986515932322e+20,15.821349973065734,11.999913738447129,20.85974286366992
Marin,Nemotron-CC,3.6520035785512957e+20,16.133198274862732,12.173544465773897,21.38079729431434
Marin,Nemotron-CC,4.029360867047131e+20,16.451193293817166,12.348163359838894,21.917572103942906
Marin,Nemotron-CC,4.445710045917163e+20,16.775456185412686,12.523824899276583,22.4704459294186
Marin,Nemotron-CC,4.9050801019102324e+20,17.106110493180132,12.700583172217836,23.03980945103239
Marin,Nemotron-CC,5.4119163322969444e+20,17.44328219576753,12.878491729997966,23.626065857731355
Marin,Nemotron-CC,5.971123361752317e+20,17.787099754937664,13.057603475081521,24.22963128692559
Marin,Nemotron-CC,6.588112604122891e+20,18.13769416451167,13.237970578451803,24.850935243869905
Marin,Nemotron-CC,7.268854628363526e+20,18.495199000277577,13.419644422097626,25.490421005238478
Marin,Nemotron-CC,8.019936935385243e+20,18.859750470882364,13.602675562648672,26.14854601109729
Marin,Nemotron-CC,8.848627704917597e+20,19.23148746972708,13.787113712638767,26.825782249059486
Marin,Nemotron-CC,9.762946129260889e+20,19.61055162788517,13.973007736295806,27.52261663399742
Marin,Nemotron-CC,1.0771740014542415e+21,19.997087368063408,14.160405657154415,28.239551386292636
Marin,Nemotron-CC,1.1884771400421362e+21,20.39124195962687,14.349354675157647,28.977104411246238
Marin,Nemotron-CC,1.3112811026777716e+21,20.793165574708183,14.539901191249982,29.735809681940502
Marin,Nemotron-CC,1.4467742561534324e+21,21.203011345422755,14.732090837766458,30.51621762755064
Marin,Nemotron-CC,1.5962677598219726e+21,21.620935422211968,14.925968513190785,31.318895528845545
Marin,Nemotron-CC,1.7612082536094108e+21,22.047097033336005,15.121578420090167,32.144427922388466
Marin,Nemotron-CC,1.9431918570652906e+21,22.481658545539677,15.318964105239441,32.99341701475559
Marin,Nemotron-CC,2.1439796149185518e+21,22.92478552591378,15.518168501123071,33.86648310792034
Marin,Nemotron-CC,2.3655145386047297e+21,23.376646804975714,15.719233968154679,34.764265036811615
Marin,Nemotron-CC,2.609940408674512e+21,23.837414540993805,15.922202337082508,35.687420619935466
Marin,Nemotron-CC,2.879622520033201e+21,24.30726428557913,16.12711495115707,36.63662712384894
Marin,Nemotron-CC,3.1771705707616545e+21,24.786375050570275,16.334012707729084,37.61258174219626
Marin,Nemotron-CC,3.505463916012722e+21,25.274929376236713,16.54293609902181,38.616002089951095
Marin,Nemotron-CC,3.8676794313631476e+21,25.773113400826016,16.75392525188457,39.647626713454436
Marin,Nemotron-CC,4.2673222552536094e+21,26.28111693148245,16.967019966387618,40.70821561679975
Marin,Nemotron-CC,4.708259708009159e+21,26.799133516562964,17.18225975315979,41.798550805082186
Marin,Nemotron-CC,5.194758715672597e+21,27.32736051937865,17.39968386940664,42.91943684500756
Marin,Nemotron-CC,5.73152710079941e+21,27.86599919339001,17.6193313535741,44.07170144334087
Marin,Nemotron-CC,6.323759139782295e+21,28.415254758884043,17.841241058645295,45.256196043661944
Marin,Nemotron-CC,6.97718582756107e+21,28.9753364811626,18.06545168407618,46.47379644189204
Marin,Nemotron-CC,7.698130336127147e+21,29.54645775027237,18.29200180638987,47.72540342105538
Marin,Nemotron-CC,8.49356920349015e+21,30.128836162305763,18.52092990845939,49.01194340573863
Marin,Nemotron-CC,9.371199845230157e+21,30.722693602304847,18.7522744075179,50.3343691367216
Marin,Nemotron-CC,1.0339515041939718e+22,31.328256328799025,18.98607368194011,51.69366036625666
Marin,Nemotron-CC,1.1407885123366645e+22,31.945755060008953,19.222366096843622,53.090824574486824
Marin,Nemotron-CC,1.2586648644549618e+22,32.575425061750025,19.46119002856143,54.52689770750533
Marin,Nemotron-CC,1.388721243141238e+22,33.2175062370679,19.702583888037935,56.00294493757013
Marin,Nemotron-CC,1.5322161963954254e+22,33.8722432176413,19.946586143202158,57.52006144600637
Marin,Nemotron-CC,1.6905383165206708e+22,34.539885456986156,20.19323534037124,59.079373229341606
Marin,Nemotron-CC,1.865219677450119e+22,35.220687325496755,20.44257012473671,60.68203792923932
Marin,Nemotron-CC,2.057950660537194e+22,35.91490820736066,20.694629259985394,62.329245686813195
Marin,Nemotron-CC,2.2705963122773794e+22,36.62281259938324,20.94945164710457,64.0222200219219
Marin,Nemotron-CC,2.505214392254598e+22,37.34467021176077,21.20707634242038,65.76221873806874
Marin,Nemotron-CC,2.7640752859607925e+22,38.08075607083932,21.467542574915555,67.55053485354368
Marin,Nemotron-CC,3.0496839751840047e+22,38.831350623899134,21.730889762871627,69.38849755947287
Marin,Nemotron-CC,3.364804278571318e+22,39.59673984600476,21.99715752987819,71.27747320546025
Marin,Nemotron-CC,3.712485596940848e+22,40.37721534896093,22.26638572024995,73.21886631352515
Marin,Nemotron-CC,4.096092422155727e+22,41.173074492415836,22.53861441389012,75.21412062106579
Marin,Nemotron-CC,4.519336895116015e+22,41.984620497154914,22.81388394063724,77.26472015360326
Marin,Nemotron-CC,4.986314727929862e+22,42.81216256062728,23.092234894129952,79.3721903280784
Marin,Nemotron-CC,5.501544837880871e+22,43.65601597474908,23.37370814522253,81.53809908750367
Marin,Nemotron-CC,6.070013076727637e+22,44.51650224602964,23.658344854982854,83.76405806779746
Marin,Nemotron-CC,6.697220478500459e+22,45.39394921806422,23.946186487301205,86.05172379764711
Marin,Nemotron-CC,7.389236492687456e+22,46.2886911964422,24.237274821138527,88.4027989322826
Marin,Nemotron-CC,8.152757717943578e+22,47.201069076116845,24.53165196243969,90.81903352206142
Marin,Nemotron-CC,8.995172704685484e+22,48.13143047128521,24.829360355736156,93.30222631679544
Marin,Nemotron-CC,9.924633453663895e+22,49.08012984782913,25.13044279546194,95.85422610678233
Marin,Nemotron-CC,1.095013430239946e+23,50.047528658365344,25.434942437003556,98.4769331015235
Marin,Nemotron-CC,1.2081598962863416e+23,51.033995479958705,25.742902807505413,101.17230034715067
Marin,Nemotron-CC,1.332997655266006e+23,52.03990615454933,26.05436781644936,103.94233518360468
Marin,Nemotron-CC,1.4707347548999628e+23,53.065643932147175,26.369381766026425,106.78910074264371
Marin,Nemotron-CC,1.6227040690773158e+23,54.11159961685021,26.687989361318476,109.71471748779382
Marin,Nemotron-CC,1.790376195998145e+23,55.17817171573937,27.010235720304863,112.72136479737672
Marin,Nemotron-CC,1.9753736890666912e+23,56.26576659070948,27.336166383710083,115.81128259179589
Marin,Nemotron-CC,2.179486758246097e+23,57.374798613292256,27.66582732470607,118.9867730062837
Marin,Nemotron-CC,2.4046905938158805e+23,58.505690322530604,27.999264958482613,122.25020211035397
Marin,Nemotron-CC,2.653164480173288e+23,59.65887258596587,28.336526151698866,125.60400167524152
Marin,Nemotron-CC,2.927312884641416e+23,60.83478476379704,28.677658231827184,129.0506709906388
Marin,Nemotron-CC,3.2297887253593506e+23,62.03387487627612,29.022708996401086,132.5927787320843
Marin,Nemotron-CC,3.56351904341657e+23,63.256599774403426,29.371726722177748,136.23296488039682
Marin,Nemotron-CC,3.931733327658998e+23,64.50342531398648,29.72476017422457,139.97394269457962
Marin,Nemotron-CC,4.33799476626434e+23,65.77482653313015,30.08185861493985,143.81850073966956
Marin,Nemotron-CC,4.786234727506692e+23,67.07128783322578,30.443071813016257,147.7695049710461
Marin,Nemotron-CC,5.280790803378062e+23,68.39330316350636,30.80845005235502,151.82990087674753
Marin,Nemotron-CC,5.8264487842136085e+23,69.7413762092411,31.178044140939797,156.00271567940274
Marin,Nemotron-CC,6.428488970505828e+23,71.1160205836378,31.551905419676594,160.29106059941515
Marin,Nemotron-CC,7.092737270064659e+23,72.51776002352894,31.93008577120784,164.69813318109357
Marin,Nemotron-CC,7.825621574988284e+23,73.94712858891424,32.312637628706845,169.22721968346644
Marin,Nemotron-CC,8.634233964000107e+23,75.40467086643625,32.699613984659145,173.8816975375634
Marin,Nemotron-CC,9.52639933208176e+23,76.89094217686743,33.091068399637145,178.66503787200776
Marin,Nemotron-CC,1.051075111152586e+24,78.40650878668568,33.48705501107331,183.58080810879818
Marin,Nemotron-CC,1.1596814817157105e+24,79.95194812382077,33.88762854203799,188.6326746312268
Marin,Nemotron-CC,1.2795100224184836e+24,81.52784899765398,34.29284431002693,193.82440552593079
Marin,Nemotron-CC,1.4117203070684833e+24,83.1348118233522,34.702758235763156,199.15987340111755
Marin,Nemotron-CC,1.5575917268881748e+24,84.77344885062608,35.11742685201875,204.64305828308696
Marin,Nemotron-CC,1.7185358711092142e+24,86.44438439699525,35.53690731246036,210.27805059320218
Marin,Nemotron-CC,1.8961101868391718e+24,88.14825508565202,35.96125740052325,216.06905420754612
Marin,Nemotron-CC,2.092033050386543e+24,89.88571008801442,36.39053553831829,222.02038960155275
Marin,Nemotron-CC,2.308200395888077e+24,91.65741137105807,36.82480079557497,228.13649708195777
Marin,Nemotron-CC,2.546704062153065e+24,93.4640339495252,37.264112898625704,234.4219401084995
Marin,Nemotron-CC,2.809852035265576e+24,95.30626614310368,37.708532239433936,240.8814087078471
Marin,Nemotron-CC,3.100190782831376e+24,97.1848098386756,38.1581198846703,247.51972298231448
Marin,Nemotron-CC,3.4205298959965136e+24,99.10038075773414,38.61293758483986,254.34183671598564
Marin,Nemotron-CC,3.7739692776973153e+24,101.0537087290733,39.07304778346448,261.3528410809558
Marin,Nemotron-CC,4.1639291402403257e+24,103.04553796684992,39.53851362632242,268.557968446452
Marin,Nemotron-CC,4.594183102497722e+24,105.0766273541287,40.00939897074946,275.96259629369797
Marin,Nemotron-CC,5.068894706997238e+24,107.14775073201524,40.485768395003824,283.5722512394466
Marin,Nemotron-CC,5.592657710280533e+24,109.2596971944871,40.96768720769789,291.3926131711898
Marin,Nemotron-CC,6.170540536417887e+24,111.41327138903813,41.455221457299935,299.42951949715484
Marin,Nemotron-CC,6.808135323852344e+24,113.60929382324665,41.94843794170825,307.6889695142525
Marin,Nemotron-CC,7.511612040197942e+24,115.84860117738813,42.44740421790073,316.1771288972656
Marin,Nemotron-CC,8.287778188656761e+24,118.13204662320844,42.95218861166205,324.90033431262424
Marin,Nemotron-CC,9.144144683830643e+24,120.46050014897983,43.46286022739137,333.8650981602298
Marin,Nemotron-CC,1.0088998534404637e+25,122.8348488909663,43.97948895799327,343.07811344688696
Marin,Nemotron-CC,1.1131483036046788e+25,125.25599747141922,44.502145494853636,352.54625879497223
Marin,Nemotron-CC,1.2281686250548103e+25,127.72486834323779,45.030901337903856,362.27660359011617
Marin,Nemotron-CC,1.3550738627408657e+25,130.24240214142137,45.56582880577478,372.27641327173444
Marin,Nemotron-CC,1.4950920712548661e+25,132.80955804144915,46.10700104604348,382.5531547703782
Marin,Nemotron-CC,1.6495781986436588e+25,135.42731412472543,46.654492045574855,393.1145020959808
Marin,Nemotron-CC,1.8200271981621495e+25,138.0966677512249,47.20837664095981,403.9683420811749
Marin,Nemotron-CC,2.008088494848936e+25,140.8186359394866,47.76873052905345,415.122780283996
Marin,Nemotron-CC,2.215581946916289e+25,143.5942557540952,48.33563027761418,426.58614705438083
Marin,Nemotron-CC,2.4445154564120037e+25,146.42458470080007,48.909153336046494,438.3670037690097
Marin,Nemotron-CC,2.697104399570649e+25,149.3107011294241,49.48937804624982,450.4741492391733
Marin,Nemotron-CC,2.9757930648802013e+25,152.25370464471158,50.07638365357494,462.91662629643935
Marin,Nemotron-CC,3.2832783063194664e+25,155.25471652527693,50.67025031789089,475.7037285610831
Marin,Nemotron-CC,3.622535640656854e+25,158.3148801508083,51.27105912476317,488.84500739832475
Marin,Nemotron-CC,3.996848041352849e+25,161.43536143769424,51.878892096747,502.3502790676041
Marin,Comma,2.9999999999999954e+20,20.803111328909182,15.265540042848126,28.349435378523744
Marin,Comma,3.309986515932322e+20,21.21315313640715,15.493127709715463,29.044998170800262
Marin,Comma,3.6520035785512957e+20,21.631277113982392,15.722152858848542,29.761328094361716
Marin,Comma,4.029360867047131e+20,22.057642566056895,15.952668345212059,30.498947576876827
Marin,Comma,4.445710045917163e+20,22.492411937038526,16.184727842474064,31.258393694935176
Marin,Comma,4.9050801019102324e+20,22.935750873211767,16.418385631517832,32.04021880861393
Marin,Comma,5.4119163322969444e+20,23.387828285848865,16.65369641719922,32.84499117946236
Marin,Comma,5.971123361752317e+20,23.84881641556461,16.89071517125449,33.67329557432002
Marin,Comma,6.588112604122891e+20,24.31889089793955,17.12949699916328,34.525733857495965
Marin,Comma,7.268854628363526e+20,24.798230830437024,17.37009702874711,35.402925573870164
Marin,Comma,8.019936935385243e+20,25.287018840638865,17.612570318318905,36.305508525450584
Marin,Comma,8.848627704917597e+20,25.785441155826003,17.85697178227819,37.234139343851226
Marin,Comma,9.762946129260889e+20,26.293687673930968,18.103356132157487,38.18949406105706
Marin,Comma,1.0771740014542415e+21,26.811952035888357,18.351777831255436,39.172268680717764
Marin,Comma,1.1884771400421362e+21,27.340431699411877,18.60229106113552,40.18317975208463
Marin,Comma,1.3112811026777716e+21,27.879328014225287,18.854949698416675,41.22296494856395
Marin,Comma,1.4467742561534324e+21,28.428846298776094,19.109807300429733,42.29238365272583
Marin,Comma,1.5962677598219726e+21,28.98919591846176,19.366917098458494,43.39221754947509
Marin,Comma,1.7612082536094108e+21,29.560590365397214,19.626331997420547,44.5232712289622
Marin,Comma,1.9431918570652906e+21,30.143247339755195,19.888104580973785,45.68637280069903
Marin,Comma,2.1439796149185518e+21,30.737388832709467,20.15228712115336,46.88237452023263
Marin,Comma,2.3655145386047297e+21,31.343241211012963,20.41893159175511,48.1121534296349
Marin,Comma,2.609940408674512e+21,31.96103530324322,20.68808968478135,49.376612012978896
Marin,Comma,2.879622520033201e+21,32.591006487747585,20.95981282935536,50.67667886789394
Marin,Comma,3.1771705707616545e+21,33.233394782321724,21.234152212592633,52.013309394225054
Marin,Comma,3.505463916012722e+21,33.888444935656274,21.51115880198878,53.387486500765895
Marin,Comma,3.8676794313631476e+21,34.556406520585234,21.790883368948187,54.80022133098065
Marin,Comma,4.2673222552536094e+21,35.237534029173055,22.07337651313436,56.252554008594394
Marin,Comma,4.708259708009159e+21,35.93208696967553,22.358688687372048,57.745554403891916
Marin,Comma,5.194758715672597e+21,36.64032996541171,22.646870222874682,59.280322921541185
Marin,Comma,5.73152710079941e+21,37.36253285558521,22.93797135460883,60.857991310735514
Marin,Comma,6.323759139782295e+21,38.09897079809228,23.232042246639388,62.4797234984306
Marin,Comma,6.97718582756107e+21,38.849924374356235,23.529133017327936,64.14671644644405
Marin,Comma,7.698130336127147e+21,39.61567969622889,23.829293764281072,65.86020103317782
Marin,Comma,8.49356920349015e+21,40.39652851499805,24.13257458896583,67.62144296071908
Marin,Comma,9.371199845230157e+21,41.19276833254469,24.43902562092794,69.4317436880803
Marin,Comma,1.0339515041939718e+22,42.00470251469034,24.74869704156305,71.29244139133873
Marin,Comma,1.1407885123366645e+22,42.832640406778744,25.06163910740425,73.20491195144486
Marin,Comma,1.2586648644549618e+22,43.6768974515363,25.377902172900345,75.17056997048063
Marin,Comma,1.388721243141238e+22,44.537795309254506,25.6975367126675,77.190869817154
Marin,Comma,1.5322161963954254e+22,45.415661980342435,26.02059334320564,79.26730670233898
Marin,Comma,1.6905383165206708e+22,46.31083193029406,26.34712284407638,81.40141778547688
Marin,Comma,1.865219677450119e+22,47.2236462171187,26.677176178544673,83.5947833126784
Marin,Comma,2.057950660537194e+22,48.15445262128404,27.010804513691035,85.84902778738513
Marin,Comma,2.2705963122773794e+22,49.10360577821913,27.34805924000368,88.16582117446194
Marin,Comma,2.505214392254598e+22,50.07146731343038,27.688991990463858,90.54688013862672
Marin,Comma,2.7640752859607925e+22,51.0584059802799,28.033654659138556,92.9939693181336
Marin,Comma,3.0496839751840047e+22,52.06479780047965,28.38209941929715,95.50890263465786
Marin,Comma,3.364804278571318e+22,53.09102620735538,28.734378741069865,98.09354464035818
Marin,Comma,3.712485596940848e+22,54.137482191933735,29.090545408666124,100.7498119031083
Marin,Comma,4.096092422155727e+22,55.20456445190901,29.450652537171877,103.47967443092956
Marin,Comma,4.519336895116015e+22,56.29267954354636,29.814753588945702,106.28515713667716
Marin,Comma,4.986314727929862e+22,57.40224203657906,30.18290238963254,109.16834134406511
Marin,Comma,5.501544837880871e+22,58.533674672158256,30.555153143814902,112.13136633614297
Marin,Comma,6.070013076727637e+22,59.68740852391714,30.931560450320866,115.17643094737629
Marin,Comma,6.697220478500459e+22,60.86388316220863,31.312179317207544,118.305795200503
Marin,Comma,7.389236492687456e+22,62.06354682158137,31.697065176439242,121.5217819893865
Marin,Comma,8.152757717943578e+22,63.286856571555774,32.086273898277575,124.82677880910563
Marin,Comma,8.995172704685484e+22,64.53427849076661,32.47986180540224,128.22323953457007
Marin,Comma,9.924633453663895e+22,65.80628784453862,32.87788568677927,131.71368624897988
Marin,Comma,1.095013430239946e+23,67.10336926596081,33.280402811292916,135.30071112348296
Marin,Comma,1.2081598962863416e+23,68.42601694053153,33.6874709411584,138.98697834943206
Marin,Comma,1.332997655266006e+23,69.77473479444184,34.099148345129905,142.77522612467314
Marin,Comma,1.4707347548999628e+23,71.15003668657016,34.5154938115192,146.66826869534106
Marin,Comma,1.6227040690773158e+23,72.55244660426202,34.93656666103984,150.66899845468726
Marin,Comma,1.790376195998145e+23,73.9824988629676,35.362426759489644,154.78038810049125
Marin,Comma,1.9753736890666912e+23,75.44073830981571,35.79313453028581,159.00549285267226
Marin,Comma,2.179486758246097e+23,76.92772053119876,36.22875096686445,163.34745273274328
Marin,Comma,2.4046905938158805e+23,78.44401206445012,36.669337644957444,167.80949490681027
Marin,Comma,2.653164480173288e+23,79.99019061369432,37.114956734758124,172.39493609386398
Marin,Comma,2.927312884641416e+23,81.56684526995089,37.56567101298654,177.10718504115368
Marin,Comma,3.2297887253593506e+23,83.17457673557644,38.02154387486561,181.94974506849232
Marin,Comma,3.56351904341657e+23,84.81399755313168,38.482639346017976,186.9262166833931
Marin,Comma,3.931733327658998e+23,86.48573233875908,38.949022094294044,192.0403002689829
Marin,Comma,4.33799476626434e+23,88.19041802015951,39.42075744153929,197.2957988466997
Marin,Comma,4.786234727506692e+23,89.92870407926154,39.89791137531148,202.69662091584235
Marin,Comma,5.280790803378062e+23,91.70125279967175,40.38055056055507,208.24678337208172
Marin,Comma,5.8264487842136085e+23,93.50873951900452,40.868742351242005,213.95041450712296
Marin,Comma,6.428488970505828e+23,95.35185288618382,41.36255480198595,219.81175709175253
Marin,Comma,7.092737270064659e+23,97.23129512381666,41.862056679638165,225.83517154457326
Marin,Comma,7.825621574988284e+23,99.14778229573967,42.367317474872365,232.0251391888013
Marin,Comma,8.634233964000107e+23,101.1020445798368,42.87840741376464,238.3862655995477
Marin,Comma,9.52639933208176e+23,103.09482654623649,43.39539746937637,244.92328404409773
Marin,Comma,1.051075111152586e+24,105.1268874409915,43.91835937334566,251.64105901775162
Marin,Comma,1.1596814817157105e+24,107.19900147534929,44.44736562749358,258.5445898778673
Marin,Comma,1.2795100224184836e+24,109.3119581207261,44.98248951545165,265.63901457883554
Marin,Comma,1.4117203070684833e+24,111.46656240949304,45.52380511431561,272.9296135107619
Marin,Comma,1.5575917268881748e+24,113.66363524169275,46.07138730633162,280.4218134447419
Marin,Comma,1.7185358711092142e+24,115.90401369780035,46.625311790619655,288.12119158766814
Marin,Comma,1.8961101868391718e+24,118.18855135764886,47.18565509493923,296.03347974960633
Marin,Comma,2.092033050386543e+24,120.51811862564276,47.752494587503186,304.1645686268625
Marin,Comma,2.308200395888077e+24,122.89360306237894,48.32590848884308,312.5205122039312
Marin,Comma,2.546704062153065e+24,125.31590972280658,48.90597588373175,321.1075322776345
Marin,Comma,2.809852035265576e+24,127.78596150105119,49.49277673316713,329.9320231068232
Marin,Comma,3.100190782831376e+24,130.3046994820351,50.08639188642161,339.00055619112305
Marin,Comma,3.4205298959965136e+24,132.8730833000288,50.68690309316123,348.31988518230213
Marin,Comma,3.7739692776973153e+24,135.49209150427092,51.29439301563899,357.8969509319388
Marin,Comma,4.1639291402403257e+24,138.16272193179182,51.90894524096553,367.73888667914997
Marin,Comma,4.594183102497722e+24,140.8859920875894,52.530644293462245,377.8530233822888
Marin,Comma,5.068894706997238e+24,143.66293953229513,53.15957564709905,388.2468951985731
Marin,Comma,5.592657710280533e+24,146.49462227748288,53.79582573802176,398.9282451157623
Marin,Comma,6.170540536417887e+24,149.38211918877036,54.439481977172306,409.90503074010104
Marin,Comma,6.808135323852344e+24,152.3265303968631,55.09063276300448,421.1854302448389
Marin,Comma,7.511612040197942e+24,155.32897771670338,55.74936749429985,432.77784848380634
Marin,Comma,8.287778188656761e+24,158.39060507487955,56.41577658308647,444.6909232746031
Marin,Comma,9.144144683830643e+24,161.51257894545844,57.08995146766368,456.9335318561008
Marin,Comma,1.0088998534404637e+25,164.69608879441193,57.771984625736316,469.5147975251181
Marin,Comma,1.1131483036046788e+25,167.94234753279875,58.46196958766146,482.4440964571951
Marin,Comma,1.2281686250548103e+25,171.25259197888337,59.16000094981128,495.7310647166152
Marin,Comma,1.3550738627408657e+25,174.62808332936012,59.866174388054,509.38560546088723
