set,series,tau,share
S2(a),"training compute (decisions, 56)",2.0930500376072962,0.15777621039044287
S2(a),"training compute (decisions, 56)",2.100912349095156,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1088041944884757,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.116725684728111,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.124676931171656,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1326580455950066,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.140669140193933,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1487103275856567,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1567817208104323,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.164883433333139,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1730155790448733,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.181178272264551,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.189371627740515,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.1975957606521477,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.2058507866114887,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.214136821664863,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.2224539822945104,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.2308023854202235,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.239182148400991,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.247593389036647,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.256036225569529,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.2645107766861385,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.273017161518809,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.2815554996473812,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.290125911100886,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.298728516359229,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3073634363548843,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.316030792474597,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3247307065610885,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3334633009147674,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3422286982954503,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3510270219240894,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3598583954845007,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3687229431251065,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3776207894606776,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3865520595740866,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.3955168790180665,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.404515373816976,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4135476704685694,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.422613895945776,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4317141776984843,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.440848643655336,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4500174222255215,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4592206423005853,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.468458433256241,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4777309249541855,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4870382477439277,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.4963805324646207,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5057579104468997,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5151705135147293,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5246184739872555,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.534101924680668,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5436209989100647,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5531758304913272,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.562766553743002,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.572393303488188,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5820562150564323,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.5917554242856324,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.6014910675239467,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.611263281631709,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.6210722039833554,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.6309179724693528,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.6408007254981385,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.650720601998066,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.660677741419358,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.6706722837360672,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.680704369448042,0.14526816663387287
S2(a),"training compute (decisions, 56)",2.690774139582903,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.700881735698027,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.711027299882534,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.721210974759287,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7314329034868963,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7416932297617302,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7519920978199375,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7623296524394747,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.77270603894214,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7831214031956173,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.7935758916155256,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.8040696511674787,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.814602829369151,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.82517557429235,0.1452547437232327
S2(a),"training compute (decisions, 56)",2.8357880345650974,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.8464403593737226,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.8571326984649543,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.86786520214803,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.878638021296806,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.889451307351881,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.900305212322722,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.911199888789804,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9221354899067533,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.933112169402501,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9441300815834435,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9551893813356127,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9662902241268525,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9774327660090045,0.14482958193108322
S2(a),"training compute (decisions, 56)",2.9886171636201024,0.144351424056213
S2(a),"training compute (decisions, 56)",2.999843574186573,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.011112155525447,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.0224230660465765,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.0337764647548635,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.045172511252496,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.0566113657411855,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.068093189024428,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.0796181425097577,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.0911863882110198,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.1027980887506454,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.1144534073619394,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.1261525078913754,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.137895554800896,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.1496827131702294,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.161514148699206,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.1733900277100897,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.185310517149916,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.197275784592838,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.2092859982424833,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.2213413269343167,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.233441940138016,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.2455880079598525,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.257779701145083,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.270017191080351,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.2823006497960927,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.2946302499689604,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.307006164924245,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.319428568638315,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.331897635741064,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.3444135415183607,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.356976461914518,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.369586573534763,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.382244053647722,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.394949080187909,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4077018317582324,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4205024876325005,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4333512277579445,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.446248232757748,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.459193683933585,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4721877632681695,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4852306534278132,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.4983225377649947,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5114636003209343,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5246540258281844,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5378939997132237,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5511837080990665,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.564523337807875,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5779130763635907,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.5913531119945667,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.6048436336362166,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.6183848309336675,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.631976894244428,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.6456200146410644,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.659314383913885,0.14166976001542939
S2(a),"training compute (decisions, 56)",3.6730601945736376,0.140986704997401
S2(a),"training compute (decisions, 56)",3.686857639854215,0.140986704997401
S2(a),"training compute (decisions, 56)",3.7007069137153734,0.140986704997401
S2(a),"training compute (decisions, 56)",3.714608210845455,0.140986704997401
S2(a),"training compute (decisions, 56)",3.728561726664129,0.140986704997401
S2(a),"training compute (decisions, 56)",3.7425676573251363,0.140986704997401
S2(a),"training compute (decisions, 56)",3.756626199719048,0.140986704997401
S2(a),"training compute (decisions, 56)",3.7707375514760333,0.140986704997401
S2(a),"training compute (decisions, 56)",3.784901910968636,0.140986704997401
S2(a),"training compute (decisions, 56)",3.799119477314566,0.140986704997401
S2(a),"training compute (decisions, 56)",3.8133904503794955,0.140986704997401
S2(a),"training compute (decisions, 56)",3.827715030779871,0.140986704997401
S2(a),"training compute (decisions, 56)",3.842093419885733,0.140986704997401
S2(a),"training compute (decisions, 56)",3.856525819823544,0.140986704997401
S2(a),"training compute (decisions, 56)",3.8710124334790352,0.140986704997401
S2(a),"training compute (decisions, 56)",3.885553464500054,0.140986704997401
S2(a),"training compute (decisions, 56)",3.900149117299428,0.140986704997401
S2(a),"training compute (decisions, 56)",3.914799597057841,0.140986704997401
S2(a),"training compute (decisions, 56)",3.9295051097267133,0.140986704997401
S2(a),"training compute (decisions, 56)",3.9442658620311,0.140986704997401
S2(a),"training compute (decisions, 56)",3.959082061472597,0.140986704997401
S2(a),"training compute (decisions, 56)",3.9739539163322544,0.140986704997401
S2(a),"training compute (decisions, 56)",3.98888163567351,0.140986704997401
S2(a),"training compute (decisions, 56)",4.003865429345123,0.140986704997401
S2(a),"training compute (decisions, 56)",4.018905507984128,0.140986704997401
S2(a),"training compute (decisions, 56)",4.034002083018794,0.140986704997401
S2(a),"training compute (decisions, 56)",4.049155366671595,0.140986704997401
S2(a),"training compute (decisions, 56)",4.064365571962199,0.140986704997401
S2(a),"training compute (decisions, 56)",4.079632912710455,0.140986704997401
S2(a),"training compute (decisions, 56)",4.094957603539406,0.140986704997401
S2(a),"training compute (decisions, 56)",4.1103398598783,0.140986704997401
S2(a),"training compute (decisions, 56)",4.125779897965623,0.140986704997401
S2(a),"training compute (decisions, 56)",4.1412779348521385,0.140986704997401
S2(a),"training compute (decisions, 56)",4.1568341884039315,0.140986704997401
S2(a),"training compute (decisions, 56)",4.172448877305483,0.140986704997401
S2(a),"training compute (decisions, 56)",4.188122221062734,0.140986704997401
S2(a),"training compute (decisions, 56)",4.20385444000618,0.140986704997401
S2(a),"training compute (decisions, 56)",4.219645755293958,0.140986704997401
S2(a),"training compute (decisions, 56)",4.235496388914965,0.140986704997401
S2(a),"training compute (decisions, 56)",4.2514065636919725,0.140986704997401
S2(a),"training compute (decisions, 56)",4.267376503284765,0.140986704997401
S2(a),"training compute (decisions, 56)",4.283406432193275,0.140986704997401
S2(a),"training compute (decisions, 56)",4.299496575760749,0.140986704997401
S2(a),"training compute (decisions, 56)",4.315647160176907,0.140986704997401
S2(a),"training compute (decisions, 56)",4.331858412481127,0.140986704997401
S2(a),"training compute (decisions, 56)",4.348130560565636,0.140986704997401
S2(a),"training compute (decisions, 56)",4.3644638331787124,0.140986704997401
S2(a),"training compute (decisions, 56)",4.380858459927904,0.140986704997401
S2(a),"training compute (decisions, 56)",4.397314671283249,0.140986704997401
S2(a),"training compute (decisions, 56)",4.4,0.140986704997401
S2(a),"training compute (decisions, 56)",4.413832698580527,0.140986704997401
S2(a),"training compute (decisions, 56)",4.430412774024502,0.140986704997401
S2(a),"training compute (decisions, 56)",4.447055130692188,0.140986704997401
S2(a),"training compute (decisions, 56)",4.46376000253613,0.140986704997401
S2(a),"training compute (decisions, 56)",4.48052762438769,0.140986704997401
S2(a),"training compute (decisions, 56)",4.4973582319603445,0.140986704997401
S2(a),"training compute (decisions, 56)",4.514252061853004,0.140986704997401
S2(a),"training compute (decisions, 56)",4.53120935155334,0.140986704997401
S2(a),"training compute (decisions, 56)",4.548230339441113,0.140986704997401
S2(a),"training compute (decisions, 56)",4.565315264791536,0.140986704997401
S2(a),"training compute (decisions, 56)",4.582464367778632,0.140986704997401
S2(a),"training compute (decisions, 56)",4.5996778894786114,0.140986704997401
S2(a),"training compute (decisions, 56)",4.616956071873259,0.140986704997401
S2(a),"training compute (decisions, 56)",4.634299157853341,0.140986704997401
S2(a),"training compute (decisions, 56)",4.65170739122201,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.669181016698245,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.68672027992028,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.7043254274490645,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.7219967067717254,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.73973436630505,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.757538655398972,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.775409824340084,0.14086802293123793
S2(a),"training compute (decisions, 56)",4.793348124355152,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.811353807614647,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.829427127236291,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.847568337288612,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.865777692794523,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.884055449734899,0.11853530949096512
S2(a),"training compute (decisions, 56)",4.902401865052181,0.11407836433148943
S2(a),"training compute (decisions, 56)",4.920817196653985,0.11407836433148943
S2(a),"training compute (decisions, 56)",4.939301703416729,0.11407836433148943
S2(a),"training compute (decisions, 56)",4.9578556451892695,0.11407836433148943
S2(a),"training compute (decisions, 56)",4.97647928279656,0.11407836433148943
S2(a),"training compute (decisions, 56)",4.995172878043311,0.11407836433148943
S2(a),"training compute (decisions, 56)",5.013936693717677,0.11407836433148943
S2(a),"training compute (decisions, 56)",5.032770993594943,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.051676042441241,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.070652106017264,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.089699451082008,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.108818345396519,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.128009057727658,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.147271857851879,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.166607016559022,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.186014805656118,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.205495497971211,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.2250493673571965,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.244676688695663,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.264377737900767,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.2841527919231,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.304002128753594,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.32392602742742,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.343924768027913,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.363998631690511,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.384147900606708,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.404372858028018,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.424673788269956,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.4450509767160415,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.465504709821801,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.486035275118801,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.50664296121869,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.527328057817253,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.5480908556984865,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.568931646738683,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.589850723910538,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.610848381287266,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.631924914046735,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.653080618475615,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.6743157919735445,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.695630733057314,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.717025741365054,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.738501117660459,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.760057163837002,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.781694182922193,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.803412479081824,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.825212357624258,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.847094125004713,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.86905808882957,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.891104557860704,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.9132338420198165,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.935446252392797,0.11201819413353689
S2(a),"training compute (decisions, 56)",5.9577421012340945,0.11093167973318226
S2(a),"training compute (decisions, 56)",5.9801217019711075,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.002585369208589,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.025133418733072,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.047766167517304,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.070483933724709,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.093287036713856,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.116175797042946,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.139150536474323,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.162211577978998,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.185359245741187,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.208593865162864,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.2319157628683435,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.255325266708867,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.2788227057672135,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.3024084103623235,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.326082712053947,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.349845943647298,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.37369843919774,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.397640534015476,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.421672564670266,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.445794868996159,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.470007786096236,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.494311656347384,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.518706821405078,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.543193624208185,0.11093167973318226
S2(a),"training compute (decisions, 56)",6.5677724089837834,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.592443521252,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.617207307830872,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.642064116841222,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.667014297711548,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.692058201182937,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.717196179313999,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.7424285854858095,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.767755774406884,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.793178102118159,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.818695925998003,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.844309604767234,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.870019498494164,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.8958259685996675,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.921729377862249,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.947730090423158,0.10707873849729516
S2(a),"training compute (decisions, 56)",6.973828471791493,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.000024888849354,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.026319709856989,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.052713304457976,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.079206043684417,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.10579829996216,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.132490447116021,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.159282860375056,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.186175916377823,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.213169993177683,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.2402654702481115,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.267462728488035,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.294762150227187,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.322164119231474,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.349669020708384,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.377277241312389,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.404989169150391,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.432805193787169,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.460725706250856,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.48875109903845,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.5168817661213065,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.545118102950705,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.573460506463381,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.601909375087131,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.630465108746391,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.659128108867877,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.687898778386213,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.716777521749613,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.745764744925542,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.774860855406451,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.804066262215479,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.833381375912228,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.862806608598507,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.892342373924156,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.92198908709283,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.951747164867864,0.10707873849729516
S2(a),"training compute (decisions, 56)",7.981617025578109,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.0,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.011599089123822,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.04169377698258,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.071901512215177,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.102222719471607,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.132657824996995,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.163207256637632,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.19387144384694,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.22465081769156,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.255545810857367,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.28655685765559,0.10707873849729516
S2(a),"training compute (decisions, 56)",8.317684394028886,0.10490522089871812
S2(a),"training compute (decisions, 56)",8.348928857557492,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.380290687465362,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.41177032462635,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.443368211570395,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.475084792489767,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.506920513245278,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.538875821372581,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.570951166088435,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.603146998297046,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.635463770596377,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.667901937284533,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.700461954366144,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.73314427955876,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.76594937229931,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.798877693750532,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.831929706807486,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.865105876104032,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.89840666801939,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.931832550684668,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.96538399398947,0.10304016470764767
S2(a),"training compute (decisions, 56)",8.999061469588474,0.10304016470764767
S2(a),"training compute (decisions, 56)",9.032865450908096,0.10304016470764767
S2(a),"training compute (decisions, 56)",9.066796413153103,0.10304016470764767
S2(a),"training compute (decisions, 56)",9.100854833313338,0.10304016470764767
S2(a),"training compute (decisions, 56)",9.135041190170387,0.10304016470764767
S2(a),"training compute (decisions, 56)",9.16935596430434,0.10304016470764767
